TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, rightEye, leftEye, zPos, Group
638004787590275642,P30,s,1,18,f,,RightPupil,4.299149,4.517792,,c
638004787590385638,P30,s,1,18,f,,RightPupil,4.587875,4.498367,,c
638004787590505641,P30,s,1,18,f,,RightPupil,4.317581,4.52005,,c
638004787590605642,P30,s,1,18,f,,RightPupil,4.327194,4.522568,,c
638004787590715641,P30,s,1,18,f,,RightPupil,4.413132,4.545334,,c
638004787590825640,P30,s,1,18,f,,RightPupil,4.365768,4.572754,,c
638004787590935643,P30,s,1,18,f,,RightPupil,4.34288,4.576508,,c
638004787591045639,P30,s,1,18,f,,RightPupil,4.501434,4.60672,,c
638004787591155642,P30,s,1,18,f,,RightPupil,4.475113,4.639709,,c
638004787591265640,P30,s,1,18,f,,RightPupil,4.533295,4.637924,,c
638004787591375648,P30,s,1,18,f,,RightPupil,4.392426,4.702148,,c
638004787591455642,P30,s,1,18,f,,Regular Red Cube(Clone)was placed in dropzone,15,7,10.41,,,,c
638004787591525639,P30,s,1,18,f,,RightPupil,4.548752,4.492722,,c
638004787591605639,P30,s,1,18,f,,RightPupil,4.471893,4.611115,,c
638004787591715642,P30,s,1,18,f,,RightPupil,4.503174,4.754318,,c
638004787591825642,P30,s,1,18,f,,RightPupil,4.532837,4.712769,,c
638004787591935640,P30,s,1,18,f,,RightPupil,4.499115,4.691772,,c
638004787592055640,P30,s,1,18,f,,RightPupil,4.498169,4.663879,,c
638004787592155641,P30,s,1,18,f,,RightPupil,4.445419,4.580872,,c
638004787592265636,P30,s,1,18,f,,RightPupil,4.48114,4.622574,,c
638004787592375642,P30,s,1,18,f,,RightPupil,4.548492,4.652161,,c
638004787592495638,P30,s,1,18,f,,RightPupil,4.550201,4.639954,,c
638004787592605641,P30,s,1,18,f,,RightPupil,4.516022,4.64621,,c
638004787592715636,P30,s,1,18,f,,RightPupil,4.482819,4.640717,,c
638004787592825641,P30,s,1,18,f,,RightPupil,4.476074,4.641571,,c
638004787592935642,P30,s,1,18,f,,RightPupil,4.481674,4.648514,,c
638004787593045634,P30,s,1,18,f,,RightPupil,4.487228,4.655228,,c
638004787593165635,P30,s,1,18,f,,RightPupil,4.531342,4.655441,,c
638004787593275634,P30,s,1,18,f,,RightPupil,4.534714,4.655502,,c
638004787593385639,P30,s,1,18,f,,RightPupil,4.518631,4.505524,,c
638004787593505636,P30,s,1,18,f,,RightPupil,4.559113,4.770935,,c
638004787593605634,P30,s,1,18,f,,RightPupil,4.567459,4.752609,,c
638004787593715640,P30,s,1,18,f,,RightPupil,4.567108,4.734055,,c
638004787593825638,P30,s,1,18,f,,RightPupil,4.573441,4.629456,,c
638004787593935632,P30,s,1,18,f,,RightPupil,4.60376,4.640717,,c
638004787594055630,P30,s,1,18,f,,RightPupil,4.497986,4.468201,,c
638004787594155633,P30,s,1,18,f,,RightPupil,4.48555,4.830856,,c
638004787594265637,P30,s,1,18,f,,RightPupil,4.378647,4.641769,,c
638004787594385631,P30,s,1,18,f,,RightPupil,4.418289,4.608521,,c
638004787594495637,P30,s,1,18,f,,RightPupil,4.323486,4.64743,,c
638004787594595630,P30,s,1,18,f,,RightPupil,4.388855,4.654907,,c
638004787594715632,P30,s,1,18,f,,RightPupil,4.286148,4.662796,,c
638004787594825632,P30,s,1,18,f,,RightPupil,4.435867,4.65094,,c
638004787594945633,P30,s,1,18,f,,RightPupil,4.487885,4.591415,,c
638004787595055635,P30,s,1,18,f,,RightPupil,4.579025,4.566162,,c
638004787595155641,P30,s,1,18,f,,RightPupil,4.49501,4.610367,,c
638004787595265635,P30,s,1,18,f,,RightPupil,4.380951,4.632217,,c
638004787595385632,P30,s,1,18,f,,RightPupil,4.343277,4.609726,,c
638004787595495634,P30,s,1,18,f,,RightPupil,4.405609,4.603973,,c
638004787595595630,P30,s,1,18,f,,RightPupil,4.376068,4.601242,,c
638004787595715635,P30,s,1,18,f,,RightPupil,4.256897,4.591232,,c
638004787595825632,P30,s,1,18,f,,RightPupil,4.237381,4.562912,,c
638004787595935631,P30,s,1,18,f,,RightPupil,4.315796,4.576675,,c
638004787596065631,P30,s,1,18,f,,RightPupil,4.219727,4.58754,,c
638004787596165634,P30,s,1,18,f,,RightPupil,4.416779,4.55928,,c
638004787596275631,P30,s,1,18,f,,RightPupil,4.263824,4.565338,,c
638004787596375631,P30,s,1,18,f,,RightPupil,4.260712,4.45285,,c
638004787596505628,P30,s,1,18,f,,RightPupil,4.316757,4.526855,,c
638004787596595634,P30,s,1,18,f,,RightPupil,4.388336,4.480103,,c
638004787596715629,P30,s,1,18,f,,RightPupil,4.371902,4.526123,,c
638004787596825632,P30,s,1,18,f,,RightPupil,4.140137,4.41449,,c
638004787596935629,P30,s,1,18,f,,RightPupil,4.411606,4.547272,,c
638004787597045631,P30,s,1,18,f,,RightPupil,4.460205,4.562653,,c
638004787597155629,P30,s,1,18,f,,RightPupil,4.170547,4.473602,,c
638004787597275630,P30,s,1,18,f,,RightPupil,4.451889,4.552811,,c
638004787597385630,P30,s,1,18,f,,RightPupil,4.604645,4.592178,,c
638004787597495627,P30,s,1,18,f,,RightPupil,4.370636,4.450195,,c
638004787597595628,P30,s,1,18,f,,RightPupil,4.085068,4.300705,,c
638004787597715639,P30,s,1,18,f,,RightPupil,4.468964,4.546066,,c
638004787597825628,P30,s,1,18,f,,RightPupil,4.462372,4.361328,,c
638004787597935628,P30,s,1,18,f,,RightPupil,4.252853,4.411469,,c
638004787598055629,P30,s,1,18,f,,RightPupil,4.303558,4.387894,,c
638004787598165626,P30,s,1,18,f,,RightPupil,3.910233,-1,,c
638004787598285633,P30,s,1,18,f,,RightPupil,3.829132,-1,,c
638004787598375629,P30,s,1,18,f,,RightPupil,3.406998,-1,,c
638004787598505627,P30,s,1,18,f,,RightPupil,2.727448,-1,,c
638004787598605630,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787598725623,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787598825626,P30,s,1,18,f,,RightPupil,3.754715,-1,,c
638004787598935628,P30,s,1,18,f,,RightPupil,3.045258,-1,,c
638004787599045631,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787599155624,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787599265631,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787599385632,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787599495629,P30,s,1,18,f,,RightPupil,3.604263,-1,,c
638004787599605635,P30,s,1,18,f,,RightPupil,4.507126,-1,,c
638004787599715630,P30,s,1,18,f,,RightPupil,4.688187,-1,,c
638004787599815851,P30,s,1,18,f,,RightPupil,4.553665,-1,,c
638004787599935630,P30,s,1,18,f,,RightPupil,4.511887,-1,,c
638004787600055628,P30,s,1,18,f,,RightPupil,5.034729,-1,,c
638004787600155621,P30,s,1,18,f,,RightPupil,4.655502,-1,,c
638004787600276024,P30,s,1,18,f,,RightPupil,4.806885,-1,,c
638004787600375629,P30,s,1,18,f,,RightPupil,4.53949,-1,,c
638004787600485627,P30,s,1,18,f,,RightPupil,4.359589,4.783524,,c
638004787600605621,P30,s,1,18,f,,RightPupil,4.597321,4.865814,,c
638004787600715620,P30,s,1,18,f,,RightPupil,4.739807,4.992432,,c
638004787600815631,P30,s,1,18,f,,RightPupil,4.746613,4.815872,,c
638004787600935627,P30,s,1,18,f,,RightPupil,4.645599,4.977615,,c
638004787601045618,P30,s,1,18,f,,RightPupil,4.647797,4.841827,,c
638004787601175626,P30,s,1,18,f,,RightPupil,4.472427,4.405823,,c
638004787601275926,P30,s,1,18,f,,RightPupil,4.601349,4.788559,,c
638004787601375617,P30,s,1,18,f,,RightPupil,4.596283,4.791183,,c
638004787601485626,P30,s,1,18,f,,RightPupil,4.576645,4.806335,,c
638004787601595629,P30,s,1,18,f,,RightPupil,4.641312,4.797958,,c
638004787601715616,P30,s,1,18,f,,RightPupil,4.598389,4.806931,,c
638004787601825625,P30,s,1,18,f,,RightPupil,4.550919,4.758957,,c
638004787601935923,P30,s,1,18,f,,RightPupil,4.652954,4.727234,,c
638004787602055620,P30,s,1,18,f,,RightPupil,4.612473,4.575562,,c
638004787602155625,P30,s,1,18,f,,RightPupil,4.62999,4.993362,,c
638004787602265625,P30,s,1,18,f,,RightPupil,4.664536,4.820587,,c
638004787602375616,P30,s,1,18,f,,RightPupil,4.61026,4.918854,,c
638004787602485630,P30,s,1,18,f,,RightPupil,4.551224,4.80481,,c
638004787602595619,P30,s,1,18,f,,RightPupil,4.694305,4.814102,,c
638004787602705904,P30,s,1,18,f,,RightPupil,4.52005,4.90155,,c
638004787602815868,P30,s,1,18,f,,RightPupil,4.596039,5.013016,,c
638004787602935623,P30,s,1,18,f,,RightPupil,4.5354,4.834442,,c
638004787603045615,P30,s,1,18,f,,RightPupil,4.460587,4.430817,,c
638004787603155615,P30,s,1,18,f,,RightPupil,4.361771,4.904404,,c
638004787603265621,P30,s,1,18,f,,RightPupil,4.52449,4.919281,,c
638004787603376045,P30,s,1,18,f,,RightPupil,4.535095,4.934525,,c
638004787603495901,P30,s,1,18,f,,RightPupil,4.473709,4.759262,,c
638004787603605907,P30,s,1,18,f,,RightPupil,4.557358,4.718948,,c
638004787603715617,P30,s,1,18,f,,RightPupil,4.452652,4.610703,,c
638004787603825910,P30,s,1,18,f,,RightPupil,4.431793,4.636688,,c
638004787603945623,P30,s,1,18,f,,RightPupil,4.384109,4.39772,,c
638004787604055624,P30,s,1,18,f,,RightPupil,4.375961,4.505783,,c
638004787604155850,P30,s,1,18,f,,RightPupil,4.417664,4.461884,,c
638004787604275612,P30,s,1,18,f,,RightPupil,4.401764,4.465561,,c
638004787604375612,P30,s,1,18,f,,RightPupil,4.358994,4.360397,,c
638004787604485620,P30,s,1,18,f,,RightPupil,4.46936,4.418777,,c
638004787604605614,P30,s,1,18,f,,RightPupil,4.447693,4.441284,,c
638004787604705619,P30,s,1,18,f,,RightPupil,4.27388,4.519836,,c
638004787604825609,P30,s,1,18,f,,RightPupil,4.450623,4.394958,,c
638004787604935615,P30,s,1,18,f,,RightPupil,4.366684,4.409943,,c
638004787605035612,P30,s,1,18,f,,RightPupil,4.48436,4.423615,,c
638004787605155615,P30,s,1,18,f,,RightPupil,4.386658,4.400558,,c
638004787605265617,P30,s,1,18,f,,RightPupil,4.289948,4.34671,,c
638004787605385616,P30,s,1,18,f,,RightPupil,4.2341,4.305267,,c
638004787605485612,P30,s,1,18,f,,RightPupil,4.220749,4.32901,,c
638004787605605614,P30,s,1,18,f,,RightPupil,4.040298,4.429855,,c
638004787605715613,P30,s,1,18,f,,RightPupil,4.026749,4.533524,,c
638004787605815613,P30,s,1,18,f,,RightPupil,4.135468,4.39476,,c
638004787605925619,P30,s,1,18,f,,RightPupil,4.173645,4.308731,,c
638004787606035609,P30,s,1,18,f,,RightPupil,4.264145,4.075027,,c
638004787606165615,P30,s,1,18,f,,RightPupil,4.252869,4.064621,,c
638004787606265618,P30,s,1,18,f,,RightPupil,4.12944,4.023163,,c
638004787606375617,P30,s,1,18,f,,RightPupil,4.253143,4.265869,,c
638004787606485610,P30,s,1,18,f,,RightPupil,4.071304,4.235016,,c
638004787606605612,P30,s,1,18,f,,RightPupil,4.14415,4.145508,,c
638004787606705612,P30,s,1,18,f,,RightPupil,3.988434,4.02739,,c
638004787606825615,P30,s,1,18,f,,RightPupil,3.783661,3.956329,,c
638004787606935606,P30,s,1,18,f,,RightPupil,3.699997,3.94458,,c
638004787607035615,P30,s,1,18,f,,RightPupil,3.910461,3.957932,,c
638004787607155612,P30,s,1,18,f,,RightPupil,3.915756,4.062164,,c
638004787607265612,P30,s,1,18,f,,RightPupil,4.007507,4.011429,,c
638004787607385613,P30,s,1,18,f,,RightPupil,3.768158,4.118103,,c
638004787607485611,P30,s,1,18,f,,RightPupil,3.954834,4.051483,,c
638004787607605612,P30,s,1,18,f,,RightPupil,3.920654,4.03331,,c
638004787607705617,P30,s,1,18,f,,RightPupil,3.82608,4.017731,,c
638004787607815608,P30,s,1,18,f,,RightPupil,3.754242,4.041275,,c
638004787607935606,P30,s,1,18,f,,RightPupil,3.88092,3.98616,,c
638004787608035606,P30,s,1,18,f,,RightPupil,3.795609,3.923584,,c
638004787608165610,P30,s,1,18,f,,RightPupil,3.941483,3.952026,,c
638004787608265615,P30,s,1,18,f,,RightPupil,3.722382,3.981842,,c
638004787608385612,P30,s,1,18,f,,RightPupil,3.802734,4.007996,,c
638004787608485610,P30,s,1,18,f,,RightPupil,3.913376,3.962906,,c
638004787608595612,P30,s,1,18,f,,RightPupil,3.658203,3.997559,,c
638004787608705611,P30,s,1,18,f,,RightPupil,3.891815,4.080154,,c
638004787608815614,P30,s,1,18,f,,RightPupil,3.807281,3.883194,,c
638004787608935610,P30,s,1,18,f,,RightPupil,3.777283,3.93924,,c
638004787609045605,P30,s,1,18,f,,RightPupil,3.638016,3.902359,,c
638004787609155607,P30,s,1,18,f,,RightPupil,3.83577,3.886444,,c
638004787609265606,P30,s,1,18,f,,RightPupil,3.725739,3.895355,,c
638004787609375605,P30,s,1,18,f,,RightPupil,3.879059,3.845245,,c
638004787609485604,P30,s,1,18,f,,RightPupil,4.01506,3.986389,,c
638004787609595605,P30,s,1,18,f,,RightPupil,4.052841,3.976166,,c
638004787609705610,P30,s,1,18,f,,RightPupil,3.927505,3.982437,,c
638004787609815607,P30,s,1,18,f,,RightPupil,4.098587,3.85144,,c
638004787609925609,P30,s,1,18,f,,RightPupil,3.989014,3.79686,,c
638004787610045608,P30,s,1,18,f,,RightPupil,4.096268,3.835587,,c
638004787610155607,P30,s,1,18,f,,RightPupil,4.042282,3.866119,,c
638004787610275606,P30,s,1,18,f,,RightPupil,3.962494,3.763519,,c
638004787610375606,P30,s,1,18,f,,RightPupil,3.98703,3.844131,,c
638004787610495612,P30,s,1,18,f,,RightPupil,4.23053,3.747299,,c
638004787610595602,P30,s,1,18,f,,RightPupil,3.942947,3.700653,,c
638004787610705608,P30,s,1,18,f,,RightPupil,3.864014,3.742203,,c
638004787610815608,P30,s,1,18,f,,RightPupil,3.937103,3.698242,,c
638004787610925608,P30,s,1,18,f,,RightPupil,4.050186,3.675262,,c
638004787611035602,P30,s,1,18,f,,RightPupil,3.715454,3.503098,,c
638004787611155599,P30,s,1,18,f,,RightPupil,3.603531,3.524292,,c
638004787611275605,P30,s,1,18,f,,RightPupil,3.834,3.534744,,c
638004787611375609,P30,s,1,18,f,,RightPupil,3.497375,3.522247,,c
638004787611485607,P30,s,1,18,f,,RightPupil,3.527908,3.547897,,c
638004787611595599,P30,s,1,18,f,,RightPupil,3.526657,3.55098,,c
638004787611705606,P30,s,1,18,f,,RightPupil,3.661011,3.546478,,c
638004787611815603,P30,s,1,18,f,,RightPupil,3.656113,3.533173,,c
638004787611935599,P30,s,1,18,f,,RightPupil,3.652985,3.536133,,c
638004787612035606,P30,s,1,18,f,,RightPupil,3.647751,3.540237,,c
638004787612145611,P30,s,1,18,f,,RightPupil,3.577957,3.540192,,c
638004787612265609,P30,s,1,18,f,,RightPupil,3.574173,3.540741,,c
638004787612375602,P30,s,1,18,f,,RightPupil,3.560959,3.536209,,c
638004787612505601,P30,s,1,18,f,,RightPupil,3.647629,3.528885,,c
638004787612595604,P30,s,1,18,f,,RightPupil,3.585846,3.528336,,c
638004787612715600,P30,s,1,18,f,,RightPupil,3.52478,3.527618,,c
638004787612815597,P30,s,1,18,f,,RightPupil,3.495575,3.517197,,c
638004787612925602,P30,s,1,18,f,,RightPupil,3.418533,3.515686,,c
638004787613035600,P30,s,1,18,f,,RightPupil,3.417877,3.50267,,c
638004787613155599,P30,s,1,18,f,,RightPupil,3.354752,3.541931,,c
638004787613265602,P30,s,1,18,f,,RightPupil,3.539352,3.480972,,c
638004787613385600,P30,s,1,18,f,,RightPupil,3.394699,3.532578,,c
638004787613485600,P30,s,1,18,f,,RightPupil,3.569077,3.529846,,c
638004787613605601,P30,s,1,18,f,,RightPupil,3.440765,3.533295,,c
638004787613705596,P30,s,1,18,f,,RightPupil,3.381027,3.533218,,c
638004787613815596,P30,s,1,18,f,,RightPupil,3.417313,3.531799,,c
638004787613935604,P30,s,1,18,f,,RightPupil,3.392242,3.527435,,c
638004787614055601,P30,s,1,18,f,,RightPupil,3.415176,3.52858,,c
638004787614155596,P30,s,1,18,f,,RightPupil,3.415985,3.529083,,c
638004787614275601,P30,s,1,18,f,,RightPupil,3.38887,3.530991,,c
638004787614375595,P30,s,1,18,f,,RightPupil,3.390045,3.532928,,c
638004787614485600,P30,s,1,18,f,,RightPupil,3.416946,3.541931,,c
638004787614605603,P30,s,1,18,f,,RightPupil,3.437149,3.543716,,c
638004787614715597,P30,s,1,18,f,,RightPupil,3.438293,3.537445,,c
638004787614815597,P30,s,1,18,f,,RightPupil,3.438141,3.551239,,c
638004787614925601,P30,s,1,18,f,,RightPupil,3.525543,3.559967,,c
638004787615045595,P30,s,1,18,f,,RightPupil,3.581665,3.592667,,c
638004787615155597,P30,s,1,18,f,,RightPupil,3.427338,3.62146,,c
638004787615265597,P30,s,1,18,f,,RightPupil,3.521866,3.623428,,c
638004787615375601,P30,s,1,18,f,,RightPupil,3.552322,3.637543,,c
638004787615485599,P30,s,1,18,f,,RightPupil,3.537415,3.637878,,c
638004787615555601,P30,s,1,18,f,,Regular Blue Cube(Clone) was picked up,1.390015,20.68222,-1.813,,,,c
638004787615615602,P30,s,1,18,f,,RightPupil,3.55809,3.637817,,c
638004787615705600,P30,s,1,18,f,,RightPupil,3.566956,3.64888,,c
638004787615825596,P30,s,1,18,f,,RightPupil,3.801834,3.650421,,c
638004787615925596,P30,s,1,18,f,,RightPupil,3.719925,3.657364,,c
638004787616035598,P30,s,1,18,f,,RightPupil,3.656036,3.698196,,c
638004787616145601,P30,s,1,18,f,,RightPupil,3.666,3.705948,,c
638004787616265602,P30,s,1,18,f,,RightPupil,3.610092,3.76384,,c
638004787616365600,P30,s,1,18,f,,RightPupil,3.633118,3.776245,,c
638004787616495601,P30,s,1,18,f,,RightPupil,3.643311,3.817963,,c
638004787616585602,P30,s,1,18,f,,RightPupil,3.650925,3.824783,,c
638004787616715593,P30,s,1,18,f,,RightPupil,3.650909,3.830734,,c
638004787616815593,P30,s,1,18,f,,RightPupil,3.679367,3.845779,,c
638004787616925596,P30,s,1,18,f,,RightPupil,3.694748,3.847351,,c
638004787617045590,P30,s,1,18,f,,RightPupil,3.756348,3.851898,,c
638004787617155594,P30,s,1,18,f,,RightPupil,3.66806,3.84491,,c
638004787617255594,P30,s,1,18,f,,RightPupil,3.625061,3.870697,,c
638004787617365592,P30,s,1,18,f,,RightPupil,3.701981,3.876572,,c
638004787617485592,P30,s,1,18,f,,RightPupil,3.734528,3.881851,,c
638004787617595594,P30,s,1,18,f,,RightPupil,3.892319,3.882217,,c
638004787617715596,P30,s,1,18,f,,RightPupil,3.804398,3.894562,,c
638004787617825596,P30,s,1,18,f,,RightPupil,3.702393,3.929749,,c
638004787617925590,P30,s,1,18,f,,RightPupil,3.560699,4.00563,,c
638004787618035591,P30,s,1,18,f,,RightPupil,3.78273,3.924744,,c
638004787618165595,P30,s,1,18,f,,RightPupil,3.732559,4.289993,,c
638004787618265589,P30,s,1,18,f,,RightPupil,4.090286,4.157883,,c
638004787618365589,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787618485588,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787618595591,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787618705587,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787618815591,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787618925592,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619035594,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619145586,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619255592,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619385590,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619485591,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619585589,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619705592,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619815590,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787619925590,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620035591,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620145593,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620255587,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620365594,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620485589,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620595588,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620705586,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620805584,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787620925588,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787621035587,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787621145584,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787621255582,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787621365590,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004787621495587,P30,s,1,18,f,,RightPupil,4.343933,4.12558,,c
638004787621585587,P30,s,1,18,f,,RightPupil,4.442886,4.048035,,c
638004787621695591,P30,s,1,18,f,,RightPupil,4.46698,4.287018,,c
638004787621805589,P30,s,1,18,f,,RightPupil,4.286835,4.23262,,c
638004787621925581,P30,s,1,18,f,,RightPupil,4.354248,4.188873,,c
638004787622035586,P30,s,1,18,f,,RightPupil,4.400604,4.337143,,c
638004787622155586,P30,s,1,18,f,,RightPupil,4.297119,4.277405,,c
638004787622255586,P30,s,1,18,f,,RightPupil,4.31601,4.246674,,c
638004787622365583,P30,s,1,18,f,,RightPupil,4.295547,4.102615,,c
638004787622485586,P30,s,1,18,f,,RightPupil,4.183533,4.247925,,c
638004787622585584,P30,s,1,18,f,,RightPupil,4.338547,4.202896,,c
638004787622695587,P30,s,1,18,f,,RightPupil,4.333862,4.22377,,c
638004787622825584,P30,s,1,18,f,,RightPupil,4.328796,4.229401,,c
638004787622925581,P30,s,1,18,f,,RightPupil,4.438629,4.226685,,c
638004787623035585,P30,s,1,18,f,,RightPupil,4.255997,4.160965,,c
638004787623145584,P30,s,1,18,f,,RightPupil,4.317856,4.270691,,c
638004787623255581,P30,s,1,18,f,,RightPupil,4.279663,4.316956,,c
638004787623365585,P30,s,1,18,f,,RightPupil,4.258499,4.341568,,c
638004787623475586,P30,s,1,18,f,,RightPupil,4.245453,4.306351,,c
638004787623585595,P30,s,1,18,f,,RightPupil,4.278152,4.241547,,c
638004787623695584,P30,s,1,18,f,,RightPupil,4.27446,4.213165,,c
638004787623815582,P30,s,1,18,f,,RightPupil,4.30481,4.354919,,c
638004787623935583,P30,s,1,18,f,,RightPupil,4.386871,4.297531,,c
638004787624045576,P30,s,1,18,f,,RightPupil,4.332474,4.380386,,c
638004787624155582,P30,s,1,18,f,,RightPupil,4.43924,4.39093,,c
638004787624265581,P30,s,1,18,f,,RightPupil,4.454285,4.37796,,c
638004787624365584,P30,s,1,18,f,,RightPupil,4.373535,4.3741,,c
638004787624475582,P30,s,1,18,f,,RightPupil,4.385086,4.385132,,c
638004787624585582,P30,s,1,18,f,,RightPupil,4.442719,4.363235,,c
638004787624695582,P30,s,1,18,f,,RightPupil,4.404587,4.373856,,c
638004787624805582,P30,s,1,18,f,,RightPupil,4.430237,4.369751,,c
638004787624925585,P30,s,1,18,f,,RightPupil,4.458847,4.353256,,c
638004787625045577,P30,s,1,18,f,,RightPupil,4.440689,4.369095,,c
638004787625155581,P30,s,1,18,f,,RightPupil,4.491928,4.351318,,c
638004787625255579,P30,s,1,18,f,,RightPupil,4.487167,4.35173,,c
638004787625365583,P30,s,1,18,f,,RightPupil,4.413208,4.366287,,c
638004787625475582,P30,s,1,18,f,,RightPupil,4.510025,4.378922,,c
638004787625585580,P30,s,1,18,f,,RightPupil,4.470261,4.378647,,c
638004787625725573,P30,s,1,18,f,,RightPupil,4.497589,4.365402,,c
638004787625815573,P30,s,1,18,f,,RightPupil,4.503265,4.365707,,c
638004787625895581,P30,s,1,18,f,,Regular Blue Cube(Clone)was placed in dropzone,15,7,10.41,,,,c
638004787625975578,P30,s,1,18,f,,RightPupil,4.496246,4.350433,,c
638004787626045574,P30,s,1,18,f,,RightPupil,4.496246,4.350433,,c
638004787626145579,P30,s,1,18,f,,RightPupil,4.471664,4.346298,,c
638004787626255581,P30,s,1,18,f,,RightPupil,4.477112,4.321335,,c
638004787626365575,P30,s,1,18,f,,RightPupil,4.471024,4.320816,,c
638004787626475576,P30,s,1,18,f,,RightPupil,4.468781,4.318634,,c
638004787626585583,P30,s,1,18,f,,RightPupil,4.466522,4.31897,,c
638004787626695579,P30,s,1,18,f,,RightPupil,4.468384,4.304626,,c
638004787626815577,P30,s,1,18,f,,RightPupil,4.435135,4.424835,,c
638004787626925580,P30,s,1,18,f,,RightPupil,4.288986,4.195374,,c
638004787627025574,P30,s,1,18,f,,RightPupil,4.203308,4.372681,,c
638004787627145573,P30,s,1,18,f,,RightPupil,4.202621,4.324783,,c
638004787627255576,P30,s,1,18,f,,RightPupil,4.214615,4.384995,,c
638004787627365573,P30,s,1,18,f,,RightPupil,4.102905,4.413605,,c
638004787627475575,P30,s,1,18,f,,RightPupil,4.189819,4.389099,,c
638004787627585590,P30,s,1,18,f,,RightPupil,4.200607,4.358948,,c
638004787627695572,P30,s,1,18,f,,RightPupil,4.318573,4.336517,,c
638004787627825574,P30,s,1,18,f,,RightPupil,4.240433,4.356354,,c
638004787627925575,P30,s,1,18,f,,RightPupil,4.21109,4.369354,,c
638004787628025573,P30,s,1,18,f,,RightPupil,4.186707,4.355652,,c
638004787628145571,P30,s,1,18,f,,RightPupil,4.230865,4.330795,,c
638004787628265570,P30,s,1,18,f,,RightPupil,4.22226,4.337387,,c
638004787628375584,P30,s,1,18,f,,RightPupil,4.340561,4.44017,,c
638004787628565576,P30,s,1,18,f,,RightPupil,4.289017,4.383316,,c
638004787628625577,P30,s,1,18,f,,RightPupil,4.289017,4.383316,,c
638004787628705577,P30,s,1,18,f,,RightPupil,4.274246,4.356537,,c
638004787628795574,P30,s,1,18,f,,RightPupil,4.30368,4.401382,,c
638004787628905575,P30,s,1,18,f,,RightPupil,4.349655,4.356567,,c
638004787629005578,P30,s,1,18,f,,RightPupil,4.311157,4.326782,,c
638004787629135570,P30,s,1,18,f,,RightPupil,4.241104,4.274719,,c
638004787629245574,P30,s,1,18,f,,RightPupil,4.242264,4.217545,,c
638004787629355575,P30,s,1,18,f,,RightPupil,4.208237,4.248917,,c
638004787629455573,P30,s,1,18,f,,RightPupil,4.20816,4.280624,,c
638004787629565576,P30,s,1,18,f,,RightPupil,4.201935,4.21196,,c
638004787629675577,P30,s,1,18,f,,RightPupil,4.168579,4.203125,,c
638004787629785570,P30,s,1,18,f,,RightPupil,4.305527,4.214478,,c
638004787629915570,P30,s,1,18,f,,RightPupil,4.320175,4.190994,,c
638004787630015572,P30,s,1,18,f,,RightPupil,4.294678,4.189575,,c
638004787630125569,P30,s,1,18,f,,RightPupil,4.288452,4.18869,,c
638004787630235566,P30,s,1,18,f,,RightPupil,4.321701,4.188156,,c
638004787630345575,P30,s,1,18,f,,RightPupil,4.239349,4.152039,,c
638004787630465570,P30,s,1,18,f,,RightPupil,4.30806,4.15683,,c
638004787630575567,P30,s,1,18,f,,RightPupil,4.119431,4.196762,,c
638004787630675571,P30,s,1,18,f,,RightPupil,4.252243,4.148331,,c
638004787630805572,P30,s,1,18,f,,RightPupil,4.251587,4.137741,,c
638004787630915570,P30,s,1,18,f,,RightPupil,4.0867,4.057495,,c
