"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","input_string"
"P9","solo",2,"e","grab",195.3354,638249393368311177,638249393370264531,"Regular Neutral CubeClone173 was picked up"
"P9","solo",2,"e","grab",147.9702,638249393383116850,638249393384596552,"Regular Neutral CubeClone175 was picked up"
"P9","solo",2,"e","grab",182.002,638249393402186155,638249393404006175,"Regular Red CubeClone176 was picked up"
"P9","solo",2,"e","grab",310.0118,638249393412054700,638249393415154818,"Regular Red CubeClone179 was picked up"
"P9","solo",2,"e","grab",549.862,638249393443306472,638249393448805092,"Regular Red CubeClone181 was picked up"
"P9","solo",2,"e","grab",798.5927,638249393533780203,638249393541766130,"Regular Red CubeClone194 was picked up"
"P9","solo",2,"e","grab",365.3772,638249393583687652,638249393587341424,"Regular Red CubeClone202 was picked up"
"P9","solo",2,"e","grab",296.2029,638249393637839307,638249393640801336,"Regular Red CubeClone210 was picked up"
"P9","solo",2,"e","grab",63.0031,638249393736507394,638249393737137425,"Regular Neutral CubeClone225 was picked up"
"P9","solo",2,"e","grab",363.3558,638249393763719026,638249393767352584,"Regular Neutral CubeClone228 was picked up"
"P9","solo",2,"e","grab",366.6674,638249393838095542,638249393841762216,"Regular Gold CubeClone99 was picked up"
"P9","solo",2,"e","grab",155.0251,638249393882325265,638249393883875516,"Regular Red CubeClone244 was picked up"
"P9","solo",2,"e","grab",51.9995,638249393903402365,638249393903922360,"Regular Red CubeClone245 was picked up"
"P9","solo",2,"e","grab",143.1406,638249393937491768,638249393938923174,"Regular Blue CubeClone248 was picked up"
"P9","solo",2,"e","grab",163.001,638249393952997958,638249393954627968,"Regular Blue CubeClone255 was picked up"
"P9","solo",2,"e","grab",253.0175,638249394122997655,638249394125527830,"Regular Neutral CubeClone278 was picked up"
"P9","solo",2,"e","grab",663.0401,638249394163207775,638249394169838176,"Regular Neutral CubeClone285 was picked up"
"P9","solo",2,"e","grab",266.6285,638249394226759615,638249394229425900,"Regular Gold CubeClone276 was picked up"
"P9","solo",2,"e","grab",205.9161,638249394249258602,638249394251317763,"Regular Gold CubeClone298 was picked up"
"P9","solo",2,"e","grab",62.816,638249394271688509,638249394272316669,"Regular Gold CubeClone301 was picked up"
"P9","solo",2,"e","grab",406.4921,638249394295552774,638249394299617695,"Regular Gold CubeClone304 was picked up"
"P9","solo",2,"e","grab",129.98,638249394320804095,638249394322103895,"Regular Gold CubeClone308 was picked up"
"P9","solo",2,"e","grab",227.003,638249394354792846,638249394357062876,"Regular Red CubeClone307 was picked up"
"P9","solo",2,"e","grab",462.0013,638249394371182923,638249394375802936,"Regular Red CubeClone313 was picked up"
"P9","solo",2,"e","grab",277.1144,638249394394617610,638249394397388754,"Regular Red CubeClone315 was picked up"
"P9","solo",2,"e","grab",1944.7442,638249394453809139,638249394473256581,"Regular Blue CubeClone324 was picked up"
"P9","solo",2,"e","grab",460.0885,638249394515178034,638249394519778919,"Regular Blue CubeClone330 was picked up"
"P9","solo",2,"e","grab",294.9793,638249394548149057,638249394551098850,"Regular Blue CubeClone336 was picked up"
"P9","solo",2,"e","grab",151.0022,638249394570098081,638249394571608103,"Regular Neutral CubeClone341 was picked up"
"P9","solo",2,"e","grab",105.7738,638249394587102566,638249394588160304,"Regular Neutral CubeClone343 was picked up"
"P9","solo",2,"e","grab",131.1379,638249394607125683,638249394608437062,"Regular Neutral CubeClone346 was picked up"
"P9","solo",2,"e","grab",306.2652,638249394624292659,638249394627355311,"Regular Gold CubeClone311 was picked up"
"P9","solo",2,"e","grab",117.0035,638249394707190163,638249394708360198,"Regular Blue CubeClone357 was picked up"
"P9","solo",2,"e","grab",40.0011,638249394738179628,638249394738579639,"Regular Blue CubeClone361 was picked up"
"P9","solo",2,"e","grab",198.3114,638249394763704740,638249394765687854,"Regular Blue CubeClone366 was picked up"
"P9","solo",2,"e","grab",186.0353,638249394801676279,638249394803536632,"Regular Gold CubeClone354 was picked up"
"P9","solo",2,"e","grab",295.6646,638249394821871060,638249394824827706,"Regular Gold CubeClone378 was picked up"
"P9","solo",2,"e","grab",163.7933,638249394879659523,638249394881297456,"Regular Red CubeClone383 was picked up"
"P9","solo",2,"e","grab",163.065,638249394896877584,638249394898508234,"Regular Red CubeClone386 was picked up"
"P9","solo",2,"e","grab",153.0162,638249394987150283,638249394988680445,"Regular Neutral CubeClone400 was picked up"
"P9","solo",2,"e","grab",198.6096,638249395026890305,638249395028876401,"Regular Blue CubeClone401 was picked up"
"P9","solo",2,"e","grab",240.5063,638249395039139455,638249395041544518,"Regular Neutral CubeClone406 was picked up"
"P9","solo",2,"e","grab",262.7306,638249395094753468,638249395097380774,"Regular Neutral CubeClone413 was picked up"
"P9","solo",2,"e","place",51.7179,638249392154994157,638249392155511336,"Regular Gold CubeClone1was placed in dropzone"
"P9","solo",2,"e","place",1827.3896,638249392154994157,638249392173268053,"Regular Gold CubeClone6was placed in dropzone"
"P9","solo",2,"e","place",272.5653,638249392206185313,638249392208910966,"Regular Blue CubeClone8was placed in dropzone"
"P9","solo",2,"e","place",388.6693,638249392237029287,638249392240915980,"Regular Blue CubeClone11was placed in dropzone"
"P9","solo",2,"e","place",1952.0086,638249392278381949,638249392297902035,"Regular Blue CubeClone19was placed in dropzone"
"P9","solo",2,"e","place",1657.8207,638249392382715772,638249392399293979,"Regular Gold CubeClone10was placed in dropzone"
"P9","solo",2,"e","place",1998.2892,638249392405930045,638249392425912937,"Regular Gold CubeClone42was placed in dropzone"
"P9","solo",2,"e","place",287.9722,638249392456043010,638249392458922732,"Regular Gold CubeClone45was placed in dropzone"
"P9","solo",2,"e","place",1815.0668,638249392464960364,638249392483111032,"Regular Red CubeClone45was placed in dropzone"
"P9","solo",2,"e","place",69.0011,638249392499033584,638249392499723595,"Regular Red CubeClone50was placed in dropzone"
"P9","solo",2,"e","place",1953.2341,638249392505803543,638249392525335884,"Regular Red CubeClone51was placed in dropzone"
"P9","solo",2,"e","place",129.7424,638249392572037474,638249392573334898,"Regular Red CubeClone58was placed in dropzone"
"P9","solo",2,"e","place",162.6874,638249392631629686,638249392633256560,"Regular Red CubeClone68was placed in dropzone"
"P9","solo",2,"e","place",1780.6613,638249392643249911,638249392661056524,"Regular Red CubeClone72was placed in dropzone"
"P9","solo",2,"e","place",1500.2256,638249392708656162,638249392723658418,"Regular Red CubeClone80was placed in dropzone"
"P9","solo",2,"e","place",152.0032,638249392767814338,638249392769334370,"Regular Gold CubeClone90was placed in dropzone"
"P9","solo",2,"e","place",1771.9909,638249392772724605,638249392790444514,"Regular Gold CubeClone93was placed in dropzone"
"P9","solo",2,"e","place",1483.1453,638249392795493454,638249392810324907,"Regular Gold CubeClone96was placed in dropzone"
"P9","solo",2,"e","place",1851.2997,638249392813023573,638249392831536570,"Regular Blue CubeClone94was placed in dropzone"
"P9","solo",2,"e","place",456.9767,638249392865707650,638249392870277417,"Regular Blue CubeClone101was placed in dropzone"
"P9","solo",2,"e","place",1823.9638,638249392869087398,638249392887327036,"Regular Blue CubeClone104was placed in dropzone"
"P9","solo",2,"e","place",470.9112,638249392917024703,638249392921733815,"Regular Blue CubeClone108was placed in dropzone"
"P9","solo",2,"e","place",164.0007,638249392971847582,638249392973487589,"Regular Neutral CubeClone118was placed in dropzone"
"P9","solo",2,"e","place",85.9971,638249393055466649,638249393056326620,"Regular Neutral CubeClone129was placed in dropzone"
"P9","solo",2,"e","place",173.0078,638249393144782251,638249393146512329,"Regular Neutral CubeClone139was placed in dropzone"
"P9","solo",2,"e","place",229.2313,638249393194201458,638249393196493771,"Regular Blue CubeClone143was placed in dropzone"
"P9","solo",2,"e","place",1967.422,638249393194201458,638249393213875678,"Regular Blue CubeClone148was placed in dropzone"
"P9","solo",2,"e","place",1438.17,638249393219946954,638249393234328654,"Regular Neutral CubeClone154was placed in dropzone"
"P9","solo",2,"e","place",1992.0083,638249393237963865,638249393257883948,"Regular Neutral CubeClone158was placed in dropzone"
"P9","solo",2,"e","place",140.0141,638249393284724038,638249393286124179,"Regular Neutral CubeClone159was placed in dropzone"
"P9","solo",2,"e","place",195.9078,638249393331575257,638249393333534335,"Regular Red CubeClone162was placed in dropzone"
"P9","solo",2,"e","place",319.0006,638249393374074543,638249393377264549,"Regular Neutral CubeClone173was placed in dropzone"
"P9","solo",2,"e","place",1684.2984,638249393374074543,638249393390917527,"Regular Neutral CubeClone175was placed in dropzone"
"P9","solo",2,"e","place",75.0013,638249393455374380,638249393456124393,"Regular Red CubeClone181was placed in dropzone"
"P9","solo",2,"e","place",173.5169,638249393525174018,638249393526909187,"Regular Red CubeClone193was placed in dropzone"
"P9","solo",2,"e","place",1656.5267,638249393530556524,638249393547121791,"Regular Red CubeClone194was placed in dropzone"
"P9","solo",2,"e","place",16.9751,638249393647325443,638249393647495194,"Regular Red CubeClone210was placed in dropzone"
"P9","solo",2,"e","place",83.302,638249393681435375,638249393682268395,"Regular Neutral CubeClone217was placed in dropzone"
"P9","solo",2,"e","place",74.5676,638249393773727883,638249393774473559,"Regular Neutral CubeClone228was placed in dropzone"
"P9","solo",2,"e","place",190.4669,638249393848038523,638249393849943192,"Regular Gold CubeClone99was placed in dropzone"
"P9","solo",2,"e","place",420.8199,638249393890245393,638249393894453592,"Regular Red CubeClone244was placed in dropzone"
"P9","solo",2,"e","place",1994.7315,638249393891957129,638249393911904444,"Regular Red CubeClone245was placed in dropzone"
"P9","solo",2,"e","place",300.9469,638249393944954129,638249393947963598,"Regular Blue CubeClone248was placed in dropzone"
"P9","solo",2,"e","place",1492.3342,638249393944954129,638249393959877471,"Regular Blue CubeClone255was placed in dropzone"
"P9","solo",2,"e","place",207.6057,638249394108622353,638249394110698410,"Regular Neutral CubeClone274was placed in dropzone"
"P9","solo",2,"e","place",94.9186,638249394208149339,638249394209098525,"Regular Neutral CubeClonewas placed in dropzone"
"P9","solo",2,"e","place",371.5689,638249394235614374,638249394239330063,"Regular Gold CubeClone276was placed in dropzone"
"P9","solo",2,"e","place",1673.346,638249394242348741,638249394259082201,"Regular Gold CubeClone298was placed in dropzone"
"P9","solo",2,"e","place",1999.6247,638249394263310884,638249394283307131,"Regular Gold CubeClone301was placed in dropzone"
"P9","solo",2,"e","place",1996.562,638249394286367154,638249394306332774,"Regular Gold CubeClone304was placed in dropzone"
"P9","solo",2,"e","place",1962.4822,638249394310303051,638249394329927873,"Regular Gold CubeClone308was placed in dropzone"
"P9","solo",2,"e","place",28.0007,638249394364022879,638249394364302886,"Regular Red CubeClone307was placed in dropzone"
"P9","solo",2,"e","place",1791.0089,638249394364022879,638249394381932968,"Regular Red CubeClone313was placed in dropzone"
"P9","solo",2,"e","place",239.9725,638249394478362225,638249394480761950,"Regular Blue CubeClone324was placed in dropzone"
"P9","solo",2,"e","place",1625.5337,638249394512441913,638249394528697250,"Regular Blue CubeClone330was placed in dropzone"
"P9","solo",2,"e","place",1168.1867,638249394582862117,638249394594543984,"Regular Neutral CubeClone343was placed in dropzone"
"P9","solo",2,"e","place",1972.7981,638249394593534947,638249394613262928,"Regular Neutral CubeClone346was placed in dropzone"
"P9","solo",2,"e","place",1996.9646,638249394612964598,638249394632934244,"Regular Gold CubeClone311was placed in dropzone"
"P9","solo",2,"e","place",225.0151,638249394715427466,638249394717677617,"Regular Blue CubeClone357was placed in dropzone"
"P9","solo",2,"e","place",18.9878,638249394744269905,638249394744459783,"Regular Blue CubeClone361was placed in dropzone"
"P9","solo",2,"e","place",1782.0952,638249394813693365,638249394831514317,"Regular Gold CubeClone378was placed in dropzone"
"P9","solo",2,"e","place",50.1228,638249394888367631,638249394888868859,"Regular Red CubeClone383was placed in dropzone"
"P9","solo",2,"e","place",1457.0861,638249394888367631,638249394902938492,"Regular Red CubeClone386was placed in dropzone"
"P9","solo",2,"e","place",161.5736,638249394997935214,638249394999550950,"Regular Neutral CubeClone400was placed in dropzone"
"P9","solo",2,"e","place",8.0011,638249395048001937,638249395048081948,"Regular Neutral CubeClone406was placed in dropzone"
"P9","co",1,"e","grab",406.7676,638249397676119271,638249397680186947,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",229.0813,638249397708964011,638249397711254824,"Network Red CubeClone21 was picked up"
"P9","co",1,"e","grab",206.5252,638249398211945016,638249398214010268,"Network Neutral CubeClone94 was picked up"
"P9","co",1,"e","grab",245.005,638249398264886560,638249398267336610,"Network Neutral CubeClone102 was picked up"
"P9","co",1,"e","grab",1165.8171,638249398305278876,638249398316937047,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",1794.6854,638249398388066811,638249398406013665,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",1890.3166,638249398433073616,638249398451976782,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",1987.1828,638249398474315408,638249398494187236,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",190.0242,638249398620778855,638249398622679097,"Network Neutral CubeClone151 was picked up"
"P9","co",1,"e","grab",170.7657,638249398638402860,638249398640110517,"Network Neutral CubeClone153 was picked up"
"P9","co",1,"e","grab",1097.9957,638249399117281745,638249399128261702,"Network Red CubeClone219 was picked up"
"P9","co",1,"e","grab",1100.4993,638249399228311837,638249399239316830,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",461.7952,638249399695710440,638249399700328392,"Network Neutral CubeClone300 was picked up"
"P9","co",1,"e","grab",1194.5628,638249399761474461,638249399773420089,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",1482.4781,638249399797905665,638249399812730446,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",1999.5391,638249399829680508,638249399849675899,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",1927.8374,638249399863993306,638249399883271680,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",1013.1952,638249399929400277,638249399939532229,"Player 1 hits Network Gold CubeClone"
"P9","co",1,"e","grab",71.0008,638249400218551608,638249400219261616,"Network Neutral CubeClone374 was picked up"
"P9","co",1,"e","grab",175.0007,638249400244104383,638249400245854390,"Network Neutral CubeClone377 was picked up"
