"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
0.4,11.198309385733,3.42044938609401,"comp","c","sdP3"
0.5,12.0963929388769,3.44506262902983,"comp","c","sdP3"
0.6,12.5215229195657,3.45866729435208,"comp","c","sdP3"
0.7,12.512285646831,3.46553045935276,"comp","c","sdP3"
0.8,12.3431405599985,3.46733917617679,"comp","c","sdP3"
0.9,12.6230648770807,3.46568763334378,"comp","c","sdP3"
1,12.1830015612463,3.45754691608187,"comp","c","sdP3"
-1,22.6770560052084,5.24361443920068,"comp","e","sdP4"
-0.9,22.7777710958247,5.17182862848994,"comp","e","sdP4"
-0.8,21.1084882285925,5.13027783971998,"comp","e","sdP4"
-0.7,15.7184448263635,4.92233116463492,"comp","e","sdP4"
-0.6,12.5095413737164,4.58845466444099,"comp","e","sdP4"
-0.5,18.0927134998615,4.21346863183046,"comp","e","sdP4"
-0.4,23.2102783875817,4.45980441545285,"comp","e","sdP4"
-0.3,26.1008366880012,4.89597110152116,"comp","e","sdP4"
-0.2,27.7904931648216,5.02534071995819,"comp","e","sdP4"
-0.1,29.3009699445695,5.49069503092801,"comp","e","sdP4"
0,28.8880983976639,5.50702647656009,"comp","e","sdP4"
0.1,28.5115979733643,5.49936913917433,"comp","e","sdP4"
0.2,28.4892770583425,5.50047551191869,"comp","e","sdP4"
0.3,28.5228251876347,5.5015158752443,"comp","e","sdP4"
0.4,28.2047595810415,5.48350909056321,"comp","e","sdP4"
0.5,27.2740643221655,5.44792927463798,"comp","e","sdP4"
0.6,26.3579303054805,5.39914044536689,"comp","e","sdP4"
0.7,25.4704556050276,5.39349073770202,"comp","e","sdP4"
0.8,25.5583614570983,5.39462811547619,"comp","e","sdP4"
0.9,26.9702553151286,5.36567351748866,"comp","e","sdP4"
1,26.8141352881287,5.34060208848485,"comp","e","sdP4"
-1,28.6966507584062,5.41275194298246,"solo","e","sdP4"
-0.9,24.0553185230253,5.36358307903912,"solo","e","sdP4"
-0.8,23.0888927443602,5.01094879939432,"solo","e","sdP4"
-0.7,19.9647502728383,4.94171642197972,"solo","e","sdP4"
-0.6,18.8536553973268,4.74871806792717,"solo","e","sdP4"
-0.5,21.3327931658385,4.62058215436905,"solo","e","sdP4"
-0.4,30.0749881605612,4.94097684173044,"solo","e","sdP4"
-0.3,32.2473722843108,5.38763016358135,"solo","e","sdP4"
-0.2,33.4412463848903,5.55757382654176,"solo","e","sdP4"
-0.1,32.7055323692637,5.55985217749805,"solo","e","sdP4"
0,32.6303774195007,5.65065529223588,"solo","e","sdP4"
0.1,31.8261523768296,5.64189305562061,"solo","e","sdP4"
0.2,31.4034672692241,5.63350894291569,"solo","e","sdP4"
0.3,31.1817389372215,5.62833380982631,"solo","e","sdP4"
