"Participant","Condition","Trial","Age","Gender","Group","MovementTime","GrabStart","GrabEnd","Color"
"P21","s","1",25,"m","c",448.7948,637981622185152823,637981622189640771,"gold"
"P21","s","1",25,"m","c",205.4468,637981622236230659,637981622238285127,"gray"
"P21","s","1",25,"m","c",372.001,637981622245892804,637981622249612814,"gold"
"P21","s","1",25,"m","c",361.0493,637981622281546804,637981622285157297,"gray"
"P21","s","1",25,"m","c",494.6718,637981622338951874,637981622343898592,"red"
"P21","s","1",25,"m","c",362.0289,637981622411141106,637981622414761395,"red"
"P21","s","1",25,"m","c",592.9174,637981622510430057,637981622516359231,"red"
"P21","co","1",25,"m","c",684.1689,637981626039041144,637981626045882833,"red"
"P21","co","1",25,"m","c",949.4553,637981626206850438,637981626216344991,"red"
"P21","co","1",25,"m","c",673.7275,637981626288464021,637981626295201296,"red"
"P21","co","1",25,"m","c",406.9115,637981626346664455,637981626350733570,"red"
"P21","co","1",25,"m","c",483.7284,637981626415079946,637981626419917230,"red"
"P21","co","1",25,"m","c",519.7044,637981626595883889,637981626601080933,"red"
"P21","co","1",25,"m","c",561.2668,637981626631645758,637981626637258426,"red"
"P21","co","1",25,"m","c",428.8529,637981626671066087,637981626675354616,"red"
"P21","co","1",25,"m","c",593.8649,637981626714613380,637981626720552029,"red"
"P21","co","1",25,"m","c",493.6648,637981626890980515,637981626895917163,"gray"
"P21","co","1",25,"m","c",162.5616,637981626995916797,637981626997542413,"red"
"P21","co","1",25,"m","c",294.7811,637981627210931941,637981627213879752,"red"
"P21","co","1",25,"m","c",601.3768,637981627311432584,637981627317446352,"gray"
"P21","co","1",25,"m","c",861.6708,637981627485349716,637981627493966424,"gray"
"P21","co","1",25,"m","c",406.901,637981627498121270,637981627502190280,"gray"
"P21","co","1",25,"m","c",628.8797,637981627541423832,637981627547712629,"gray"
"P21","co","1",25,"m","c",583.4257,637981627718787773,637981627724622030,"gray"
"P21","co","2",25,"m","c",752.4752,637981628473768601,637981628481293353,"red"
"P21","co","2",25,"m","c",540.5387,637981628542495084,637981628547900471,"red"
"P21","co","2",25,"m","c",527.808,637981628620030141,637981628625308221,"red"
"P21","co","2",25,"m","c",257.3038,637981628659340853,637981628661913891,"red"
"P21","co","2",25,"m","c",483.6925,637981628710424340,637981628715261265,"gray"
"P21","co","2",25,"m","c",285.2291,637981628741290198,637981628744142489,"gray"
"P21","co","2",25,"m","c",372.9929,637981628785166454,637981628788896383,"gray"
"P21","co","2",25,"m","c",4.9867,637981629040839270,637981629040889137,"red"
"P21","co","2",25,"m","c",706.0634,637981629298360865,637981629305421499,"gray"
"P21","co","2",25,"m","c",483.8438,637981629350781422,637981629355619860,"gray"
"P21","co","2",25,"m","c",450.7807,637981629401647620,637981629406155427,"gray"
"P21","co","2",25,"m","c",638.2751,637981629450077776,637981629456460527,"red"
"P21","co","2",25,"m","c",539.0533,637981629520929354,637981629526319887,"red"
"P21","co","2",25,"m","c",495.7629,637981629609877098,637981629614834727,"gray"
"P21","co","2",25,"m","c",1289.0176,637981629661524282,637981629674414458,"red"
"P21","co","2",25,"m","c",489.0659,637981629714389614,637981629719280273,"red"
"P21","co","2",25,"m","c",285.229,637981629761689219,637981629764541509,"red"
"P22","s","1",32,"f","c",885.8867,637982392881042725,637982392889901592,"blue"
"P22","s","1",32,"f","c",1994.9174,637982392996546447,637982393016495621,"gold"
"P22","s","1",32,"f","c",639.078,637982393041529377,637982393047920157,"red"
"P22","s","1",32,"f","c",439.9956,637982393073295047,637982393077695003,"red"
"P22","s","1",32,"f","c",538.8804,637982393203342833,637982393208731637,"blue"
"P22","s","1",32,"f","c",744.6063,637982393279814495,637982393287260558,"gray"
"P22","s","1",32,"f","c",404.9162,637982393320194733,637982393324243895,"gray"
"P22","s","1",32,"f","c",506.6452,637982393424682129,637982393429748581,"gray"
"P22","s","1",32,"f","c",393.5652,637982393511544930,637982393515480582,"gray"
"P22","s","1",32,"f","c",1332.0522,637982393581797939,637982393595118461,"red"
"P22","s","1",32,"f","c",1250.5162,637982393603271750,637982393615776912,"gray"
"P22","s","1",32,"f","c",272.2728,637982393753205617,637982393755928345,"gold"
"P22","s","1",32,"f","c",1160.0497,637982393788416939,637982393800017436,"red"
"P22","s","1",32,"f","c",594.4105,637982393832840557,637982393838784662,"red"
"P22","s","1",32,"f","c",605.8863,637982393879985836,637982393886044699,"blue"
"P22","s","1",32,"f","c",438.8262,637982393958664338,637982393963052600,"gray"
"P22","s","1",32,"f","c",562.0242,637982394056952333,637982394062572575,"red"
"P22","s","1",32,"f","c",561.498,637982394163239242,637982394168854222,"blue"
"P22","s","2",32,"f","c",1208.6321,637982394878349569,637982394890435890,"red"
"P22","s","2",32,"f","c",672.3122,637982394917118475,637982394923841597,"red"
"P22","s","2",32,"f","c",506.1852,637982394962205700,637982394967267552,"red"
"P22","s","2",32,"f","c",648.3848,637982395016517231,637982395023001079,"gray"
"P22","s","2",32,"f","c",239.3567,637982395084265765,637982395086659332,"gray"
"P22","s","2",32,"f","c",1061.1716,637982395184215132,637982395194826848,"gray"
"P22","s","2",32,"f","c",638.4612,637982395262291093,637982395268675705,"gray"
"P22","s","2",32,"f","c",382.9743,637982395368918576,637982395372748319,"gray"
"P22","s","2",32,"f","c",369.0112,637982395401449141,637982395405139253,"gray"
"P22","s","2",32,"f","c",506.5484,637982395437535504,637982395442600988,"gold"
"P22","s","2",32,"f","c",484.5015,637982395481066228,637982395485911243,"red"
"P22","s","2",32,"f","c",138.629,637982395527174419,637982395528560709,"red"
"P22","s","2",32,"f","c",239.3585,637982395587911146,637982395590304731,"red"
"P22","s","2",32,"f","c",574.4655,637982395639206794,637982395644951449,"gray"
"P22","s","2",32,"f","c",1825.14,637982395662773871,637982395681025271,"gold"
"P22","s","2",32,"f","c",273.2667,637982395708524395,637982395711257062,"gray"
"P22","s","2",32,"f","c",460.764,637982395732852462,637982395737460102,"gray"
"P22","s","2",32,"f","c",317.0388,637982395823699231,637982395826869619,"red"
"P22","s","2",32,"f","c",1148.9358,637982395873011924,637982395884501282,"red"
"P22","s","2",32,"f","c",406.6447,637982395950301057,637982395954367504,"red"
"P22","co","1",32,"f","c",875.79,637982401668018220,637982401676776120,"red"
"P22","co","1",32,"f","c",1356.3723,637982401737762904,637982401751326627,"gray"
"P22","co","1",32,"f","c",616.8681,637982401800628035,637982401806796716,"red"
"P22","co","1",32,"f","c",427.8556,637982401843953256,637982401848231812,"gray"
"P22","co","1",32,"f","c",549.5314,637982401883710121,637982401889205435,"red"
"P22","co","1",32,"f","c",883.5699,637982401920685854,637982401929521553,"red"
"P22","co","1",32,"f","c",461.7656,637982401962219956,637982401966837612,"red"
"P22","co","1",32,"f","c",822.6731,637982402015587681,637982402023814412,"red"
"P22","co","1",32,"f","c",440.0872,637982402082162610,637982402086563482,"red"
"P22","co","1",32,"f","c",305.1837,637982402119939358,637982402122991195,"red"
"P22","co","1",32,"f","c",306.1817,637982402169683044,637982402172744861,"gray"
"P23","s","1",29,"m","c",1108.17,637987623476874611,637987623487956311,"blue"
"P23","s","1",29,"m","c",359.6324,637987623537193072,637987623540789396,"red"
"P23","s","1",29,"m","c",172.5344,637987623573276867,637987623575002211,"red"
"P23","s","1",29,"m","c",217.2792,637987623645127869,637987623647300661,"red"
"P23","s","1",29,"m","c",250.8777,637987623702104068,637987623704612845,"gray"
"P23","s","1",29,"m","c",828.2751,637987623737303599,637987623745586350,"gray"
"P23","s","1",29,"m","c",804.5552,637987623837713435,637987623845758987,"gold"
"P23","s","1",29,"m","c",317.1463,637987623852251547,637987623855423010,"red"
"P23","s","1",29,"m","c",706.0975,637987623881798218,637987623888859193,"gray"
"P23","s","1",29,"m","c",206.4731,637987623918217572,637987623920282303,"gray"
"P23","s","1",29,"m","c",239.0671,637987623953987924,637987623956378595,"gold"
"P23","s","1",29,"m","c",295.2673,637987623987078285,637987623990030958,"gray"
"P23","s","1",29,"m","c",260.8968,637987624016844256,637987624019453224,"red"
"P23","s","1",29,"m","c",161.5935,637987624069146089,637987624070762024,"gray"
"P23","s","1",29,"m","c",206.4625,637987624096802298,637987624098866923,"gray"
"P23","s","1",29,"m","c",328.6318,637987624161106286,637987624164392604,"gold"
"P23","s","1",29,"m","c",338.0907,637987624168775859,637987624172156766,"red"
"P23","s","1",29,"m","c",894.0948,637987624204982155,637987624213923103,"red"
"P23","s","1",29,"m","c",472.7276,637987624245285478,637987624250012754,"gray"
"P23","s","1",29,"m","c",405.9077,637987624276391320,637987624280450397,"red"
"P23","s","1",29,"m","c",161.5637,637987624355348088,637987624356963725,"red"
"P23","s","1",29,"m","c",159.5697,637987624429772233,637987624431367930,"red"
"P23","s","2",29,"m","c",264.2914,637987625038247705,637987625040890619,"red"
"P23","s","2",29,"m","c",83.2851,637987625088120640,637987625088953491,"red"
"P23","s","2",29,"m","c",173.0445,637987625123986410,637987625125716855,"gray"
"P23","s","2",29,"m","c",227.571,637987625149978572,637987625152254282,"gray"
"P23","s","2",29,"m","c",261.2987,637987625193065344,637987625195678331,"gray"
"P23","s","2",29,"m","c",272.5446,637987625245601322,637987625248326768,"red"
"P23","s","2",29,"m","c",583.5234,637987625268812292,637987625274647526,"gold"
"P23","s","2",29,"m","c",304.8959,637987625298026715,637987625301075674,"gray"
"P23","s","2",29,"m","c",483.7034,637987625320678032,637987625325515066,"red"
"P23","s","2",29,"m","c",161.5673,637987625390534623,637987625392150296,"gray"
"P23","s","2",29,"m","c",17.9525,637987625416933602,637987625417113127,"gray"
"P23","s","2",29,"m","c",572.0873,637987625486162931,637987625491883804,"gold"
"P23","s","2",29,"m","c",207.4729,637987625512020859,637987625514095588,"gray"
"P23","s","2",29,"m","c",406.2251,637987625534682919,637987625538745170,"red"
"P23","s","2",29,"m","c",205.958,637987625583884951,637987625585944531,"red"
"P23","s","2",29,"m","c",405.9112,637987625638421278,637987625642480390,"red"
"P23","s","2",29,"m","c",239.358,637987625671509860,637987625673903440,"gray"
"P23","s","2",29,"m","c",161.3743,637987625726821166,637987625728434909,"red"
"P23","s","2",29,"m","c",716.8408,637987625755032843,637987625762201251,"red"
"P23","co","1",29,"m","c",1997.3269,637987629856914301,637987629876887570,"red"
"P23","co","1",29,"m","c",329.6274,637987629904005912,637987629907302186,"red"
"P23","co","1",29,"m","c",216.9732,637987630019625804,637987630021795536,"red"
"P23","co","1",29,"m","c",1883.3595,637987630041277560,637987630060111155,"gray"
"P23","co","1",29,"m","c",399.9286,637987630112945425,637987630116944711,"red"
"P23","co","1",29,"m","c",350.0622,637987630209544838,637987630213045460,"red"
"P23","co","1",29,"m","c",283.2415,637987630298275579,637987630301107994,"gray"
"P23","co","1",29,"m","c",205.4493,637987630339256280,637987630341310773,"red"
"P23","co","1",29,"m","c",262.301,637987630387452089,637987630390075099,"red"
"P23","co","1",29,"m","c",883.6352,637987630426209678,637987630435046030,"red"
"P23","co","1",29,"m","c",363.0291,637987630498396614,637987630502026905,"gray"
"P23","co","1",29,"m","c",1894.64,637987630582812297,637987630601758697,"gray"
"P23","co","1",29,"m","c",129.1906,637987630638113112,637987630639405018,"red"
"P23","co","1",29,"m","c",1516.9571,637987630733628536,637987630748798107,"red"
"P23","co","1",29,"m","c",73.3122,637987630827036615,637987630827769737,"red"
"P23","co","1",29,"m","c",95.7445,637987630927756293,637987630928713738,"gray"
"P23","co","1",29,"m","c",574.3236,637987630961856474,637987630967599710,"red"
"P23","co","2",29,"m","c",522.6011,637987631866548043,637987631871774054,"gray"
"P23","co","2",29,"m","c",228.7284,637987631900976718,637987631903264002,"red"
"P23","co","2",29,"m","c",350.0624,637987631925973825,637987631929474449,"red"
"P23","co","2",29,"m","c",227.898,637987631957069182,637987631959348162,"gray"
"P23","co","2",29,"m","c",1205.9616,637987632108551446,637987632120611062,"gray"
"P23","co","2",29,"m","c",384.9683,637987632183181120,637987632187030803,"red"
"P23","co","2",29,"m","c",1083.6235,637987632212063224,637987632222899459,"red"
"P23","co","2",29,"m","c",239.3579,637987632330121546,637987632332515125,"red"
"P23","co","2",29,"m","c",150.5973,637987632369432947,637987632370938920,"gray"
"P23","co","2",29,"m","c",384.9688,637987632483377635,637987632487227323,"gray"
"P23","co","2",29,"m","c",173.1397,637987632518921748,637987632520653145,"red"
"P23","co","2",29,"m","c",128.6552,637987632559351227,637987632560637779,"red"
"P23","co","2",29,"m","c",318.1473,637987632624650751,637987632627832224,"red"
"P23","co","2",29,"m","c",117.6856,637987632774137781,637987632775314637,"red"
"P24","s","1",27,"f","c",995.9996,637988485558187001,637988485568146997,"red"
"P24","s","1",27,"f","c",590.9999,637988485630546958,637988485636456957,"red"
"P24","s","1",27,"f","c",274.9999,637988485687936915,637988485690686914,"red"
"P24","s","1",27,"f","c",279.9992,637988485728536893,637988485731336885,"gray"
"P24","s","1",27,"f","c",434.0008,637988485748426879,637988485752766887,"gray"
"P24","s","1",27,"f","c",597.9992,637988485769546869,637988485775526861,"red"
"P24","s","1",27,"f","c",643.9992,637988485823106834,637988485829546826,"gray"
"P24","s","1",27,"f","c",388.9996,637988485855276810,637988485859166806,"gray"
"P24","s","1",27,"f","c",466.9999,637988485884706790,637988485889376789,"gold"
"P24","s","1",27,"f","c",622.9997,637988485907576777,637988485913806774,"red"
"P24","s","1",27,"f","c",357,637988485956666748,637988485960236748,"gold"
"P24","s","1",27,"f","c",1280.0006,637988485969916737,637988485982716743,"blue"
"P24","s","1",27,"f","c",299.0002,637988486037986693,637988486040976695,"gray"
"P24","s","1",27,"f","c",216.9999,637988486066456678,637988486068626677,"red"
"P24","s","1",27,"f","c",605.9994,637988486100216656,637988486106276650,"red"
"P24","s","1",27,"f","c",455.9995,637988486131266636,637988486135826631,"gray"
"P24","s","1",27,"f","c",288.9994,637988486165916618,637988486168806612,"gray"
"P24","s","1",27,"f","c",592.0002,637988486233746581,637988486239666583,"gray"
"P24","s","1",27,"f","c",481.9998,637988486262386574,637988486267206572,"red"
"P24","s","1",27,"f","c",678.0005,637988486395476527,637988486402256532,"red"
"P24","s","2",27,"f","c",86.0008,637988486904796355,637988486905656363,"red"
"P24","s","2",27,"f","c",452,637988486927196354,637988486931716354,"gray"
"P24","s","2",27,"f","c",598.9998,637988486995216330,637988487001206328,"red"
"P24","s","2",27,"f","c",446,637988487048616312,637988487053076312,"gray"
"P24","s","2",27,"f","c",359.9996,637988487077346308,637988487080946304,"red"
"P24","s","2",27,"f","c",490.0001,637988487098376298,637988487103276299,"gray"
"P24","s","2",27,"f","c",487.0437,637988487123166290,637988487128036727,"gold"
"P24","s","2",27,"f","c",421.9998,637988487145476285,637988487149696283,"gray"
"P24","s","2",27,"f","c",353.9997,637988487174536276,637988487178076273,"gray"
"P24","s","2",27,"f","c",590.0003,637988487195996264,637988487201896267,"gray"
"P24","s","2",27,"f","c",147.0001,637988487219656256,637988487221126257,"gray"
"P24","s","2",27,"f","c",544.9996,637988487323053099,637988487328503095,"blue"
"P24","s","2",27,"f","c",160.9985,637988487348493098,637988487350103083,"red"
"P24","s","2",27,"f","c",400.9995,637988487372363079,637988487376373074,"red"
"P24","s","2",27,"f","c",592.0002,637988487422733120,637988487428653122,"gray"
"P24","s","2",27,"f","c",783.9994,637988487496703081,637988487504543075,"red"
"P24","s","2",27,"f","c",589.9993,637988487517293077,637988487523193070,"red"
"P24","s","2",27,"f","c",590.9994,637988487536723069,637988487542633063,"red"
"P24","s","2",27,"f","c",466.9995,637988487559613064,637988487564283059,"blue"
"P24","s","2",27,"f","c",496.0007,637988487615203040,637988487620163047,"red"
"P24","co","1",27,"f","c",645.9991,637988492105030679,637988492111490670,"red"
"P24","co","1",27,"f","c",346.0012,637988492136870656,637988492140330668,"red"
"P24","co","1",27,"f","c",586.909,637988492161220393,637988492167089483,"red"
"P24","co","1",27,"f","c",1577.9897,637988492187864832,637988492203644729,"gray"
"P24","co","1",27,"f","c",511.9211,637988492224164669,637988492229283880,"gray"
"P24","co","1",27,"f","c",463.9994,637988492258967264,637988492263607258,"red"
"P24","co","1",27,"f","c",267.0001,637988492284477238,637988492287147239,"red"
"P24","co","1",27,"f","c",805.9998,637988492314247227,637988492322307225,"gray"
"P24","co","1",27,"f","c",202.0001,637988492344117209,637988492346137210,"gray"
"P24","co","1",27,"f","c",427.1241,637988492406487180,637988492410758421,"red"
"P24","co","1",27,"f","c",460.9994,637988492430697391,637988492435307385,"red"
"P24","co","1",27,"f","c",507.9995,637988492552637386,637988492557717381,"gray"
"P24","co","1",27,"f","c",545.9996,637988492584557375,637988492590017371,"red"
"P24","co","1",27,"f","c",356.0004,637988492620217348,637988492623777352,"red"
"P24","co","1",27,"f","c",180.0005,637988492679019000,637988492680819005,"red"
"P24","co","2",27,"f","c",1113.9997,637988493902077483,637988493913217480,"red"
"P24","co","2",27,"f","c",466.999,637988493934727474,637988493939397464,"red"
"P24","co","2",27,"f","c",718.9995,637988493962377460,637988493969567455,"red"
"P24","co","2",27,"f","c",533.0003,637988494000217433,637988494005547436,"red"
"P24","co","2",27,"f","c",417.0259,637988494027967417,637988494032137676,"red"
"P24","co","2",27,"f","c",378.9999,637988494053447407,637988494057237406,"gray"
"P24","co","2",27,"f","c",401.0001,637988494078887391,637988494082897392,"gray"
"P24","co","2",27,"f","c",593.0002,637988494113827372,637988494119757374,"red"
"P24","co","2",27,"f","c",696.0003,637988494147807355,637988494154767358,"gray"
"P24","co","2",27,"f","c",704.5029,637988494188237334,637988494195282363,"red"
"P24","co","2",27,"f","c",467.9995,637988494280899191,637988494285579186,"red"
"P24","co","2",27,"f","c",557.0124,637988494309109169,637988494314679293,"red"
"P24","co","2",27,"f","c",590.0003,637988494334879158,637988494340779161,"gray"
"P24","co","2",27,"f","c",661.9997,637988494372359139,637988494378979136,"gray"
"P24","co","2",27,"f","c",725.9991,637988494405249121,637988494412509112,"red"
"P24","co","2",27,"f","c",737.9995,637988494448590053,637988494455970048,"red"
"P24","co","2",27,"f","c",699.0002,637988494487090030,637988494494080032,"gray"
"P25","s","1",26,"m","c",1374.9968,637988505712042273,637988505725792241,"blue"
"P25","s","1",26,"m","c",549.9986,637988505778692110,637988505784192096,"blue"
"P25","s","1",26,"m","c",451.9994,637988505866861893,637988505871381887,"gold"
"P25","s","1",26,"m","c",1827.9951,637988505908401797,637988505926681748,"gray"
"P25","s","1",26,"m","c",551.998,637988505982251620,637988505987771600,"gray"
"P25","s","1",26,"m","c",639.9986,637988506026461510,637988506032861496,"gray"
"P25","s","1",26,"m","c",850.9977,637988506064111423,637988506072621400,"gold"
"P25","s","1",26,"m","c",684.9989,637988506123411273,637988506130261262,"gray"
"P25","s","1",26,"m","c",350.9991,637988506175611147,637988506179121138,"gold"
"P25","s","1",26,"m","c",473.9986,637988506205044257,637988506209784243,"blue"
"P25","s","1",26,"m","c",761.998,637988506288224052,637988506295844032,"gray"
"P25","s","1",26,"m","c",951.9982,637988506335533934,637988506345053916,"gray"
"P25","s","1",26,"m","c",1494.9963,637988506428163712,637988506443113675,"gold"
"P25","s","1",26,"m","c",839.9981,637988506461373633,637988506469773614,"gray"
"P25","s","1",26,"m","c",772.9978,637988506505573525,637988506513303503,"gray"
"P25","s","1",26,"m","c",1005.9965,637988506621523251,637988506631583216,"gray"
"P25","s","1",26,"m","c",772.0189,637988506691163411,637988506698883600,"gold"
"P25","s","1",26,"m","c",663.0164,637988506704703749,637988506711333913,"gold"
"P25","s","1",26,"m","c",873.0214,637988506732364439,637988506741094653,"gold"
"P25","s","1",26,"m","c",763.0187,637988506749794874,637988506757425061,"gray"
"P25","s","1",26,"m","c",775.02,637988506782665690,637988506790415890,"gold"
"P25","s","1",26,"m","c",318.0071,637988506810326382,637988506813506453,"gold"
"P25","s","1",26,"m","c",484.0118,637988506818326580,637988506823166698,"red"
"P25","s","1",26,"m","c",506.0125,637988506915618991,637988506920679116,"gold"
"P25","s","1",26,"m","c",396.01,637988506946379756,637988506950339856,"gold"
"P25","s","1",26,"m","c",396.0098,637988506956040003,637988506960000101,"gold"
"P25","s","1",26,"m","c",351.0081,637988506971260381,637988506974770462,"red"
"P25","s","1",26,"m","c",729.0177,637988507028341799,637988507035631976,"gray"
"P25","s","1",26,"m","c",607.0149,637988507038782054,637988507044852203,"gold"
"P25","s","1",26,"m","c",596.0148,637988507068547011,637988507074507159,"gold"
"P25","s","1",26,"m","c",540.0129,637988507078767273,637988507084167402,"gold"
"P25","s","1",26,"m","c",452.0111,637988507088427512,637988507092947623,"gold"
"P25","s","1",26,"m","c",563.0141,637988507096757712,637988507102387853,"gold"
"P25","s","1",26,"m","c",629.0162,637988507105867941,637988507112158103,"gray"
"P25","s","1",26,"m","c",384.0087,637988507171509580,637988507175349667,"blue"
"P25","s","1",26,"m","c",429.0106,637988507249691520,637988507253981626,"blue"
"P25","s","1",26,"m","c",774.0195,637988507353314096,637988507361054291,"red"
"P25","s","1",26,"m","c",463.0116,637988507417175684,637988507421805800,"blue"
"P25","s","1",26,"m","c",985.0246,637988507438056205,637988507447906451,"blue"
"P25","s","1",26,"m","c",474.0115,637988507563449322,637988507568189437,"gold"
"P25","s","1",26,"m","c",652.0162,637988507579659727,637988507586179889,"red"
"P25","s","1",26,"m","c",451.011,637988507630310986,637988507634821096,"red"
"P25","s","1",26,"m","c",185.0043,637988507667291911,637988507669141954,"red"
"P25","s","1",26,"m","c",385.0093,637988507721493254,637988507725343347,"gold"
"P25","s","1",26,"m","c",884.0213,637988507732933541,637988507741773754,"gray"
"P25","s","1",26,"m","c",429.0097,637988507786244868,637988507790534965,"blue"
"P25","s","1",26,"m","c",318.0073,637988507911411947,637988507914592020,"red"
"P25","s","1",26,"m","c",418.0104,637988508018364602,637988508022544706,"gray"
"P25","s","1",26,"m","c",695.0173,637988508139207608,637988508146157781,"red"
"P25","s","1",26,"m","c",274.0071,637988508192398931,637988508195139002,"red"
"P25","s","1",26,"m","c",664.0165,637988508198729092,637988508205369257,"red"
"P25","s","1",26,"m","c",651.016,637988508234829992,637988508241340152,"gold"
"P25","s","1",26,"m","c",396.0105,637988508277141038,637988508281101143,"gray"
"P25","s","1",26,"m","c",529.0129,637988508317902053,637988508323192182,"blue"
"P25","s","1",26,"m","c",430.0107,637988508326562271,637988508330862378,"red"
"P25","s","2",26,"m","c",808.0198,637988509015940994,637988509024021192,"gold"
"P25","s","2",26,"m","c",651.0166,637988509067142261,637988509073652427,"gray"
"P25","s","2",26,"m","c",1539.0384,637988509121563621,637988509136954005,"gray"
"P25","s","2",26,"m","c",407.0105,637988509199085547,637988509203155652,"gold"
"P25","s","2",26,"m","c",762.0188,637988509221076091,637988509228696279,"red"
"P25","s","2",26,"m","c",473.0118,637988509233186393,637988509237916511,"gray"
"P25","s","2",26,"m","c",385.01,637988509280157561,637988509284007661,"red"
"P25","s","2",26,"m","c",307.008,637988509323138634,637988509326208714,"blue"
"P25","s","2",26,"m","c",507.0127,637988509468522244,637988509473592371,"blue"
"P25","s","2",26,"m","c",729.0179,637988509481852583,637988509489142762,"gold"
"P25","s","2",26,"m","c",506.0143,637988509518063483,637988509523123626,"blue"
"P25","s","2",26,"m","c",1351.0334,637988509526833700,637988509540344034,"gold"
"P25","s","2",26,"m","c",662.0166,637988509544274130,637988509550894296,"red"
"P25","s","2",26,"m","c",638.0158,637988509651356798,637988509657736956,"red"
"P25","s","2",26,"m","c",451.0054,637988509789718579,637988509794228633,"gray"
"P25","s","2",26,"m","c",473.0044,637988509837809062,637988509842539106,"gold"
"P25","s","2",26,"m","c",852.0086,637988509870899393,637988509879419479,"gray"
"P25","s","2",26,"m","c",540.0057,637988509884459531,637988509889859588,"gray"
"P25","s","2",26,"m","c",696.007,637988509966080344,637988509973040414,"gold"
"P25","s","2",26,"m","c",884.0086,637988509979970482,637988509988810568,"gold"
"P25","s","2",26,"m","c",817.0074,637988509993190618,637988510001360692,"gold"
"P25","s","2",26,"m","c",985.0101,637988510087141549,637988510096991650,"blue"
"P25","s","2",26,"m","c",1395.0141,637988510100361679,637988510114311820,"gray"
"P25","s","2",26,"m","c",618.0055,637988510154112222,637988510160292277,"gray"
"P25","s","2",26,"m","c",1096.0112,637988510205642733,637988510216602845,"gold"
"P25","s","2",26,"m","c",374.0043,637988510228522954,637988510232262997,"gray"
"P25","s","2",26,"m","c",1196.0118,637988510268723362,637988510280683480,"gray"
"P25","s","2",26,"m","c",529.0049,637988510342914105,637988510348204154,"gray"
"P25","s","2",26,"m","c",396.0042,637988510388454554,637988510392414596,"gray"
"P25","s","2",26,"m","c",751.007,637988510428324953,637988510435835023,"gray"
"P25","s","2",26,"m","c",584.0053,637988510465755327,637988510471595380,"gray"
"P25","s","2",26,"m","c",440.0042,637988510504625710,637988510509025752,"red"
"P25","s","2",26,"m","c",1862.0192,637988510544716109,637988510563336301,"blue"
"P25","s","2",26,"m","c",718.007,637988510601246675,637988510608426745,"red"
"P25","s","2",26,"m","c",707.007,637988510678437444,637988510685507514,"gold"
"P25","s","2",26,"m","c",1262.0121,637988510688877549,637988510701497670,"gold"
"P25","s","2",26,"m","c",484.0043,637988510705207713,637988510710047756,"gold"
"P25","s","2",26,"m","c",1095.0105,637988510719867860,637988510730817965,"red"
"P25","s","2",26,"m","c",1996.0196,637988510796268625,637988510816228821,"red"
"P25","s","2",26,"m","c",651.006,637988510890679563,637988510897189623,"gray"
"P25","s","2",26,"m","c",807.0084,637988510982410471,637988510990480555,"red"
"P25","s","2",26,"m","c",829.0084,637988511033060982,637988511041351066,"red"
"P25","co","1",26,"m","c",1997.0083,637988514545264421,637988514565234504,"red"
"P25","co","1",26,"m","c",529.0016,637988514639784780,637988514645074796,"red"
"P25","co","1",26,"m","c",785.003,637988514668434891,637988514676284921,"red"
"P25","co","1",26,"m","c",929.0032,637988514754395213,637988514763685245,"red"
"P25","co","1",26,"m","c",851.0035,637988514798045371,637988514806555406,"red"
"P25","co","1",26,"m","c",751.0035,637988515009176172,637988515016686207,"red"
"P25","co","1",26,"m","c",574.003,637988515205636910,637988515211376940,"red"
"P25","co","1",26,"m","c",1029.0037,637988515299817275,637988515310107312,"red"
"P25","co","1",26,"m","c",862.0041,637988515381897571,637988515390517612,"gray"
"P25","co","1",26,"m","c",485.0013,637988515636998543,637988515641848556,"gray"
"P25","co","1",26,"m","c",396.0004,637988515683868704,637988515687828708,"gray"
"P25","co","1",26,"m","c",1173.0017,637988516060034296,637988516071764313,"red"
"P25","co","2",26,"m","c",1264.0103,637988517044260111,637988517056900214,"red"
"P25","co","2",26,"m","c",573.0049,637988517103350587,637988517109080636,"red"
"P25","co","2",26,"m","c",1939.0149,637988517134670844,637988517154060993,"gray"
"P25","co","2",26,"m","c",640.0051,637988517166871104,637988517173271155,"red"
"P25","co","2",26,"m","c",796.0061,637988517255381819,637988517263341880,"gray"
"P25","co","2",26,"m","c",1995.0164,637988517335912466,637988517355862630,"gray"
"P25","co","2",26,"m","c",573.0042,637988517465183508,637988517470913550,"red"
"P25","co","2",26,"m","c",740.0057,637988517533594059,637988517540994116,"red"
"P25","co","2",26,"m","c",529.005,637988517569244344,637988517574534394,"red"
"P25","co","2",26,"m","c",729.0056,637988517611114685,637988517618404741,"red"
"P25","co","2",26,"m","c",362.0026,637988517732955668,637988517736575694,"red"
"P25","co","2",26,"m","c",828.0061,637988517832356475,637988517840636536,"gray"
"P25","co","2",26,"m","c",706.3014,637988517973406391,637988517980469405,"red"
"P26","s","1",25,"f","c",1980.4895,637989386682262399,637989386702067294,"red"
"P26","s","1",25,"f","c",1341.1264,637989386769452345,637989386782863609,"red"
"P26","s","1",25,"f","c",1993.1301,637989386990358205,637989387010289506,"blue"
"P26","s","1",25,"f","c",226.7497,637989387040559587,637989387042827084,"gray"
"P26","s","1",25,"f","c",315.5003,637989387082438484,637989387085593487,"gray"
"P26","s","1",25,"f","c",215.8266,637989387164064165,637989387166222431,"red"
