"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","TransferEvent","StartTime","EndTime","StartPosX","StartPosY","StartPosZ","EndPosX","EndPosY","EndPosZ","B2P","B2V","P2V","P2B","V2P","V2B"
637959133483355598,"P13","s","2",32,"m","c","B2P",637959133479574741,637959133483355598,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,378.0857,NA,NA,NA,NA,NA
637959133495078249,"P13","s","2",32,"m","c","P2B",637959133491187361,637959133495078249,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,389.0888,NA,NA
637959133511902052,"P13","s","2",32,"m","c","B2P",637959133505290552,637959133511902052,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,661.15,NA,NA,NA,NA,NA
637959133539888381,"P13","s","2",32,"m","c","P2B",637959133527955682,637959133539888381,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1193.2699,NA,NA
637959133549870635,"P13","s","2",32,"m","c","B2P",637959133547430086,637959133549870635,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,244.0549,NA,NA,NA,NA,NA
637959133553441448,"P13","s","2",32,"m","c","P2V",637959133551110922,637959133553441448,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,233.0526,NA,NA,NA
637959135532900681,"P13","co","1",32,"m","c","P2V",637959135532360561,637959135532900681,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,54.012,NA,NA,NA
637959135542772913,"P13","co","1",32,"m","c","V2P",637959135541392601,637959135542772913,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,138.0312,NA
637959135570194312,"P13","co","1",32,"m","c","P2V",637959135568864005,637959135570194312,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,133.0307,NA,NA,NA
637959135577846036,"P13","co","1",32,"m","c","V2B",637959135574745339,637959135577846036,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,310.0697
637959135589748736,"P13","co","1",32,"m","c","B2P",637959135587428217,637959135589748736,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,232.0519,NA,NA,NA,NA,NA
637959135615177307,"P13","co","1",32,"m","c","P2V",637959135614557164,637959135615177307,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,62.0143,NA,NA,NA
637959135621024321,"P13","co","1",32,"m","c","V2P",637959135620534210,637959135621024321,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,49.0111,NA
637959135628606191,"P13","co","1",32,"m","c","P2B",637959135627276536,637959135628606191,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,132.9655,NA,NA
637959135642962715,"P13","co","1",32,"m","c","B2P",637959135641052280,637959135642962715,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,191.0435,NA,NA,NA,NA,NA
637959135644753121,"P13","co","1",32,"m","c","P2V",637959135644303019,637959135644753121,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,45.0102,NA,NA,NA
637959135652714920,"P13","co","1",32,"m","c","V2P",637959135652484873,637959135652714920,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,23.0047,NA
637959135665407791,"P13","co","1",32,"m","c","P2V",637959135664817662,637959135665407791,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,59.0129,NA,NA,NA
637959135671259124,"P13","co","1",32,"m","c","V2P",637959135670608989,637959135671259124,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,65.0135,NA
637959135696134745,"P13","co","1",32,"m","c","P2V",637959135695484599,637959135696134745,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,65.0146,NA,NA,NA
637959135702696234,"P13","co","1",32,"m","c","V2B",637959135699705547,637959135702696234,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,299.0687
637959135728972174,"P13","co","1",32,"m","c","B2P",637959135726571630,637959135728972174,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,240.0544,NA,NA,NA,NA,NA
637959135735243594,"P13","co","1",32,"m","c","P2V",637959135733243140,637959135735243594,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,200.0454,NA,NA,NA
637959135741545013,"P13","co","1",32,"m","c","V2P",637959135740814855,637959135741545013,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,73.0158,NA
637959135768991227,"P13","co","1",32,"m","c","P2B",637959135767870970,637959135768991227,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,112.0257,NA,NA
637959135776152850,"P13","co","1",32,"m","c","B2P",637959135774482469,637959135776152850,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,167.0381,NA,NA,NA,NA,NA
637959135780323790,"P13","co","1",32,"m","c","P2V",637959135779883691,637959135780323790,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.0099,NA,NA,NA
637959135789675907,"P13","co","1",32,"m","c","V2B",637959135789095770,637959135789675907,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,58.0137
637959135803218972,"P13","co","1",32,"m","c","B2P",637959135800478347,637959135803218972,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,274.0625,NA,NA,NA,NA,NA
637959135809090297,"P13","co","1",32,"m","c","P2V",637959135807499938,637959135809090297,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,159.0359,NA,NA,NA
637959135811750898,"P13","co","1",32,"m","c","V2P",637959135811530851,637959135811750898,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,22.0047,NA
637959135825423995,"P13","co","1",32,"m","c","P2V",637959135824553793,637959135825423995,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,87.0202,NA,NA,NA
637959135833555834,"P13","co","1",32,"m","c","V2B",637959135829985020,637959135833555834,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,357.0814
637959135847559000,"P13","co","1",32,"m","c","B2P",637959135845108446,637959135847559000,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,245.0554,NA,NA,NA,NA,NA
637959135855060701,"P13","co","1",32,"m","c","P2V",637959135854850649,637959135855060701,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,21.0052,NA,NA,NA
637959135868283695,"P13","co","1",32,"m","c","V2P",637959135863062507,637959135868283695,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,522.1188,NA
637959135904271830,"P13","co","1",32,"m","c","P2B",637959135903211589,637959135904271830,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,106.0241,NA,NA
637959135921955831,"P13","co","1",32,"m","c","B2P",637959135920405477,637959135921955831,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,155.0354,NA,NA,NA,NA,NA
637959135940019915,"P13","co","1",32,"m","c","P2V",637959135938289528,637959135940019915,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,173.0387,NA,NA,NA
637959135946141305,"P13","co","1",32,"m","c","V2P",637959135945591181,637959135946141305,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,55.0124,NA
637959135956123561,"P13","co","1",32,"m","c","P2B",637959135954583213,637959135956123561,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,154.0348,NA,NA
637959135970631924,"P13","co","1",32,"m","c","B2P",637959135968601472,637959135970631924,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,203.0452,NA,NA,NA,NA,NA
637959135987354402,"P13","co","1",32,"m","c","P2V",637959135984613793,637959135987354402,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,274.0609,NA,NA,NA
637959135997296654,"P13","co","1",32,"m","c","V2B",637959135993815868,637959135997296654,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,348.0786
637959136004998397,"P13","co","1",32,"m","c","B2P",637959136004768343,637959136004998397,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,23.0054,NA,NA,NA,NA,NA
637959136006718795,"P13","co","1",32,"m","c","P2V",637959136006248681,637959136006718795,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,47.0114,NA,NA,NA
637959136022496552,"P13","co","1",32,"m","c","V2B",637959136014560564,637959136022496552,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,793.5988
637959136027492466,"P13","co","1",32,"m","c","B2P",637959136026062147,637959136027492466,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,143.0319,NA,NA,NA,NA,NA
637959136042155788,"P13","co","1",32,"m","c","P2B",637959136038674998,637959136042155788,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,348.079,NA,NA
637959136054878664,"P13","co","1",32,"m","c","B2P",637959136051807979,637959136054878664,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,307.0685,NA,NA,NA,NA,NA
637959136063310577,"P13","co","1",32,"m","c","P2V",637959136062880473,637959136063310577,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.0104,NA,NA,NA
637959136064850920,"P13","co","1",32,"m","c","V2P",637959136064610863,637959136064850920,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,24.0057,NA
637959136086675866,"P13","co","1",32,"m","c","P2V",637959136080644501,637959136086675866,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,603.1365,NA,NA,NA
637959136094177561,"P13","co","1",32,"m","c","V2P",637959136091747010,637959136094177561,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,243.0551,NA
637959136127345061,"P13","co","1",32,"m","c","B2P",637959136124564432,637959136127345061,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,278.0629,NA,NA,NA,NA,NA
637959136138557591,"P13","co","1",32,"m","c","P2V",637959136138447568,637959136138557591,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0023,NA,NA,NA
637959136145949267,"P13","co","1",32,"m","c","V2B",637959136142598515,637959136145949267,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,335.0752
637959136161712846,"P13","co","1",32,"m","c","B2P",637959136158832180,637959136161712846,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,288.0666,NA,NA,NA,NA,NA
637959136185298168,"P13","co","1",32,"m","c","P2V",637959136184888079,637959136185298168,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,41.0089,NA,NA,NA
637959136192469795,"P13","co","1",32,"m","c","V2P",637959136192359770,637959136192469795,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,11.0025,NA
637959136205472737,"P13","co","1",32,"m","c","P2V",637959136204372484,637959136205472737,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,110.0253,NA,NA,NA
637959136211584116,"P13","co","1",32,"m","c","V2P",637959136210663906,637959136211584116,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,92.021,NA
637959136220046043,"P13","co","1",32,"m","c","P2B",637959136218845763,637959136220046043,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,120.028,NA,NA
637959136233359052,"P13","co","1",32,"m","c","B2P",637959136229368152,637959136233359052,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,399.09,NA,NA,NA,NA,NA
637959136266076445,"P13","co","1",32,"m","c","P2V",637959136260785251,637959136266076445,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,529.1194,NA,NA,NA
637959136276448791,"P13","co","1",32,"m","c","V2P",637959136271357640,637959136276448791,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,509.1151,NA
637959136281940028,"P13","co","1",32,"m","c","P2B",637959136278519268,637959136281940028,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,342.076,NA,NA
637959136304235078,"P13","co","1",32,"m","c","B2P",637959136301234400,637959136304235078,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,300.0678,NA,NA,NA,NA,NA
637959136316397829,"P13","co","1",32,"m","c","P2V",637959136316277806,637959136316397829,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,12.0023,NA,NA,NA
637959136323979541,"P13","co","1",32,"m","c","V2B",637959136322429196,637959136323979541,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,155.0345
637959136338642862,"P13","co","1",32,"m","c","B2P",637959136336212311,637959136338642862,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,243.0551,NA,NA,NA,NA,NA
637959136349190310,"P13","co","1",32,"m","c","P2B",637959136343754019,637959136349190310,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,543.6291,NA,NA
637959136363864611,"P13","co","1",32,"m","c","B2P",637959136360833922,637959136363864611,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,303.0689,NA,NA,NA,NA,NA
637959136370636136,"P13","co","1",32,"m","c","P2V",637959136370196041,637959136370636136,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.0095,NA,NA,NA
637959136379988254,"P13","co","1",32,"m","c","V2P",637959136378127832,637959136379988254,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,186.0422,NA
637959136388650214,"P13","co","1",32,"m","c","P2B",637959136384499272,637959136388650214,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,415.0942,NA,NA
637959136396932089,"P13","co","1",32,"m","c","B2P",637959136394931641,637959136396932089,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,200.0448,NA,NA,NA,NA,NA
637959136420674507,"P13","co","1",32,"m","c","P2B",637959136420184398,637959136420674507,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,49.0109,NA,NA
637959136448490799,"P13","co","1",32,"m","c","B2P",637959136445650154,637959136448490799,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,284.0645,NA,NA,NA,NA,NA
637959136489240019,"P13","co","1",32,"m","c","P2V",637959136488339810,637959136489240019,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,90.0209,NA,NA,NA
637959136495061336,"P13","co","1",32,"m","c","V2P",637959136494391186,637959136495061336,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,67.015,NA
637959136651536737,"P13","co","1",32,"m","c","P2B",637959136650186435,637959136651536737,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,135.0302,NA,NA
637959136664909756,"P13","co","1",32,"m","c","B2P",637959136657708140,637959136664909756,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,720.1616,NA,NA,NA,NA,NA
637959136694066355,"P13","co","1",32,"m","c","P2B",637959136676302339,637959136694066355,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1776.4016,NA,NA
637959137364867055,"P13","co","2",32,"m","c","P2V",637959137364196908,637959137364867055,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,67.0147,NA,NA,NA
637959137374789302,"P13","co","2",32,"m","c","V2P",637959137374669279,637959137374789302,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,12.0023,NA
637959137381040715,"P13","co","2",32,"m","c","P2V",637959137380930688,637959137381040715,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0027,NA,NA,NA
637959137383241215,"P13","co","2",32,"m","c","V2P",637959137382931140,637959137383241215,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,31.0075,NA
637959137393943635,"P13","co","2",32,"m","c","P2V",637959137393833610,637959137393943635,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0025,NA,NA,NA
637959137410517385,"P13","co","2",32,"m","c","V2B",637959137400745175,637959137410517385,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,977.221
637959137414648319,"P13","co","2",32,"m","c","B2P",637959137411627636,637959137414648319,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,302.0683,NA,NA,NA,NA,NA
637959137423200257,"P13","co","2",32,"m","c","P2V",637959137423080227,637959137423200257,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,12.003,NA,NA,NA
637959137431352095,"P13","co","2",32,"m","c","V2P",637959137431242070,637959137431352095,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,11.0025,NA
637959137453717161,"P13","co","2",32,"m","c","P2B",637959137453407092,637959137453717161,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,31.0069,NA,NA
637959137460388663,"P13","co","2",32,"m","c","B2P",637959137458028131,637959137460388663,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,236.0532,NA,NA,NA,NA,NA
637959137461618947,"P13","co","2",32,"m","c","P2V",637959137461178846,637959137461618947,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.0101,NA,NA,NA
637959137470200886,"P13","co","2",32,"m","c","V2B",637959137465419808,637959137470200886,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,478.1078
637959137479042888,"P13","co","2",32,"m","c","B2P",637959137477182466,637959137479042888,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,186.0422,NA,NA,NA,NA,NA
637959137480693259,"P13","co","2",32,"m","c","P2V",637959137480233159,637959137480693259,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,46.01,NA,NA,NA
637959137490825551,"P13","co","2",32,"m","c","V2P",637959137488835100,637959137490825551,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,199.0451,NA
637959137494486381,"P13","co","2",32,"m","c","P2B",637959137492635959,637959137494486381,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,185.0422,NA,NA
637959137519587815,"P13","co","2",32,"m","c","B2P",637959137517137255,637959137519587815,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,245.056,NA,NA,NA,NA,NA
637959137527359570,"P13","co","2",32,"m","c","P2V",637959137527129519,637959137527359570,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,23.0051,NA,NA,NA
637959137534291137,"P13","co","2",32,"m","c","V2P",637959137534181117,637959137534291137,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,11.002,NA
637959137542444689,"P13","co","2",32,"m","c","P2V",637959137542014591,637959137542444689,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.0098,NA,NA,NA
637959137549917942,"P13","co","2",32,"m","c","V2B",637959137546175541,637959137549917942,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,374.2401
637959137565823483,"P13","co","2",32,"m","c","B2P",637959137561931182,637959137565823483,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,389.2301,NA,NA,NA,NA,NA
637959137589218774,"P13","co","2",32,"m","c","P2B",637959137585607969,637959137589218774,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,361.0805,NA,NA
637959137605902548,"P13","co","2",32,"m","c","B2P",637959137603381980,637959137605902548,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,252.0568,NA,NA,NA,NA,NA
637959137611033716,"P13","co","2",32,"m","c","P2V",637959137610643622,637959137611033716,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,39.0094,NA,NA,NA
637959137612434026,"P13","co","2",32,"m","c","V2P",637959137612003935,637959137612434026,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,43.0091,NA
637959137636409453,"P13","co","2",32,"m","c","P2V",637959137635209183,637959137636409453,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,120.027,NA,NA,NA
637959137694272545,"P13","co","2",32,"m","c","V2P",637959137692932239,637959137694272545,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,134.0306,NA
637959137709616019,"P13","co","2",32,"m","c","P2B",637959137708835836,637959137709616019,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,78.0183,NA,NA
637959137734271593,"P13","co","2",32,"m","c","B2P",637959137730930838,637959137734271593,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,334.0755,NA,NA,NA,NA,NA
637959137746904448,"P13","co","2",32,"m","c","P2B",637959137745854212,637959137746904448,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,105.0236,NA,NA
637959137764728487,"P13","co","2",32,"m","c","B2P",637959137761507752,637959137764728487,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,322.0735,NA,NA,NA,NA,NA
637959137777461369,"P13","co","2",32,"m","c","P2B",637959137773800548,637959137777461369,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,366.0821,NA,NA
637959137793384962,"P13","co","2",32,"m","c","B2P",637959137788573884,637959137793384962,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,481.1078,NA,NA,NA,NA,NA
637959137808508388,"P13","co","2",32,"m","c","P2B",637959137804797545,637959137808508388,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,371.0843,NA,NA
637959137825382212,"P13","co","2",32,"m","c","B2P",637959137821451318,637959137825382212,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,393.0894,NA,NA,NA,NA,NA
637959137857489468,"P13","co","2",32,"m","c","P2B",637959137853448557,637959137857489468,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,404.0911,NA,NA
637959137877043893,"P13","co","2",32,"m","c","B2P",637959137870712456,637959137877043893,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,633.1437,NA,NA,NA,NA,NA
637959137892432449,"P13","co","2",32,"m","c","P2B",637959137888276436,637959137892432449,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,415.6013,NA,NA
637959137911196162,"P13","co","2",32,"m","c","B2P",637959137908145477,637959137911196162,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,305.0685,NA,NA,NA,NA,NA
637959137927299805,"P13","co","2",32,"m","c","P2B",637959137926629655,637959137927299805,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,67.015,NA,NA
637959137935001541,"P13","co","2",32,"m","c","B2P",637959137931850835,637959137935001541,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,315.0706,NA,NA,NA,NA,NA
637959137950313679,"P13","co","2",32,"m","c","P2B",637959137947393022,637959137950313679,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,292.0657,NA,NA
637959137966101065,"P13","co","2",32,"m","c","B2P",637959137963200403,637959137966101065,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,290.0662,NA,NA,NA,NA,NA
637959137988487390,"P13","co","2",32,"m","c","P2B",637959137983876344,637959137988487390,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,461.1046,NA,NA
637959138003980893,"P13","co","2",32,"m","c","B2P",637959137999979992,637959138003980893,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,400.0901,NA,NA,NA,NA,NA
637959138024805608,"P13","co","2",32,"m","c","P2B",637959138021654893,637959138024805608,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,315.0715,NA,NA
637959138045160217,"P13","co","2",32,"m","c","B2P",637959138042589632,637959138045160217,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,257.0585,NA,NA,NA,NA,NA
637959138052131795,"P13","co","2",32,"m","c","P2V",637959138051461637,637959138052131795,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,67.0158,NA,NA,NA
637959138074356819,"P13","co","2",32,"m","c","V2B",637959138068015384,637959138074356819,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,634.1435
637959144734848935,"P14","s","1",22,"m","e","V2P",637959144734628884,637959144734848935,"","","","1.26","11.20539",-0.3032137,NA,NA,NA,NA,22.0051,NA
637959144755383579,"P14","s","1",22,"m","e","P2V",637959144755173531,637959144755383579,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,21.0048,NA,NA,NA
637959144759414492,"P14","s","1",22,"m","e","V2P",637959144759204450,637959144759414492,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,21.0042,NA
637959144765225814,"P14","s","1",22,"m","e","P2V",637959144764895738,637959144765225814,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.0076,NA,NA,NA
637959144769556791,"P14","s","1",22,"m","e","V2P",637959144769216711,637959144769556791,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,34.008,NA
637959144784280115,"P14","s","1",22,"m","e","P2V",637959144783950040,637959144784280115,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.0075,NA,NA,NA
637959144789181225,"P14","s","1",22,"m","e","V2P",637959144788991181,637959144789181225,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,19.0044,NA
637959144794762488,"P14","s","1",22,"m","e","P2B",637959144789721354,637959144794762488,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,504.1134,NA,NA
637959144812526512,"P14","s","1",22,"m","e","B2P",637959144810936147,637959144812526512,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,159.0365,NA,NA,NA,NA,NA
637959144829580374,"P14","s","1",22,"m","e","P2B",637959144825589462,637959144829580374,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,399.0912,NA,NA
637959144846374168,"P14","s","1",22,"m","e","B2P",637959144832751088,637959144846374168,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1362.308,NA,NA,NA,NA,NA
637959144856466452,"P14","s","1",22,"m","e","P2V",637959144856246402,637959144856466452,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.005,NA,NA,NA
637959144865168425,"P14","s","1",22,"m","e","V2P",637959144864838340,637959144865168425,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,33.0085,NA
637959144885072920,"P14","s","1",22,"m","e","P2B",637959144880031788,637959144885072920,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,504.1132,NA,NA
637959144901146556,"P14","s","1",22,"m","e","B2P",637959144888223633,637959144901146556,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1292.2923,NA,NA,NA,NA,NA
637959144915049720,"P14","s","1",22,"m","e","P2B",637959144911979008,637959144915049720,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,307.0712,NA,NA
637959144932113566,"P14","s","1",22,"m","e","B2P",637959144919670760,637959144932113566,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1244.2806,NA,NA,NA,NA,NA
637959144953798471,"P14","s","1",22,"m","e","P2B",637959144948977385,637959144953798471,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,482.1086,NA,NA
637959144975153300,"P14","s","1",22,"m","e","B2P",637959144975043278,637959144975153300,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,11.0022,NA,NA,NA,NA,NA
637959144977563844,"P14","s","1",22,"m","e","P2V",637959144977233773,637959144977563844,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.0071,NA,NA,NA
