"Participant","Condition","Trial","Age","Gender","Group","MovementTime","grabTime","TimeStamp","currentColor"
"P9","s","1",18,"m","e",939.2115,637958992235371185,637958992244763300,"red"
"P9","s","1",18,"m","e",684.1544,637958992260026761,637958992266868305,"gray"
"P9","s","1",18,"m","e",854.1928,637958992282356521,637958992290898449,"gray"
"P9","s","1",18,"m","e",606.1369,637958992303121217,637958992309182586,"gray"
"P9","s","1",18,"m","e",932.21,637958992326446503,637958992335768603,"gray"
"P9","s","1",18,"m","e",427.0962,637958992351102081,637958992355373043,"blue"
"P9","s","1",18,"m","e",922.2058,637958992370976595,637958992380198653,"blue"
"P9","s","1",18,"m","e",568.1266,637958992401793555,637958992407474821,"gray"
"P9","s","1",18,"m","e",52.0109,637958992445553454,637958992446073563,"gray"
"P9","s","1",18,"m","e",1671.6172,637958992486278760,637958992502994932,"red"
"P9","s","1",18,"m","e",709.16,637958992516032192,637958992523123792,"red"
"P9","s","1",18,"m","e",727.1629,637958992547609342,637958992554880971,"gray"
"P9","s","1",18,"m","e",700.19,637958992579896635,637958992586898535,"gray"
"P9","s","1",18,"m","e",543.1228,637958992607882961,637958992613314189,"red"
"P9","s","1",18,"m","e",878.1992,637958992633868837,637958992642650829,"red"
"P9","s","1",18,"m","e",528.1181,637958992662635363,637958992667916544,"blue"
"P9","s","1",18,"m","e",988.2234,637958992693502337,637958992703384571,"blue"
"P9","s","2",18,"m","e",654.148,637958993340042112,637958993346583592,"blue"
"P9","s","2",18,"m","e",753.1696,637958993378790888,637958993386322584,"red"
"P9","s","2",18,"m","e",1007.2276,637958993407987488,637958993418059764,"red"
"P9","s","2",18,"m","e",999.7301,637958993433863339,637958993443860640,"red"
"P9","s","2",18,"m","e",987.2236,637958993460194337,637958993470066573,"blue"
"P9","s","2",18,"m","e",497.1118,637958993485169985,637958993490141103,"gray"
"P9","s","2",18,"m","e",1366.9684,637958993586904763,637958993600574447,"gray"
"P9","s","2",18,"m","e",513.1139,637958993618395083,637958993623526222,"blue"
"P9","s","2",18,"m","e",539.1224,637958993646661449,637958993652052673,"red"
"P9","s","2",18,"m","e",954.2169,637958993664935583,637958993674477752,"gray"
"P9","s","2",18,"m","e",874.1975,637958993683959894,637958993692701869,"gold"
"P9","s","2",18,"m","e",1064.2405,637958993709745727,637958993720388132,"blue"
"P9","s","2",18,"m","e",834.1901,637958993737512007,637958993745853908,"red"
"P9","s","2",18,"m","e",975.2201,637958993757946632,637958993767698833,"gray"
"P9","s","2",18,"m","e",1199.2714,637958993798745863,637958993810738577,"blue"
"P9","s","2",18,"m","e",1324.2992,637958993851417779,637958993864660771,"red"
"P9","s","2",18,"m","e",788.574,637958993880449390,637958993888335130,"gold"
"P9","s","2",18,"m","e",540.1216,637958993904218732,637958993909619948,"gray"
"P9","s","2",18,"m","e",967.2162,637958993925586452,637958993935258614,"gray"
"P9","s","2",18,"m","e",926.2103,637958993947871472,637958993957133575,"blue"
"P9","s","2",18,"m","e",340.0761,637958993991948184,637958993995348945,"blue"
"P9","s","2",18,"m","e",1168.265,637958994018204130,637958994029886780,"gray"
"P9","s","2",18,"m","e",844.1906,637958994041159316,637958994049601222,"gray"
"P9","s","2",18,"m","e",1326.3003,637958994066264994,637958994079527997,"red"
"P9","s","2",18,"m","e",933.2115,637958994097692105,637958994107024220,"blue"
"P9","s","2",18,"m","e",1059.2397,637958994120357231,637958994130949628,"red"
"P9","s","2",18,"m","e",699.1573,637958994147183305,637958994154174878,"blue"
"P8","co","1",18,"m","e",907.2034,637958996450401017,637958996459473051,"red"
"P8","co","1",18,"m","e",1335.3015,637958996474151135,637958996487504150,"red"
"P8","co","1",18,"m","e",811.1837,637958996498336601,637958996506448438,"red"
"P8","co","1",18,"m","e",914.7127,637958996529843733,637958996538990860,"gray"
"P8","co","1",18,"m","e",822.1853,637958996554313205,637958996562535058,"gray"
"P8","co","1",18,"m","e",1093.248,637958996577638483,637958996588570963,"gray"
"P8","co","1",18,"m","e",495.117,637958996602077234,637958996607028404,"red"
"P8","co","1",18,"m","e",742.1671,637958996624405783,637958996631827454,"gray"
"P8","co","1",18,"m","e",539.1224,637958996659933808,637958996665325032,"gray"
"P8","co","1",18,"m","e",1461.3314,637958996782331504,637958996796944818,"gray"
"P8","co","1",18,"m","e",1182.2664,637958996810487880,637958996822310544,"gray"
"P8","co","1",18,"m","e",980.2223,637958996834763362,637958996844565585,"red"
"P8","co","1",18,"m","e",1309.2994,637958996950426129,637958996963519123,"red"
"P8","co","1",18,"m","e",1320.9909,637958996987132054,637958997000341963,"red"
"P8","co","1",18,"m","e",1180.1962,637958997018923367,637958997030725329,"red"
"P8","co","1",18,"m","e",1050.2371,637958997057368584,637958997067870955,"red"
"P8","co","2",18,"m","e",1007.2265,637958997991962555,637958998002034820,"red"
"P8","co","2",18,"m","e",1161.358,637958998046683292,637958998058296872,"red"
"P8","co","2",18,"m","e",822.1846,637958998075450752,637958998083672598,"red"
"P8","co","2",18,"m","e",749.1687,637958998130433192,637958998137924879,"red"
"P8","co","2",18,"m","e",1077.2423,637958998181954847,637958998192727270,"red"
"P8","co","2",18,"m","e",858.1913,637958998212971885,637958998221553798,"gray"
"P8","co","2",18,"m","e",1215.2748,637958998292349808,637958998304502556,"red"
"P8","co","2",18,"m","e",1192.2688,637958998337009927,637958998348932615,"red"
"P8","co","2",18,"m","e",991.7309,637958998361435444,637958998371352753,"gray"
"P8","co","2",18,"m","e",520.1167,637958998387868190,637958998393069357,"gray"
"P8","co","2",18,"m","e",992.0086,637958998414448375,637958998424368461,"gray"
"P8","co","2",18,"m","e",1064.2414,637958998501895423,637958998512537837,"gray"
"P8","co","2",18,"m","e",846.1901,637958998536643295,637958998545105196,"gray"
"P8","co","2",18,"m","e",643.1448,637958998559978567,637958998566410015,"gray"
"P8","co","2",18,"m","e",889.2005,637958998583343856,637958998592235861,"red"
"P9","s","1",25,"f","c",942.2137,637959023001280591,637959023010702728,"blue"
"P9","s","1",25,"f","c",566.1272,637959023031747494,637959023037408766,"blue"
"P9","s","1",25,"f","c",461.104,637959023055112772,637959023059723812,"gray"
"P9","s","1",25,"f","c",577.0836,637959023084934696,637959023090705532,"red"
"P9","s","1",25,"f","c",1244.2798,637959023102355894,637959023114798692,"red"
"P9","s","1",25,"f","c",1316.2221,637959023125091030,637959023138253251,"gold"
"P9","s","1",25,"f","c",1093.1795,637959023157070563,637959023168002358,"gray"
"P9","s","1",25,"f","c",300.0676,637959023172784175,637959023175784851,"gold"
"P9","s","1",25,"f","c",922.2085,637959023189718003,637959023198940088,"red"
"P9","s","1",25,"f","c",920.2068,637959023219664800,637959023228866868,"blue"
"P9","s","1",25,"f","c",959.2172,637959023238589060,637959023248181232,"blue"
"P9","s","1",25,"f","c",1088.2456,637959023277577891,637959023288460347,"red"
"P9","s","1",25,"f","c",865.1949,637959023296752229,637959023305404178,"gray"
"P9","s","1",25,"f","c",972.2201,637959023315646496,637959023325368697,"gray"
"P9","s","1",25,"f","c",936.2116,637959023334860845,637959023344222961,"red"
"P9","s","1",25,"f","c",699.1574,637959023355655552,637959023362647126,"blue"
"P9","s","1",25,"f","c",783.1782,637959023373199510,637959023381031292,"red"
"P9","s","1",25,"f","c",943.2127,637959023389573227,637959023399005354,"gray"
"P9","s","1",25,"f","c",921.2074,637959023407557300,637959023416769374,"gray"
"P9","s","1",25,"f","c",850.1933,637959023441665001,637959023450166934,"gray"
"P9","s","1",25,"f","c",1123.2538,637959023462739778,637959023473972316,"gray"
"P9","s","1",25,"f","c",934.2109,637959023485845009,637959023495187118,"blue"
"P9","s","1",25,"f","c",717.1823,637959023506924848,637959023514096671,"gray"
"P9","s","1",25,"f","c",1140.2581,637959023529226169,637959023540628750,"red"
"P9","s","1",25,"f","c",1236.2789,637959023555682163,637959023568044952,"blue"
"P9","s","1",25,"f","c",1038.5645,637959023579590099,637959023589975744,"red"
"P9","s","1",25,"f","c",1107.2505,637959023602598602,637959023613671107,"blue"
"P9","s","2",25,"f","c",813.1837,637959024088585786,637959024096717623,"blue"
"P9","s","2",25,"f","c",505.1146,637959024105659647,637959024110710793,"gold"
"P9","s","2",25,"f","c",561.1261,637959024122773522,637959024128384783,"red"
"P9","s","2",25,"f","c",1115.2528,637959024139437291,637959024150589819,"gray"
"P9","s","2",25,"f","c",966.22,637959024161692326,637959024171354526,"red"
"P9","s","2",25,"f","c",927.2093,637959024178856217,637959024188128310,"blue"
"P9","s","2",25,"f","c",860.1949,637959024197180349,637959024205782298,"red"
"P9","s","2",25,"f","c",1858.4188,637959024214734340,637959024233318528,"red"
"P9","s","2",25,"f","c",239.0528,637959024240110075,637959024242500603,"gray"
"P9","s","2",25,"f","c",959.7,637959024308342909,637959024317939909,"gray"
"P9","s","2",25,"f","c",276.0617,637959024329362503,637959024332123120,"gold"
"P9","s","2",25,"f","c",1167.2622,637959024338974687,637959024350647309,"gold"
"P9","s","2",25,"f","c",576.1302,637959024368781417,637959024374542719,"gray"
"P9","s","2",25,"f","c",599.1355,637959024400098506,637959024406089861,"blue"
"P9","s","2",25,"f","c",270.0614,637959024413271483,637959024415972097,"red"
"P9","s","2",25,"f","c",1106.2499,637959024422353538,637959024433416037,"red"
"P9","s","2",25,"f","c",876.1968,637959024446148929,637959024454910897,"gray"
"P9","s","2",25,"f","c",697.1573,637959024466583558,637959024473555131,"blue"
"P9","s","2",25,"f","c",855.1925,637959024481226866,637959024489778791,"gray"
"P9","s","2",25,"f","c",927.211,637959024498610789,637959024507882899,"gray"
"P9","s","2",25,"f","c",899.2027,637959024516964949,637959024525956976,"blue"
"P9","s","2",25,"f","c",1216.2733,637959024542870819,637959024555033552,"red"
"P9","s","2",25,"f","c",804.183,637959024569046727,637959024577088557,"gray"
"P9","s","2",25,"f","c",1563.3556,637959024595452697,637959024611086253,"blue"
"P9","s","2",25,"f","c",1138.0299,637959024623389030,637959024634769329,"gray"
"P9","s","2",25,"f","c",1092.2458,637959024653550627,637959024664473085,"gray"
"P9","s","2",25,"f","c",332.0751,637959024678936367,637959024682257118,"red"
"P9","s","2",25,"f","c",893.9883,637959024692971258,637959024701911141,"blue"
"P9","s","2",25,"f","c",1184.2186,637959024721939626,637959024733781812,"blue"
"P9","s","2",25,"f","c",935.2126,637959024782596937,637959024791949063,"red"
"P9","s","2",25,"f","c",1004.2269,637959024864675523,637959024874717792,"red"
"P9","co","1",25,"f","c",1027.2326,637959026963344933,637959026973617259,"red"
"P9","co","1",25,"f","c",1116.2525,637959026989550870,637959027000713395,"red"
"P9","co","1",25,"f","c",1466.2534,637959027074404622,637959027089067156,"red"
"P9","co","1",25,"f","c",1757.3978,637959027193686364,637959027211260342,"gray"
"P9","co","1",25,"f","c",949.2147,637959027223233053,637959027232725200,"gray"
"P9","co","1",25,"f","c",954.2156,637959027242347381,637959027251889537,"gray"
"P9","co","1",25,"f","c",965.2176,637959027263212103,637959027272864279,"red"
"P9","co","1",25,"f","c",1002.2254,637959027343090172,637959027353112426,"red"
"P9","co","1",25,"f","c",1836.4165,637959027364945107,637959027383309272,"gray"
"P9","co","1",25,"f","c",1025.2323,637959027397842554,637959027408094877,"gray"
"P9","co","1",25,"f","c",990.2232,637959027417927099,637959027427829331,"gray"
"P9","co","1",25,"f","c",1013.2287,637959027447153710,637959027457285997,"red"
"P9","co","1",25,"f","c",1019.2303,637959027466478093,637959027476670396,"red"
"P9","co","1",25,"f","c",2057.018,637959027490300517,637959027510870697,"red"
"P9","co","2",25,"f","c",1036.1463,637959028282376405,637959028292737868,"red"
"P9","co","2",25,"f","c",1298.292,637959028320762770,637959028333745690,"gray"
"P9","co","2",25,"f","c",876.1967,637959028353860243,637959028362622210,"red"
"P9","co","2",25,"f","c",1083.244,637959028382316675,637959028393149115,"gray"
"P9","co","2",25,"f","c",995.2244,637959028520337900,637959028530290144,"gray"
"P9","co","2",25,"f","c",1103.2493,637959028547063952,637959028558096445,"gray"
"P9","co","2",25,"f","c",1061.2392,637959028574080075,637959028584692467,"red"
"P9","co","2",25,"f","c",860.195,637959028595084814,637959028603686764,"red"
"P9","co","2",25,"f","c",892.2021,637959028616629676,637959028625551697,"gray"
"P9","co","2",25,"f","c",1060.0274,637959028634509006,637959028645109280,"red"
"P9","co","2",25,"f","c",1174.2656,637959028658832367,637959028670575023,"red"
"P9","co","2",25,"f","c",857.6454,637959028683718025,637959028692294479,"red"
"P9","co","2",25,"f","c",1035.8551,637959028703144453,637959028713503004,"gray"
"P9","co","2",25,"f","c",850.1931,637959028726365910,637959028734867841,"red"
"P9","co","2",25,"f","c",935.2101,637959028764574565,637959028773926666,"gray"
"P9","co","2",25,"f","c",233.0526,637959028799822542,637959028802153068,"red"
"P9","co","2",25,"f","c",946.2145,637959028826218493,637959028835680638,"red"
