"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","DurationEvent","DurationTime","StartTime","EndTime"
637981626438736821,"P21","co","1",25,"m","c","Build",1201.0335,637981626426726486,637981626438736821
637981626466040561,"P21","co","1",25,"m","c","Play",2730.374,637981626438736821,637981626466040561
637981626474820806,"P21","co","1",25,"m","c","View",878.0245,637981626466040561,637981626474820806
637981626483253310,"P21","co","1",25,"m","c","Play",843.2504,637981626474820806,637981626483253310
637981626532690379,"P21","co","1",25,"m","c","Build",4943.7069,637981626483253310,637981626532690379
637981626536902970,"P21","co","1",25,"m","c","Play",421.2591,637981626532690379,637981626536902970
637981626548898079,"P21","co","1",25,"m","c","View",1199.5109,637981626536902970,637981626548898079
637981626573877540,"P21","co","1",25,"m","c","Play",2497.9461,637981626548898079,637981626573877540
637981626575004533,"P21","co","1",25,"m","c","View",112.6993,637981626573877540,637981626575004533
637981626583541670,"P21","co","1",25,"m","c","Play",853.7137,637981626575004533,637981626583541670
637981626587985038,"P21","co","1",25,"m","c","View",444.3368,637981626583541670,637981626587985038
637981626614987207,"P21","co","1",25,"m","c","Play",2700.2169,637981626587985038,637981626614987207
637981626624754156,"P21","co","1",25,"m","c","Build",976.6949,637981626614987207,637981626624754156
637981626637637404,"P21","co","1",25,"m","c","Play",1288.3248,637981626624754156,637981626637637404
637981626643631367,"P21","co","1",25,"m","c","View",599.3963,637981626637637404,637981626643631367
637981626658832070,"P21","co","1",25,"m","c","Play",1520.0703,637981626643631367,637981626658832070
637981626666064419,"P21","co","1",25,"m","c","Build",723.2349,637981626658832070,637981626666064419
637981626678722163,"P21","co","1",25,"m","c","Play",1265.7744,637981626666064419,637981626678722163
637981626697283011,"P21","co","1",25,"m","c","View",1856.0848,637981626678722163,637981626697283011
637981626708603253,"P21","co","1",25,"m","c","Build",1132.0242,637981626697283011,637981626708603253
637981626739147658,"P21","co","1",25,"m","c","Play",3054.4405,637981626708603253,637981626739147658
637981626754463851,"P21","co","1",25,"m","c","Build",1531.6193,637981626739147658,637981626754463851
637981626760238827,"P21","co","1",25,"m","c","Play",577.4976,637981626754463851,637981626760238827
637981626773466779,"P21","co","1",25,"m","c","View",1322.7952,637981626760238827,637981626773466779
637981626781577908,"P21","co","1",25,"m","c","Play",811.1129,637981626773466779,637981626781577908
637981626787791551,"P21","co","1",25,"m","c","Build",621.3643,637981626781577908,637981626787791551
637981626788559494,"P21","co","1",25,"m","c","Play",76.7943,637981626787791551,637981626788559494
637981626794471760,"P21","co","1",25,"m","c","View",591.2266,637981626788559494,637981626794471760
637981626833752309,"P21","co","1",25,"m","c","Play",3928.0549,637981626794471760,637981626833752309
637981626876979962,"P21","co","1",25,"m","c","Build",4322.7653,637981626833752309,637981626876979962
637981626898290751,"P21","co","1",25,"m","c","Play",2131.0789,637981626876979962,637981626898290751
637981626919721336,"P21","co","1",25,"m","c","View",2143.0585,637981626898290751,637981626919721336
637981626971698719,"P21","co","1",25,"m","c","Play",5197.7383,637981626919721336,637981626971698719
637981626980135920,"P21","co","1",25,"m","c","View",843.7201,637981626971698719,637981626980135920
637981626983480246,"P21","co","1",25,"m","c","Play",334.4326,637981626980135920,637981626983480246
637981626990805542,"P21","co","1",25,"m","c","Build",732.5296,637981626983480246,637981626990805542
637981627001791479,"P21","co","1",25,"m","c","Play",1098.5937,637981626990805542,637981627001791479
637981627011355648,"P21","co","1",25,"m","c","View",956.4169,637981627001791479,637981627011355648
637981627029455378,"P21","co","1",25,"m","c","Build",1809.973,637981627011355648,637981627029455378
637981627032784173,"P21","co","1",25,"m","c","Play",332.8795,637981627029455378,637981627032784173
637981627040328856,"P21","co","1",25,"m","c","View",754.4683,637981627032784173,637981627040328856
637981627063333272,"P21","co","1",25,"m","c","Play",2300.4416,637981627040328856,637981627063333272
637981627069770951,"P21","co","1",25,"m","c","View",643.7679,637981627063333272,637981627069770951
637981627134633692,"P21","co","1",25,"m","c","Play",6486.2741,637981627069770951,637981627134633692
637981627191037630,"P21","co","1",25,"m","c","Build",5640.3938,637981627134633692,637981627191037630
637981627197256204,"P21","co","1",25,"m","c","Play",621.8574,637981627191037630,637981627197256204
637981627205023860,"P21","co","1",25,"m","c","View",776.7656,637981627197256204,637981627205023860
637981627222795979,"P21","co","1",25,"m","c","Play",1777.2119,637981627205023860,637981627222795979
637981627238014291,"P21","co","1",25,"m","c","Build",1521.8312,637981627222795979,637981627238014291
637981627239899206,"P21","co","1",25,"m","c","Play",188.4915,637981627238014291,637981627239899206
637981627248233295,"P21","co","1",25,"m","c","View",833.4089,637981627239899206,637981627248233295
637981627252561594,"P21","co","1",25,"m","c","Play",432.8299,637981627248233295,637981627252561594
637981627264450978,"P21","co","1",25,"m","c","View",1188.9384,637981627252561594,637981627264450978
637981627273885529,"P21","co","1",25,"m","c","Build",943.4551,637981627264450978,637981627273885529
637981627277220975,"P21","co","1",25,"m","c","Play",333.5446,637981627273885529,637981627277220975
637981627289102947,"P21","co","1",25,"m","c","View",1188.1972,637981627277220975,637981627289102947
637981627298537764,"P21","co","1",25,"m","c","Build",943.4817,637981627289102947,637981627298537764
637981627324302645,"P21","co","1",25,"m","c","Play",2576.4881,637981627298537764,637981627324302645
637981627342199618,"P21","co","1",25,"m","c","Build",1789.6973,637981627324302645,637981627342199618
637981627343077251,"P21","co","1",25,"m","c","Play",87.7633,637981627342199618,637981627343077251
637981627351973212,"P21","co","1",25,"m","c","View",889.5961,637981627343077251,637981627351973212
637981627379729830,"P21","co","1",25,"m","c","Play",2775.6618,637981627351973212,637981627379729830
637981627433359452,"P21","co","1",25,"m","c","Build",5362.9622,637981627379729830,637981627433359452
637981627438026986,"P21","co","1",25,"m","c","Play",466.7534,637981627433359452,637981627438026986
637981627447466846,"P21","co","1",25,"m","c","View",943.986,637981627438026986,637981627447466846
637981627456021498,"P21","co","1",25,"m","c","Play",855.4652,637981627447466846,637981627456021498
637981627481560228,"P21","co","1",25,"m","c","Build",2553.873,637981627456021498,637981627481560228
637981627509552103,"P21","co","1",25,"m","c","Play",2799.1875,637981627481560228,637981627509552103
637981627528219060,"P21","co","1",25,"m","c","Build",1866.6957,637981627509552103,637981627528219060
637981627569603541,"P21","co","1",25,"m","c","Play",4138.4481,637981627528219060,637981627569603541
637981627579401604,"P21","co","1",25,"m","c","Build",979.8063,637981627569603541,637981627579401604
637981627580957398,"P21","co","1",25,"m","c","Play",155.5794,637981627579401604,637981627580957398
637981627588847042,"P21","co","1",25,"m","c","View",788.9644,637981627580957398,637981627588847042
637981627612727608,"P21","co","1",25,"m","c","Play",2388.0566,637981627588847042,637981627612727608
637981627642040636,"P21","co","1",25,"m","c","Build",2931.3028,637981627612727608,637981627642040636
637981627644154924,"P21","co","1",25,"m","c","Play",211.4288,637981627642040636,637981627644154924
637981627651033268,"P21","co","1",25,"m","c","View",687.8344,637981627644154924,637981627651033268
637981627656044524,"P21","co","1",25,"m","c","Play",501.1256,637981627651033268,637981627656044524
637981627666702249,"P21","co","1",25,"m","c","View",1065.7725,637981627656044524,637981627666702249
637981627692236603,"P21","co","1",25,"m","c","Play",2553.4354,637981627666702249,637981627692236603
637981627699881821,"P21","co","1",25,"m","c","View",764.5218,637981627692236603,637981627699881821
637981627702016097,"P21","co","1",25,"m","c","Play",213.4276,637981627699881821,637981627702016097
637981627713554929,"P21","co","1",25,"m","c","Build",1153.8832,637981627702016097,637981627713554929
637981627732334463,"P21","co","1",25,"m","c","Play",1877.9534,637981627713554929,637981627732334463
637981628444757976,"P21","co","2",25,"m","c","Play",3475.9321,637981628409998655,637981628444757976
637981628459643978,"P21","co","2",25,"m","c","View",1488.6002,637981628444757976,637981628459643978
637981628483270517,"P21","co","2",25,"m","c","Play",2362.6539,637981628459643978,637981628483270517
637981628489629745,"P21","co","2",25,"m","c","View",635.9228,637981628483270517,637981628489629745
637981628499396370,"P21","co","2",25,"m","c","Play",976.6625,637981628489629745,637981628499396370
637981628513178588,"P21","co","2",25,"m","c","Build",1378.2218,637981628499396370,637981628513178588
637981628549256811,"P21","co","2",25,"m","c","Play",3607.8223,637981628513178588,637981628549256811
637981628570376556,"P21","co","2",25,"m","c","View",2111.9745,637981628549256811,637981628570376556
637981628579471245,"P21","co","2",25,"m","c","Build",909.4689,637981628570376556,637981628579471245
637981628603352600,"P21","co","2",25,"m","c","Play",2388.1355,637981628579471245,637981628603352600
637981628612679994,"P21","co","2",25,"m","c","View",932.7394,637981628603352600,637981628612679994
637981628631783495,"P21","co","2",25,"m","c","Play",1910.3501,637981628612679994,637981628631783495
637981628653117781,"P21","co","2",25,"m","c","Build",2133.4286,637981628631783495,637981628653117781
637981628668762532,"P21","co","2",25,"m","c","Play",1564.4751,637981628653117781,637981628668762532
637981628689873751,"P21","co","2",25,"m","c","Build",2111.1219,637981628668762532,637981628689873751
637981628705746809,"P21","co","2",25,"m","c","View",1420.1785,637981628691545024,637981628705746809
637981628718751838,"P21","co","2",25,"m","c","Play",1300.5029,637981628705746809,637981628718751838
637981628737749766,"P21","co","2",25,"m","c","Build",1899.7928,637981628718751838,637981628737749766
637981628749498515,"P21","co","2",25,"m","c","Play",1174.8749,637981628737749766,637981628749498515
637981628783042189,"P21","co","2",25,"m","c","Build",3354.3674,637981628749498515,637981628783042189
637981628808589380,"P21","co","2",25,"m","c","Play",2554.7191,637981628783042189,637981628808589380
637981628820023593,"P21","co","2",25,"m","c","Build",1143.4213,637981628808589380,637981628820023593
637981628831698707,"P21","co","2",25,"m","c","View",1121.6354,637981628820482353,637981628831698707
637981628890439944,"P21","co","2",25,"m","c","Play",5874.1237,637981628831698707,637981628890439944
637981628901110020,"P21","co","2",25,"m","c","View",1067.0076,637981628890439944,637981628901110020
637981628917297147,"P21","co","2",25,"m","c","Play",1618.7127,637981628901110020,637981628917297147
637981628929634247,"P21","co","2",25,"m","c","View",1233.71,637981628917297147,637981628929634247
637981629007275765,"P21","co","2",25,"m","c","Build",7764.1518,637981628929634247,637981629007275765
637981629014177112,"P21","co","2",25,"m","c","Play",690.1347,637981629007275765,637981629014177112
637981629021563607,"P21","co","2",25,"m","c","View",738.6495,637981629014177112,637981629021563607
637981629053590865,"P21","co","2",25,"m","c","Play",3202.7258,637981629021563607,637981629053590865
637981629185739714,"P21","co","2",25,"m","c","Build",13214.8849,637981629053590865,637981629185739714
637981629194296626,"P21","co","2",25,"m","c","Play",855.6912,637981629185739714,637981629194296626
637981629196619586,"P21","co","2",25,"m","c","View",232.296,637981629194296626,637981629196619586
637981629202614923,"P21","co","2",25,"m","c","Play",599.5337,637981629196619586,637981629202614923
637981629210184139,"P21","co","2",25,"m","c","View",756.9216,637981629202614923,637981629210184139
637981629223728737,"P21","co","2",25,"m","c","Play",1354.4598,637981629210184139,637981629223728737
637981629273927625,"P21","co","2",25,"m","c","Build",5019.8888,637981629223728737,637981629273927625
637981629278028449,"P21","co","2",25,"m","c","Play",410.0824,637981629273927625,637981629278028449
637981629291913082,"P21","co","2",25,"m","c","View",1388.4633,637981629278028449,637981629291913082
637981629312233557,"P21","co","2",25,"m","c","Play",2032.0475,637981629291913082,637981629312233557
637981629333790594,"P21","co","2",25,"m","c","Build",2155.7037,637981629312233557,637981629333790594
637981629362650865,"P21","co","2",25,"m","c","Play",2886.0271,637981629333790594,637981629362650865
637981629377426200,"P21","co","2",25,"m","c","Build",1477.5335,637981629362650865,637981629377426200
637981629389192957,"P21","co","2",25,"m","c","Play",1176.6757,637981629377426200,637981629389192957
637981629396861687,"P21","co","2",25,"m","c","View",766.873,637981629389192957,637981629396861687
637981629415085942,"P21","co","2",25,"m","c","Play",1822.4255,637981629396861687,637981629415085942
637981629437178216,"P21","co","2",25,"m","c","Build",2209.2274,637981629415085942,637981629437178216
637981629439063132,"P21","co","2",25,"m","c","Play",188.4916,637981629437178216,637981629439063132
637981629441172505,"P21","co","2",25,"m","c","View",210.9373,637981629439063132,637981629441172505
637981629463157716,"P21","co","2",25,"m","c","Play",2198.5211,637981629441172505,637981629463157716
637981629478154755,"P21","co","2",25,"m","c","Build",1499.7039,637981629463157716,637981629478154755
637981629498703251,"P21","co","2",25,"m","c","Play",2054.8496,637981629478154755,637981629498703251
637981629502582766,"P21","co","2",25,"m","c","View",387.9515,637981629498703251,637981629502582766
637981629511463624,"P21","co","2",25,"m","c","Play",888.0858,637981629502582766,637981629511463624
637981629514923988,"P21","co","2",25,"m","c","View",346.0364,637981629511463624,637981629514923988
637981629541131772,"P21","co","2",25,"m","c","Play",2620.7784,637981629514923988,637981629541131772
637981629565564921,"P21","co","2",25,"m","c","Build",2443.3149,637981629541131772,637981629565564921
637981629573326917,"P21","co","2",25,"m","c","Play",776.1996,637981629565564921,637981629573326917
637981629580004819,"P21","co","2",25,"m","c","View",667.7902,637981629573326917,637981629580004819
637981629585430167,"P21","co","2",25,"m","c","Play",542.5348,637981629580004819,637981629585430167
637981629597440283,"P21","co","2",25,"m","c","Build",1201.0116,637981629585430167,637981629597440283
637981629607982217,"P21","co","2",25,"m","c","View",999.3414,637981629597988803,637981629607982217
637981629620090525,"P21","co","2",25,"m","c","Play",1210.8308,637981629607982217,637981629620090525
637981629645515559,"P21","co","2",25,"m","c","Build",2542.5034,637981629620090525,637981629645515559
637981629683061087,"P21","co","2",25,"m","c","Play",3754.5528,637981629645515559,637981629683061087
637981629702819714,"P21","co","2",25,"m","c","Build",1975.8627,637981629683061087,637981629702819714
637981629726143450,"P21","co","2",25,"m","c","Play",2332.3736,637981629702819714,637981629726143450
637981629741689211,"P21","co","2",25,"m","c","Build",1554.5761,637981629726143450,637981629741689211
637981629743703767,"P21","co","2",25,"m","c","Play",201.4556,637981629741689211,637981629743703767
637981629759016445,"P21","co","2",25,"m","c","View",1531.2678,637981629743703767,637981629759016445
637981629771238360,"P21","co","2",25,"m","c","Play",1222.1915,637981629759016445,637981629771238360
637982392842721510,"P22","s","1",32,"f","c","Play",1770.8208,637982392825013302,637982392842721510
637982392877149423,"P22","s","1",32,"f","c","View",3442.7913,637982392842721510,637982392877149423
637982392897918161,"P22","s","1",32,"f","c","Play",2076.8738,637982392877149423,637982392897918161
637982392911466142,"P22","s","1",32,"f","c","Build",1354.7981,637982392897918161,637982392911466142
637982392928458022,"P22","s","1",32,"f","c","Play",1699.188,637982392911466142,637982392928458022
637982392971302711,"P22","s","1",32,"f","c","Build",4284.4689,637982392928458022,637982392971302711
637982393052857227,"P22","s","1",32,"f","c","Play",8155.4516,637982392971302711,637982393052857227
637982393065169716,"P22","s","1",32,"f","c","Build",1231.2489,637982393052857227,637982393065169716
637982393084172443,"P22","s","1",32,"f","c","Play",1900.2727,637982393065169716,637982393084172443
637982393099161476,"P22","s","1",32,"f","c","Build",1498.9033,637982393084172443,637982393099161476
637982393120487041,"P22","s","1",32,"f","c","Play",2132.5565,637982393099161476,637982393120487041
637982393135701404,"P22","s","1",32,"f","c","Build",1521.4363,637982393120487041,637982393135701404
637982393153028848,"P22","s","1",32,"f","c","Play",1732.7444,637982393135701404,637982393153028848
637982393161605870,"P22","s","1",32,"f","c","View",857.7022,637982393153028848,637982393161605870
637982393177895097,"P22","s","1",32,"f","c","Play",1628.9227,637982393161605870,637982393177895097
637982393192018829,"P22","s","1",32,"f","c","Build",1412.3732,637982393177895097,637982393192018829
637982393196127839,"P22","s","1",32,"f","c","Play",410.901,637982393192018829,637982393196127839
637982393202993768,"P22","s","1",32,"f","c","View",686.5929,637982393196127839,637982393202993768
637982393210796114,"P22","s","1",32,"f","c","Play",780.2346,637982393202993768,637982393210796114
637982393220662098,"P22","s","1",32,"f","c","View",986.5984,637982393210796114,637982393220662098
637982393226767705,"P22","s","1",32,"f","c","Play",610.5607,637982393220662098,637982393226767705
637982393250984020,"P22","s","1",32,"f","c","Build",2421.6315,637982393226767705,637982393250984020
637982393268741727,"P22","s","1",32,"f","c","Play",1775.7707,637982393250984020,637982393268741727
637982393274249376,"P22","s","1",32,"f","c","View",550.7649,637982393268741727,637982393274249376
637982393290753180,"P22","s","1",32,"f","c","Play",1650.3804,637982393274249376,637982393290753180
637982393294513127,"P22","s","1",32,"f","c","View",375.9947,637982393290753180,637982393294513127
637982393299739151,"P22","s","1",32,"f","c","Play",522.6024,637982393294513127,637982393299739151
637982393314171992,"P22","s","1",32,"f","c","Build",1443.2841,637982393299739151,637982393314171992
637982393332276265,"P22","s","1",32,"f","c","Play",1810.4273,637982393314171992,637982393332276265
637982393364709725,"P22","s","1",32,"f","c","Build",3243.346,637982393332276265,637982393364709725
637982393379361657,"P22","s","1",32,"f","c","Play",1465.1932,637982393364709725,637982393379361657
637982393382917618,"P22","s","1",32,"f","c","View",355.5961,637982393379361657,637982393382917618
637982393392372454,"P22","s","1",32,"f","c","Play",945.4836,637982393382917618,637982393392372454
637982393412350643,"P22","s","1",32,"f","c","Build",1997.8189,637982393392372454,637982393412350643
637982393416683898,"P22","s","1",32,"f","c","Play",433.3255,637982393412350643,637982393416683898
637982393419565817,"P22","s","1",32,"f","c","View",288.1919,637982393416683898,637982393419565817
637982393432448604,"P22","s","1",32,"f","c","Play",1288.2787,637982393419565817,637982393432448604
637982393437305668,"P22","s","1",32,"f","c","View",485.7064,637982393432448604,637982393437305668
637982393442222682,"P22","s","1",32,"f","c","Play",491.7014,637982393437305668,637982393442222682
637982393461333798,"P22","s","1",32,"f","c","Build",1911.1116,637982393442222682,637982393461333798
637982393475087639,"P22","s","1",32,"f","c","Play",1375.3841,637982393461333798,637982393475087639
637982393477984986,"P22","s","1",32,"f","c","View",289.7347,637982393475087639,637982393477984986
637982393486321251,"P22","s","1",32,"f","c","Play",833.6265,637982393477984986,637982393486321251
637982393507979372,"P22","s","1",32,"f","c","Build",2165.8121,637982393486321251,637982393507979372
637982393523739700,"P22","s","1",32,"f","c","Play",1576.0328,637982393507979372,637982393523739700
637982393540622710,"P22","s","1",32,"f","c","Build",1688.301,637982393523739700,637982393540622710
637982393542746971,"P22","s","1",32,"f","c","Play",212.4261,637982393540622710,637982393542746971
637982393549849548,"P22","s","1",32,"f","c","View",710.2577,637982393542746971,637982393549849548
637982393564053527,"P22","s","1",32,"f","c","Play",1420.3979,637982393549849548,637982393564053527
637982393573612353,"P22","s","1",32,"f","c","View",955.8826,637982393564053527,637982393573612353
637982393617252961,"P22","s","1",32,"f","c","Play",4364.0608,637982393573612353,637982393617252961
637982393621701064,"P22","s","1",32,"f","c","View",444.8103,637982393617252961,637982393621701064
637982393627701269,"P22","s","1",32,"f","c","Play",600.0205,637982393621701064,637982393627701269
637982393641130593,"P22","s","1",32,"f","c","Build",1342.9324,637982393627701269,637982393641130593
637982393650904451,"P22","s","1",32,"f","c","View",977.3858,637982393641130593,637982393650904451
637982393657681453,"P22","s","1",32,"f","c","Play",677.7002,637982393650904451,637982393657681453
637982393676228911,"P22","s","1",32,"f","c","Build",1854.7458,637982393657681453,637982393676228911
637982393680008847,"P22","s","1",32,"f","c","Play",377.9936,637982393676228911,637982393680008847
637982393682222924,"P22","s","1",32,"f","c","View",221.4077,637982393680008847,637982393682222924
637982393692223085,"P22","s","1",32,"f","c","Play",1000.0161,637982393682222924,637982393692223085
637982393703789892,"P22","s","1",32,"f","c","View",1156.6807,637982393692223085,637982393703789892
637982393710546891,"P22","s","1",32,"f","c","Play",675.6999,637982393703789892,637982393710546891
637982393714007679,"P22","s","1",32,"f","c","View",346.0788,637982393710546891,637982393714007679
637982393718879920,"P22","s","1",32,"f","c","Play",487.2241,637982393714007679,637982393718879920
637982393748523077,"P22","s","1",32,"f","c","Build",2964.3157,637982393718879920,637982393748523077
637982393758631117,"P22","s","1",32,"f","c","Play",1010.804,637982393748523077,637982393758631117
637982393765413781,"P22","s","1",32,"f","c","View",678.2664,637982393758631117,637982393765413781
637982393770181076,"P22","s","1",32,"f","c","Play",476.7295,637982393765413781,637982393770181076
637982393785843818,"P22","s","1",32,"f","c","Build",1566.2742,637982393770181076,637982393785843818
637982393801393754,"P22","s","1",32,"f","c","Play",1554.9936,637982393785843818,637982393801393754
637982393805632428,"P22","s","1",32,"f","c","View",423.8674,637982393801393754,637982393805632428
637982393813289214,"P22","s","1",32,"f","c","Play",765.6786,637982393805632428,637982393813289214
637982393826274899,"P22","s","1",32,"f","c","Build",1298.5685,637982393813289214,637982393826274899
637982393845936648,"P22","s","1",32,"f","c","Play",1966.1749,637982393826274899,637982393845936648
637982393870585474,"P22","s","1",32,"f","c","Build",2464.8826,637982393845936648,637982393870585474
637982393872580142,"P22","s","1",32,"f","c","Play",199.4668,637982393870585474,637982393872580142
637982393879786363,"P22","s","1",32,"f","c","View",720.6221,637982393872580142,637982393879786363
637982393893589923,"P22","s","1",32,"f","c","Play",1380.356,637982393879786363,637982393893589923
637982393905573293,"P22","s","1",32,"f","c","Build",1198.337,637982393893589923,637982393905573293
637982393931446359,"P22","s","1",32,"f","c","Play",2587.3066,637982393905573293,637982393931446359
637982393946337151,"P22","s","1",32,"f","c","Build",1489.0792,637982393931446359,637982393946337151
637982393948551227,"P22","s","1",32,"f","c","Play",221.4076,637982393946337151,637982393948551227
637982393954989773,"P22","s","1",32,"f","c","View",643.8546,637982393948551227,637982393954989773
637982393969085496,"P22","s","1",32,"f","c","Play",1409.5723,637982393954989773,637982393969085496
637982393982998001,"P22","s","1",32,"f","c","Build",1391.2505,637982393969085496,637982393982998001
637982393995526472,"P22","s","1",32,"f","c","Play",1252.8471,637982393982998001,637982393995526472
637982394006425963,"P22","s","1",32,"f","c","Build",1089.9491,637982393995526472,637982394006425963
637982394021402602,"P22","s","1",32,"f","c","Play",1497.6639,637982394006425963,637982394021402602
637982394033400873,"P22","s","1",32,"f","c","Build",1199.8271,637982394021402602,637982394033400873
637982394035744604,"P22","s","1",32,"f","c","Play",234.3731,637982394033400873,637982394035744604
637982394042057717,"P22","s","1",32,"f","c","View",631.3113,637982394035744604,637982394042057717
637982394047731925,"P22","s","1",32,"f","c","Play",567.4208,637982394042057717,637982394047731925
637982394052055429,"P22","s","1",32,"f","c","View",432.3504,637982394047731925,637982394052055429
637982394071962555,"P22","s","1",32,"f","c","Play",1990.7126,637982394052055429,637982394071962555
637982394081497540,"P22","s","1",32,"f","c","Build",953.4985,637982394071962555,637982394081497540
637982394100163897,"P22","s","1",32,"f","c","Play",1866.6357,637982394081497540,637982394100163897
637982394112259152,"P22","s","1",32,"f","c","Build",1209.5255,637982394100163897,637982394112259152
637982394115949265,"P22","s","1",32,"f","c","Play",369.0113,637982394112259152,637982394115949265
637982394120467182,"P22","s","1",32,"f","c","View",451.7917,637982394115949265,637982394120467182
637982394132581560,"P22","s","1",32,"f","c","Play",1211.4378,637982394120467182,637982394132581560
637982394158232073,"P22","s","1",32,"f","c","Build",2565.0513,637982394132581560,637982394158232073
637982394176446649,"P22","s","1",32,"f","c","Play",1821.4576,637982394158232073,637982394176446649
637982394192422696,"P22","s","1",32,"f","c","Build",1597.6047,637982394176446649,637982394192422696
637982394203433091,"P22","s","1",32,"f","c","Play",1101.0395,637982394192422696,637982394203433091
637982394206988658,"P22","s","1",32,"f","c","View",355.5567,637982394203433091,637982394206988658
637982394212548293,"P22","s","1",32,"f","c","Play",555.9635,637982394206988658,637982394212548293
637982394227642713,"P22","s","1",32,"f","c","Build",1509.442,637982394212548293,637982394227642713
637982394243859715,"P22","s","1",32,"f","c","Play",1621.7002,637982394227642713,637982394243859715
637982394843357528,"P22","s","2",32,"f","c","Play",482.2377,637982394838535151,637982394843357528
637982394871567602,"P22","s","2",32,"f","c","View",2821.0074,637982394843357528,637982394871567602
637982394898549049,"P22","s","2",32,"f","c","Play",2698.1447,637982394871567602,637982394898549049
637982394909887857,"P22","s","2",32,"f","c","Build",1133.8808,637982394898549049,637982394909887857
637982394931321549,"P22","s","2",32,"f","c","Play",2143.3692,637982394909887857,637982394931321549
637982394948644415,"P22","s","2",32,"f","c","Build",1732.2866,637982394931321549,637982394948644415
637982394952539336,"P22","s","2",32,"f","c","Play",389.4921,637982394948644415,637982394952539336
637982394956750320,"P22","s","2",32,"f","c","View",421.0984,637982394952539336,637982394956750320
637982394977645467,"P22","s","2",32,"f","c","Play",2089.5147,637982394956750320,637982394977645467
637982394988740950,"P22","s","2",32,"f","c","Build",1109.5483,637982394977645467,637982394988740950
637982395006618275,"P22","s","2",32,"f","c","Play",1787.7325,637982394988740950,637982395006618275
637982395013954106,"P22","s","2",32,"f","c","Build",733.5831,637982395006618275,637982395013954106
637982395024955832,"P22","s","2",32,"f","c","Play",1100.1726,637982395013954106,637982395024955832
637982395029501711,"P22","s","2",32,"f","c","View",454.5879,637982395024955832,637982395029501711
637982395034379579,"P22","s","2",32,"f","c","Play",487.7868,637982395029501711,637982395034379579
637982395046156058,"P22","s","2",32,"f","c","Build",1177.6479,637982395034379579,637982395046156058
637982395058383401,"P22","s","2",32,"f","c","Play",1222.7343,637982395046156058,637982395058383401
637982395063373741,"P22","s","2",32,"f","c","View",499.034,637982395058383401,637982395063373741
637982395067263312,"P22","s","2",32,"f","c","Play",388.9571,637982395063373741,637982395067263312
637982395081154090,"P22","s","2",32,"f","c","Build",1389.0778,637982395067263312,637982395081154090
637982395094025113,"P22","s","2",32,"f","c","Play",1287.1023,637982395081154090,637982395094025113
637982395137568140,"P22","s","2",32,"f","c","Build",4354.3027,637982395094025113,637982395137568140
637982395141672452,"P22","s","2",32,"f","c","Play",410.4312,637982395137568140,637982395141672452
637982395145781432,"P22","s","2",32,"f","c","View",410.898,637982395141672452,637982395145781432
637982395156215568,"P22","s","2",32,"f","c","Play",1043.4136,637982395145781432,637982395156215568
637982395160783318,"P22","s","2",32,"f","c","View",456.775,637982395156215568,637982395160783318
637982395163765326,"P22","s","2",32,"f","c","Play",298.2008,637982395160783318,637982395163765326
637982395182539628,"P22","s","2",32,"f","c","Build",1877.4302,637982395163765326,637982395182539628
637982395197084334,"P22","s","2",32,"f","c","Play",1454.4706,637982395182539628,637982395197084334
637982395201199426,"P22","s","2",32,"f","c","View",411.5092,637982395197084334,637982395201199426
637982395206111321,"P22","s","2",32,"f","c","Play",491.1895,637982395201199426,637982395206111321
637982395223967610,"P22","s","2",32,"f","c","Build",1785.6289,637982395206111321,637982395223967610
637982395235302164,"P22","s","2",32,"f","c","Play",1133.4554,637982395223967610,637982395235302164
637982395239959682,"P22","s","2",32,"f","c","View",465.7518,637982395235302164,637982395239959682
637982395245514786,"P22","s","2",32,"f","c","Play",555.5104,637982395239959682,637982395245514786
637982395262171419,"P22","s","2",32,"f","c","Build",1665.6633,637982395245514786,637982395262171419
637982395276499790,"P22","s","2",32,"f","c","Play",1432.8371,637982395262171419,637982395276499790
637982395309476781,"P22","s","2",32,"f","c","Build",3297.6991,637982395276499790,637982395309476781
637982395313146938,"P22","s","2",32,"f","c","Play",367.0157,637982395309476781,637982395313146938
637982395315261271,"P22","s","2",32,"f","c","View",211.4333,637982395313146938,637982395315261271
637982395319255778,"P22","s","2",32,"f","c","Play",399.4507,637982395315261271,637982395319255778
637982395340021439,"P22","s","2",32,"f","c","View",2076.5661,637982395319255778,637982395340021439
637982395347022670,"P22","s","2",32,"f","c","Play",700.1231,637982395340021439,637982395347022670
637982395359478644,"P22","s","2",32,"f","c","View",1245.5974,637982395347022670,637982395359478644
637982395374224364,"P22","s","2",32,"f","c","Play",1474.572,637982395359478644,637982395374224364
637982395381226012,"P22","s","2",32,"f","c","View",700.1648,637982395374224364,637982395381226012
637982395387007396,"P22","s","2",32,"f","c","Play",578.1384,637982395381226012,637982395387007396
637982395398442134,"P22","s","2",32,"f","c","Build",1143.4738,637982395387007396,637982395398442134
637982395407103983,"P22","s","2",32,"f","c","Play",866.1849,637982395398442134,637982395407103983
637982395415205773,"P22","s","2",32,"f","c","View",810.179,637982395407103983,637982395415205773
637982395430983070,"P22","s","2",32,"f","c","Build",1577.7297,637982395415205773,637982395430983070
