"Participant","Condition","Trial","Age","Gender","Group","MovementTime","PlaceStart","PlaceEnd","Color"
"P21","co","2",25,"m","c",744.4949,637981628718751838,637981628726196787,"gray"
"P22","s","1",32,"f","c",584.4407,637982392897918161,637982392903762568,"blue"
"P22","s","1",32,"f","c",329.0093,637982392928458022,637982392931748115,"blue"
"P22","s","1",32,"f","c",449.7964,637982392943464705,637982392947962669,"blue"
"P22","s","1",32,"f","c",450.7858,637982393052857227,637982393057365085,"red"
"P22","s","1",32,"f","c",694.1741,637982393084172443,637982393091114184,"red"
"P22","s","1",32,"f","c",739.5276,637982393120487041,637982393127882317,"blue"
"P22","s","1",32,"f","c",640.2869,637982393177895097,637982393184297966,"blue"
"P22","s","1",32,"f","c",632.9462,637982393299739151,637982393306068613,"gray"
"P22","s","1",32,"f","c",163.0854,637982393332276265,637982393333907119,"gray"
"P22","s","1",32,"f","c",938.2166,637982393392372454,637982393401754620,"red"
"P22","s","1",32,"f","c",800.6053,637982393442222682,637982393450228735,"gray"
"P22","s","1",32,"f","c",1017.2795,637982393486321251,637982393496494046,"blue"
"P22","s","1",32,"f","c",479.0033,637982393523739700,637982393528529733,"gray"
"P22","s","1",32,"f","c",1794.3826,637982393719219009,637982393737162835,"gray"
"P22","s","1",32,"f","c",618.3457,637982393770181076,637982393776364533,"gold"
"P22","s","1",32,"f","c",561.4985,637982393813289214,637982393818904199,"red"
"P22","s","1",32,"f","c",884.2721,637982393845936648,637982393854779369,"red"
"P22","s","1",32,"f","c",539.5926,637982393893589923,637982393898985849,"blue"
"P22","s","1",32,"f","c",606.9194,637982393931446359,637982393937515553,"blue"
"P22","s","1",32,"f","c",763.5102,637982393969085496,637982393976720598,"gray"
"P22","s","1",32,"f","c",440.3311,637982393995526472,637982393999929783,"gray"
"P22","s","1",32,"f","c",395.9412,637982394021402602,637982394025362014,"gray"
"P22","s","1",32,"f","c",216.0209,637982394071962555,637982394074122764,"red"
"P22","s","1",32,"f","c",366.0215,637982394099715092,637982394103375307,"red"
"P22","s","1",32,"f","c",150.5974,637982394132581560,637982394134087534,"blue"
"P22","s","1",32,"f","c",846.6255,637982394176446649,637982394184912904,"blue"
"P22","s","1",32,"f","c",794.8746,637982394212548293,637982394220497039,"blue"
"P22","s","1",32,"f","c",928.9852,637982394243859715,637982394253149567,"red"
"P22","s","2",32,"f","c",508.1492,637982394898549049,637982394903630541,"red"
"P22","s","2",32,"f","c",691.4903,637982394931321549,637982394938236452,"red"
"P22","s","2",32,"f","c",581.4556,637982394975431409,637982394981245965,"red"
"P22","s","2",32,"f","c",350.0617,637982395003297179,637982395006797796,"blue"
"P22","s","2",32,"f","c",540.5511,637982395034379579,637982395039785090,"gray"
"P22","s","2",32,"f","c",650.7633,637982395067263312,637982395073770945,"blue"
"P22","s","2",32,"f","c",73.58,637982395094025113,637982395094760913,"gray"
"P22","s","2",32,"f","c",901.9741,637982395163765326,637982395172785067,"blue"
"P22","s","2",32,"f","c",955.8477,637982395205752297,637982395215310774,"gray"
"P22","s","2",32,"f","c",728.1757,637982395245514786,637982395252796543,"blue"
"P22","s","2",32,"f","c",1983.824,637982395280167280,637982395300005520,"gray"
"P22","s","2",32,"f","c",339.0915,637982395387007396,637982395390398311,"gray"
"P22","s","2",32,"f","c",712.0898,637982395415205773,637982395422326671,"gray"
"P22","s","2",32,"f","c",573.4635,637982395449309001,637982395455043636,"gold"
"P22","s","2",32,"f","c",477.7487,637982395492842722,637982395497620209,"red"
"P22","s","2",32,"f","c",440.3363,637982395536593547,637982395540996910,"red"
"P22","s","2",32,"f","c",395.939,637982395570803767,637982395574763157,"blue"
"P22","s","2",32,"f","c",629.3127,637982395603672697,637982395609965824,"red"
"P22","s","2",32,"f","c",350.0618,637982395652446409,637982395655947027,"gray"
"P22","s","2",32,"f","c",300.4233,637982395716512966,637982395719517199,"gray"
"P22","s","2",32,"f","c",362.6386,637982395743394194,637982395747020580,"gray"
"P22","s","2",32,"f","c",665.7863,637982395795709897,637982395802367760,"blue"
"P22","s","2",32,"f","c",762.6917,637982395834349566,637982395841976483,"red"
"P22","s","2",32,"f","c",883.2896,637982395923767691,637982395932600587,"blue"
"P22","s","2",32,"f","c",482.7045,637982395961418615,637982395966245660,"red"
"P23","s","1",29,"m","c",0,637987623509542261,637987623509542261,"blue"
"P23","s","1",29,"m","c",454.2527,637987623551964395,637987623556506922,"red"
"P23","s","1",29,"m","c",0,637987623585271962,637987623585271962,"red"
"P23","s","1",29,"m","c",0,637987623656564317,637987623656564317,"red"
"P23","s","1",29,"m","c",689.7139,637987623713860661,637987623720757800,"gray"
"P23","s","1",29,"m","c",509.6277,637987623793732254,637987623798828531,"blue"
"P23","s","1",29,"m","c",288.7288,637987623826157509,637987623829044797,"red"
"P23","s","1",29,"m","c",822.8847,637987623895889944,637987623904118791,"gray"
"P23","s","1",29,"m","c",0,637987623929215218,637987623929215218,"gray"
"P23","s","1",29,"m","c",701.1131,637987623963637928,637987623970649059,"gold"
"P23","s","1",29,"m","c",368.3582,637987623999282378,637987624002965960,"gray"
"P23","s","1",29,"m","c",1111.1173,637987624042049654,637987624053160827,"blue"
"P23","s","1",29,"m","c",367.5206,637987624079025727,637987624082700933,"gray"
"P23","s","1",29,"m","c",600.9318,637987624109899489,637987624115908807,"gray"
"P23","s","1",29,"m","c",345.6133,637987624144769592,637987624148225725,"blue"
"P23","s","1",29,"m","c",599.3855,637987624182760647,637987624188754502,"red"
"P23","s","1",29,"m","c",878.1831,637987624254944534,637987624263726365,"gray"
"P23","s","1",29,"m","c",376.9851,637987624293935245,637987624297705096,"red"
"P23","s","1",29,"m","c",666.206,637987624336795906,637987624343457966,"blue"
"P23","s","1",29,"m","c",651.2468,637987624365556553,637987624372069021,"red"
"P23","s","1",29,"m","c",414.8824,637987624411417068,637987624415565892,"blue"
"P23","s","1",29,"m","c",488.8381,637987624437092506,637987624441980887,"red"
"P23","s","1",29,"m","c",378.1668,637987624466958875,637987624470740543,"blue"
"P23","s","2",29,"m","c",0,637987625049796977,637987625049796977,"red"
"P23","s","2",29,"m","c",0,637987625075338471,637987625075338471,"blue"
"P23","s","2",29,"m","c",0,637987625097221311,637987625097221311,"red"
"P23","s","2",29,"m","c",723.7246,637987625131531235,637987625138768481,"gray"
"P23","s","2",29,"m","c",453.7835,637987625159531619,637987625164069454,"gray"
"P23","s","2",29,"m","c",555.0542,637987625200393379,637987625205943921,"gray"
"P23","s","2",29,"m","c",634.0207,637987625227153108,637987625233493315,"blue"
"P23","s","2",29,"m","c",749.4976,637987625255043598,637987625262538574,"red"
"P23","s","2",29,"m","c",584.1101,637987625281628785,637987625287469886,"gold"
"P23","s","2",29,"m","c",388.9557,637987625308120747,637987625312010304,"gray"
"P23","s","2",29,"m","c",1522.7198,637987625330439015,637987625345666213,"red"
"P23","s","2",29,"m","c",0,637987625398981740,637987625398981740,"gray"
"P23","s","2",29,"m","c",590.4187,637987625424169325,637987625430073512,"gray"
"P23","s","2",29,"m","c",446.8205,637987625447495369,637987625451963574,"blue"
"P23","s","2",29,"m","c",756.4808,637987625471706429,637987625479271237,"blue"
"P23","s","2",29,"m","c",911.0711,637987625518802671,637987625527913382,"gray"
"P23","s","2",29,"m","c",623.3279,637987625543005999,637987625549239278,"red"
"P23","s","2",29,"m","c",750.3579,637987625567111118,637987625574614697,"blue"
"P23","s","2",29,"m","c",477.7193,637987625593547245,637987625598324438,"red"
"P23","s","2",29,"m","c",806.5699,637987625618082445,637987625626148144,"blue"
"P23","s","2",29,"m","c",1035.2533,637987625646409845,637987625656762378,"red"
"P23","s","2",29,"m","c",914.7679,637987625677972584,637987625687120263,"gray"
"P23","s","2",29,"m","c",576.8566,637987625705834495,637987625711603061,"blue"
"P23","s","2",29,"m","c",488.6899,637987625734479584,637987625739366483,"red"
"P23","s","2",29,"m","c",489.686,637987625767681631,637987625772578491,"red"
"P23","s","2",29,"m","c",433.8634,637987625834878910,637987625839217544,"blue"
"P23","co","1",29,"m","c",112.2179,637987629912100156,637987629913222335,"red"
"P23","co","1",29,"m","c",0,637987630027615111,637987630027615111,"red"
"P23","co","1",29,"m","c",788.9933,637987630121342930,637987630129232863,"red"
"P23","co","1",29,"m","c",0,637987630192988519,637987630192988519,"red"
"P23","co","1",29,"m","c",0,637987630216865223,637987630216865223,"red"
"P23","co","1",29,"m","c",661.8784,637987630310927591,637987630317546375,"gray"
"P23","co","1",29,"m","c",0,637987630346028141,637987630346028141,"red"
"P23","co","1",29,"m","c",421.8701,637987630394004768,637987630398223469,"red"
"P23","co","1",29,"m","c",289.2263,637987630464748519,637987630467640782,"red"
"P23","co","1",29,"m","c",781.5711,637987630606705460,637987630614521171,"gray"
"P23","co","1",29,"m","c",427.8995,637987630772941457,637987630777220452,"red"
"P23","co","1",29,"m","c",421.8703,637987630831130741,637987630835349444,"red"
"P23","co","1",29,"m","c",594.5534,637987630934982050,637987630940927584,"gray"
"P23","co","1",29,"m","c",122.6721,637987630979956880,637987630981183601,"red"
"P24","s","1",27,"f","c",55.0001,637988485577066985,637988485577616986,"red"
"P24","s","1",27,"f","c",346.9998,637988485603926974,637988485607396972,"blue"
"P24","s","1",27,"f","c",205.0002,637988485641876944,637988485643926946,"red"
"P24","s","1",27,"f","c",0,637988485671906925,637988485671906925,"blue"
"P24","s","1",27,"f","c",0,637988485698356907,637988485698356907,"red"
"P24","s","1",27,"f","c",361.0004,637988485736606883,637988485740216887,"gray"
"P24","s","1",27,"f","c",0,637988485758596871,637988485758596871,"gray"
"P24","s","1",27,"f","c",0,637988485790486849,637988485790486849,"blue"
"P24","s","1",27,"f","c",503.9994,637988485835456829,637988485840496823,"gray"
"P24","s","1",27,"f","c",415.9994,637988485865546811,637988485869706805,"gray"
"P24","s","1",27,"f","c",393.9991,637988485894646791,637988485898586782,"gold"
"P24","s","1",27,"f","c",417.9996,637988485921186773,637988485925366769,"red"
"P24","s","1",27,"f","c",353,637988485942766760,637988485946296760,"blue"
"P24","s","1",27,"f","c",926.9988,637988485987826733,637988485997096721,"blue"
"P24","s","1",27,"f","c",276.9997,637988486046146689,637988486048916686,"gray"
"P24","s","1",27,"f","c",638.9993,637988486073126673,637988486079516666,"red"
"P24","s","1",27,"f","c",624.9997,637988486110566648,637988486116816645,"red"
"P24","s","1",27,"f","c",310,637988486143036627,637988486146136627,"gray"
"P24","s","1",27,"f","c",571.9996,637988486174416608,637988486180136604,"gray"
"P24","s","1",27,"f","c",325.9991,637988486207966600,637988486211226591,"blue"
"P24","s","1",27,"f","c",536.9996,637988486243056580,637988486248426576,"gray"
"P24","s","1",27,"f","c",390.999,637988486270596575,637988486274506565,"red"
"P24","s","1",27,"f","c",775.9994,637988486292256564,637988486300016558,"blue"
"P24","s","1",27,"f","c",442.9998,637988486329736554,637988486334166552,"blue"
"P24","s","1",27,"f","c",654.9997,637988486407696523,637988486414246520,"red"
"P24","s","2",27,"f","c",123.0001,637988486889136367,637988486890366368,"blue"
"P24","s","2",27,"f","c",0,637988486910976357,637988486910976357,"red"
"P24","s","2",27,"f","c",325.9992,637988486937076358,637988486940336350,"gray"
"P24","s","2",27,"f","c",414.9996,637988487005486328,637988487009636324,"red"
"P24","s","2",27,"f","c",381.9996,637988487034586318,637988487038406314,"blue"
"P24","s","2",27,"f","c",671.0001,637988487057246310,637988487063956311,"gray"
"P24","s","2",27,"f","c",571.9997,637988487084556307,637988487090276304,"red"
"P24","s","2",27,"f","c",317.0007,637988487107876288,637988487111046295,"gray"
"P24","s","2",27,"f","c",360.9995,637988487131416292,637988487135026287,"gold"
"P24","s","2",27,"f","c",338.9994,637988487154406283,637988487157796277,"gray"
"P24","s","2",27,"f","c",314.9996,637988487182746275,637988487185896271,"gray"
"P24","s","2",27,"f","c",370.9999,637988487206276259,637988487209986258,"gray"
"P24","s","2",27,"f","c",165.9993,637988487224826262,637988487226486255,"gray"
"P24","s","2",27,"f","c",383.9992,637988487250256251,637988487254096243,"blue"
"P24","s","2",27,"f","c",195.9994,637988487275286242,637988487277246236,"blue"
"P24","s","2",27,"f","c",100.026,637988487290746231,637988487291746491,"blue"
"P24","s","2",27,"f","c",571.0241,637988487332443090,637988487338153331,"blue"
"P24","s","2",27,"f","c",690.9993,637988487354913093,637988487361823086,"red"
"P24","s","2",27,"f","c",448.9998,637988487380423138,637988487384913136,"red"
"P24","s","2",27,"f","c",304.9998,637988487414083125,637988487417133123,"blue"
"P24","s","2",27,"f","c",294.0002,637988487435733099,637988487438673101,"gray"
"P24","s","2",27,"f","c",56,637988487470983094,637988487471543094,"blue"
"P24","s","2",27,"f","c",216.9998,637988487508803081,637988487510973079,"red"
"P24","s","2",27,"f","c",342.9996,637988487526813073,637988487530243069,"red"
"P24","s","2",27,"f","c",491.9998,637988487568113060,637988487573033058,"blue"
"P24","s","2",27,"f","c",515.9999,637988487594433054,637988487599593053,"blue"
"P24","s","2",27,"f","c",711.0001,637988487624193036,637988487631303037,"red"
"P24","co","1",27,"f","c",292.9991,637988492146280657,637988492149210648,"red"
"P24","co","1",27,"f","c",299.0053,637988492207134724,637988492210124777,"gray"
"P24","co","1",27,"f","c",500.8464,637988492237720463,637988492242728927,"gray"
"P24","co","1",27,"f","c",360.9996,637988492268317250,637988492271927246,"red"
"P24","co","1",27,"f","c",548.0004,637988492292317237,637988492297797241,"red"
"P24","co","1",27,"f","c",350.0003,637988492326737222,637988492330237225,"gray"
"P24","co","1",27,"f","c",753.9991,637988492351737212,637988492359277203,"gray"
"P24","co","1",27,"f","c",622.0003,637988492415367396,637988492421587399,"red"
"P24","co","1",27,"f","c",667,637988492440017383,637988492446687383,"red"
"P24","co","1",27,"f","c",987.9996,637988492562297378,637988492572177374,"gray"
"P24","co","1",27,"f","c",626.0006,637988492593617361,637988492599877367,"red"
"P24","co","1",27,"f","c",948.2414,637988492631167343,637988492640649757,"red"
"P24","co","1",27,"f","c",1145.9998,637988492704048989,637988492715508987,"red"
"P24","co","2",27,"f","c",0,637988493974447448,637988493974447448,"red"
"P24","co","2",27,"f","c",380.9992,637988494009527433,637988494013337425,"red"
"P25","s","1",26,"m","c",506.9983,637988505731922226,637988505736992209,"blue"
"P25","s","1",26,"m","c",506.9991,637988505751132179,637988505756202170,"blue"
"P25","s","1",26,"m","c",1394.9962,637988505834431977,637988505848381939,"blue"
"P25","s","1",26,"m","c",297.9988,637988505961171671,637988505964151659,"gray"
"P25","s","1",26,"m","c",454.999,637988506009351551,637988506013901541,"gray"
"P25","s","1",26,"m","c",465.9987,637988506047561460,637988506052221447,"gray"
"P25","s","1",26,"m","c",1320.9968,637988506150291210,637988506163501178,"gray"
"P25","s","1",26,"m","c",754.9984,637988506260354121,637988506267904105,"blue"
"P25","s","1",26,"m","c",1383.9966,637988506307104003,637988506320943969,"gray"
"P25","s","1",26,"m","c",383.9987,637988506350093904,637988506353933891,"gray"
"P25","s","1",26,"m","c",362.9982,637988506372183852,637988506375813834,"gray"
"P25","s","1",26,"m","c",928.9969,637988506395283794,637988506404573763,"gray"
"P25","s","1",26,"m","c",1383.9959,637988506477143598,637988506490983557,"gray"
"P25","s","1",26,"m","c",1172.9972,637988506519013492,637988506530743464,"gray"
"P25","s","1",26,"m","c",1204.9969,637988506558113400,637988506570163369,"blue"
"P25","s","1",26,"m","c",1088.0269,637988506831986917,637988506842867186,"red"
"P25","s","1",26,"m","c",939.0497,637988506993370932,637988507002761429,"red"
"P25","s","1",26,"m","c",366.0087,637988507182389849,637988507186049936,"blue"
"P25","s","1",26,"m","c",189.0039,637988507214600650,637988507216490689,"blue"
"P25","s","1",26,"m","c",855.0211,637988507378524725,637988507387074936,"red"
"P25","s","1",26,"m","c",622.0158,637988507475707139,637988507481927297,"blue"
"P25","s","1",26,"m","c",233.0058,637988507604880352,637988507607210410,"red"
"P25","s","1",26,"m","c",632.9851,637988507642861604,637988507649191455,"red"
"P25","s","1",26,"m","c",387.9747,637988507690842835,637988507694722582,"red"
"P25","s","1",26,"m","c",799.0205,637988507756144112,637988507764134317,"gray"
"P25","s","1",26,"m","c",1261.9968,637988507814119866,637988507826739834,"blue"
"P25","s","1",26,"m","c",285.9839,637988507852540712,637988507855400551,"blue"
"P25","s","1",26,"m","c",0,637988507879531153,637988507879531153,"blue"
"P25","s","1",26,"m","c",973.0244,637988507934622519,637988507944352763,"red"
"P25","s","1",26,"m","c",733.0185,637988508159308109,637988508166638294,"red"
"P25","s","1",26,"m","c",1417.0345,637988508247270297,637988508261440642,"gold"
"P25","s","1",26,"m","c",651.0161,637988508291141391,637988508297651552,"gray"
"P25","s","1",26,"m","c",740.017,637988508339002598,637988508346402768,"red"
"P25","s","2",26,"m","c",255.0066,637988509052701905,637988509055251971,"blue"
"P25","s","2",26,"m","c",310.0078,637988509084802705,637988509087902783,"gray"
"P25","s","2",26,"m","c",289.0078,637988509141994125,637988509144884203,"gray"
"P25","s","2",26,"m","c",527.0127,637988509159344563,637988509164614690,"gray"
"P25","s","2",26,"m","c",1266.032,637988509243396648,637988509256056968,"gray"
"P25","s","2",26,"m","c",344.0085,637988509297037985,637988509300478070,"red"
"P25","s","2",26,"m","c",322.0081,637988509346129201,637988509349349282,"blue"
"P25","s","2",26,"m","c",687.0173,637988509387680243,637988509394550416,"blue"
"P25","s","2",26,"m","c",1151.0283,637988509435651433,637988509447161716,"blue"
"P25","s","2",26,"m","c",1984.0489,637988509558374485,637988509578214974,"red"
"P25","s","2",26,"m","c",343.0084,637988509662567075,637988509665997159,"red"
"P25","s","2",26,"m","c",449.0047,637988509718877880,637988509723367927,"red"
"P25","s","2",26,"m","c",592.0049,637988509733108025,637988509739028074,"red"
"P25","s","2",26,"m","c",1440.0147,637988509800598694,637988509814998841,"gray"
"P25","s","2",26,"m","c",1333.0137,637988509895449637,637988509908779774,"gray"
"P25","s","2",26,"m","c",288.9723,637988509928990280,637988509931880003,"gray"
"P25","s","2",26,"m","c",0,637988510055931235,637988510055931235,"blue"
"P25","s","2",26,"m","c",866.0091,637988510120461878,637988510129121969,"gray"
"P25","s","2",26,"m","c",1174.0118,637988510167102351,637988510178842469,"gray"
"P25","s","2",26,"m","c",644.007,637988510239183064,637988510245623134,"gray"
"P25","s","2",26,"m","c",573.0058,637988510291273587,637988510297003645,"gray"
"P25","s","2",26,"m","c",422.0036,637988510316263837,637988510320483873,"gray"
"P25","s","2",26,"m","c",1377.014,637988510354354209,637988510368124349,"gray"
"P25","s","2",26,"m","c",0,637988510440985073,637988510440985073,"gray"
"P25","s","2",26,"m","c",1151.0111,637988510476305430,637988510487815541,"gray"
"P25","s","2",26,"m","c",1195.0108,637988510520615877,637988510532565985,"red"
"P25","s","2",26,"m","c",1095.0114,637988510571486378,637988510582436492,"blue"
"P25","s","2",26,"m","c",1618.016,637988510626566926,637988510642747086,"red"
"P25","s","2",26,"m","c",1039.9799,637988510825149209,637988510835549008,"red"
"P25","s","2",26,"m","c",866.0083,637988510942320077,637988510950980160,"blue"
"P25","s","2",26,"m","c",733.008,637988511006070706,637988511013400786,"red"
"P25","s","2",26,"m","c",1129.0117,637988511047711128,637988511059001245,"red"
"P25","s","2",26,"m","c",1206.0123,637988511116911815,637988511128971938,"blue"
"P25","s","2",26,"m","c",906.0091,637988511161112252,637988511170172343,"blue"
"P25","co","1",26,"m","c",996.0036,637988514584584572,637988514594544608,"red"
"P25","co","1",26,"m","c",0,637988514652004828,637988514652004828,"red"
"P25","co","1",26,"m","c",795.0034,637988514682764945,637988514690714979,"red"
"P25","co","1",26,"m","c",852.0038,637988514777605294,637988514786125332,"red"
"P25","co","1",26,"m","c",589.0025,637988514822145468,637988514828035493,"red"
"P25","co","1",26,"m","c",1984.0071,637988515033276265,637988515053116336,"red"
"P26","s","1",25,"f","c",0,637989386711881198,637989386711881198,"red"
"P26","s","1",25,"f","c",277.4588,637989386790051834,637989386792826422,"red"
"P26","s","1",25,"f","c",513.4748,637989386834262729,637989386839397477,"blue"
"P26","s","1",25,"f","c",244.1829,637989386912113460,637989386914555289,"blue"
"P26","s","1",25,"f","c",211.2938,637989386949535354,637989386951648292,"blue"
"P26","s","1",25,"f","c",0,637989387018623222,637989387018623222,"blue"
"P26","s","1",25,"f","c",155.9649,637989387052375683,637989387053935332,"gray"
"P26","s","1",25,"f","c",0,637989387094139993,637989387094139993,"gray"
"P26","s","1",25,"f","c",0,637989387136778760,637989387136778760,"blue"
"P26","s","1",25,"f","c",495.3472,637989387174873520,637989387179826992,"red"
"P26","s","1",25,"f","c",673.7458,637989387224730642,637989387231468100,"red"
"P26","s","1",25,"f","c",679.7261,637989387296873786,637989387303671047,"gray"
"P26","s","1",25,"f","c",495.2078,637989387340769050,637989387345721128,"gray"
"P26","s","1",25,"f","c",716.6325,637989387384662615,637989387391828940,"gray"
"P26","s","1",25,"f","c",645.8392,637989387458926313,637989387465384705,"blue"
"P26","s","1",25,"f","c",697.6818,637989387509242170,637989387516218988,"gray"
"P26","s","1",25,"f","c",471.5484,637989387547320405,637989387552035889,"gray"
"P26","s","1",25,"f","c",267.1067,637989387587577107,637989387590248174,"gold"
"P26","s","1",25,"f","c",477.3834,637989387619182462,637989387623956296,"gray"
"P26","s","1",25,"f","c",854.6381,637989387742232464,637989387750778845,"blue"
"P26","s","1",25,"f","c",415.1303,637989387785554887,637989387789706190,"red"
"P26","s","1",25,"f","c",290.0268,637989387833908003,637989387836808271,"blue"
"P26","s","1",25,"f","c",269.0976,637989387869869257,637989387872560233,"red"
"P26","s","1",25,"f","c",1599.6694,637989387930207995,637989387946204689,"blue"
"P26","s","1",25,"f","c",626.5261,637989387976400728,637989387982665989,"red"
"P26","s","1",25,"f","c",594.6769,637989388007498754,637989388013445523,"blue"
"P26","s","1",25,"f","c",825.5058,637989388124851571,637989388133106629,"blue"
"P26","s","1",25,"f","c",514.3146,637989388164062344,637989388169205490,"red"
"P26","s","1",25,"f","c",616.9307,637989388207355932,637989388213525239,"red"
"P26","s","1",25,"f","c",191.3587,637989388218943673,637989388220857260,"red"
"P26","s","1",25,"f","c",0,637989388266597822,637989388266597822,"blue"
"P26","s","1",25,"f","c",0,637989388314422830,637989388314422830,"red"
"P26","s","1",25,"f","c",9.9662,637989388339630541,637989388339730203,"blue"
"P26","s","1",25,"f","c",538.2443,637989388367220434,637989388372602877,"red"
"P26","s","1",25,"f","c",0,637989388395879497,637989388395879497,"blue"
"P26","s","2",25,"f","c",167.9697,637989389463593313,637989389465273010,"red"
"P26","s","2",25,"f","c",221.2569,637989389486212521,637989389488425090,"blue"
"P26","s","2",25,"f","c",343.6131,637989389511425361,637989389514861492,"red"
"P26","s","2",25,"f","c",283.0262,637989389537568761,637989389540399023,"blue"
"P26","s","2",25,"f","c",483.992,637989389569216715,637989389574056635,"blue"
"P26","s","2",25,"f","c",387.8091,637989389602178157,637989389606056248,"gray"
"P26","s","2",25,"f","c",373.5235,637989389668910454,637989389672645689,"red"
"P26","s","2",25,"f","c",265.0945,637989389711002383,637989389713653328,"gray"
"P26","s","2",25,"f","c",472.388,637989389744135223,637989389748859103,"gray"
"P26","s","2",25,"f","c",483.5774,637989389773230412,637989389778066186,"gray"
"P26","s","2",25,"f","c",1066.7111,637989389823390960,637989389834058071,"blue"
"P26","s","2",25,"f","c",290.056,637989389855414930,637989389858315490,"red"
"P26","s","2",25,"f","c",0,637989389956116195,637989389956116195,"red"
"P26","s","2",25,"f","c",440.5225,637989389982897460,637989389987302685,"red"
"P26","s","2",25,"f","c",505.8276,637989390015994856,637989390021053132,"blue"
"P26","s","2",25,"f","c",599.0334,637989390045290003,637989390051280337,"blue"
"P26","s","2",25,"f","c",1095.0455,637989390083497712,637989390094448167,"gold"
"P26","s","2",25,"f","c",609.2204,637989390186340302,637989390192432506,"gray"
"P26","s","2",25,"f","c",401.6272,637989390214805703,637989390218821975,"gray"
"P26","s","2",25,"f","c",451.9683,637989390290883360,637989390295403043,"gold"
"P26","s","2",25,"f","c",176.4073,637989390319834419,637989390321598492,"gold"
"P26","s","2",25,"f","c",1279.3908,637989390359409039,637989390372202947,"gray"
"P26","s","2",25,"f","c",265.1108,637989390469533521,637989390472184629,"red"
"P26","s","2",25,"f","c",178.4029,637989390752000385,637989390753784414,"red"
"P26","s","2",25,"f","c",801.0795,637989390819639233,637989390827650028,"red"
"P26","s","2",25,"f","c",37.8725,637989390854254193,637989390854632918,"blue"
"P26","s","2",25,"f","c",724.2843,637989390965128597,637989390972371440,"blue"
"P26","s","2",25,"f","c",465.5271,637989390997741612,637989391002396883,"red"
"P26","s","2",25,"f","c",96.676,637989391035861802,637989391036828562,"gray"
"P26","s","2",25,"f","c",665.5552,637989391088372648,637989391095028200,"gray"
"P26","s","2",25,"f","c",460.2942,637989391141126057,637989391145728999,"red"
"P26","s","2",25,"f","c",0,637989391178697516,637989391178697516,"red"
"P26","s","2",25,"f","c",584.1495,637989391234896065,637989391240737560,"blue"
"P26","s","2",25,"f","c",471.2776,637989391340370372,637989391345083148,"red"
"P26","s","2",25,"f","c",559.8684,637989391384687301,637989391390285985,"red"
"P26","s","2",25,"f","c",337.8687,637989391416824780,637989391420203467,"blue"
"P26","s","2",25,"f","c",474.3973,637989391459690886,637989391464434859,"blue"
"P26","s","2",25,"f","c",31.8944,637989391473731059,637989391474050003,"red"
"P26","s","2",25,"f","c",349.3432,637989391499555331,637989391503048763,"blue"
"P26","s","2",25,"f","c",266.1107,637989391562418472,637989391565079579,"blue"
"P26","co","1",25,"f","c",0,637989394805945065,637989394805945065,"red"
"P26","co","1",25,"f","c",450.3353,637989394860324837,637989394864828190,"gray"
"P26","co","1",25,"f","c",353.8168,637989394898014469,637989394901552637,"red"
"P26","co","1",25,"f","c",757.4937,637989394965638672,637989394973213609,"red"
"P26","co","1",25,"f","c",802.3157,637989395067812879,637989395075836036,"red"
"P26","co","1",25,"f","c",739.5442,637989395181942437,637989395189337879,"red"
"P26","co","1",25,"f","c",452.0206,637989395225042777,637989395229562983,"gray"
"P26","co","1",25,"f","c",371.7565,637989395271413959,637989395275131524,"gray"
"P26","co","1",25,"f","c",1842.0751,637989395414807640,637989395433228391,"red"
"P26","co","1",25,"f","c",242.7616,637989395507945052,637989395510372668,"red"
"P26","co","1",25,"f","c",307.9692,637989395564455970,637989395567535662,"gray"
"P26","co","1",25,"f","c",637.8665,637989395650237135,637989395656615800,"red"
"P26","co","1",25,"f","c",289.0333,637989395682084399,637989395684974732,"gray"
"P26","co","1",25,"f","c",548.1694,637989395723299466,637989395728781160,"gray"
"P26","co","1",25,"f","c",606.4581,637989395762061050,637989395768125631,"red"
"P26","co","2",25,"f","c",849.1576,637989396548788316,637989396557279892,"gray"
"P26","co","2",25,"f","c",109.6329,637989396586102221,637989396587198550,"gray"
"P26","co","2",25,"f","c",1775.5254,637989396623528888,637989396641284142,"red"
"P26","co","2",25,"f","c",486.3722,637989396679394438,637989396684258160,"gray"
"P26","co","2",25,"f","c",331.9055,637989396716712743,637989396720031798,"red"
"P26","co","2",25,"f","c",773.6726,637989396744141654,637989396751878380,"gray"
"P27","s","1",27,"f","c",300.2085,637992672080048068,637992672083050153,"red"
"P27","s","1",27,"f","c",0,637992672116833549,637992672116833549,"blue"
"P27","s","1",27,"f","c",311.9572,637992672144799750,637992672147919322,"blue"
"P27","s","1",27,"f","c",206.3094,637992672198551428,637992672200614522,"gray"
"P27","s","1",27,"f","c",478.682,637992672271184176,637992672275970996,"red"
"P27","s","1",27,"f","c",654.8096,637992672311694155,637992672318242251,"blue"
"P27","s","1",27,"f","c",289.8415,637992672351368333,637992672354266748,"red"
"P27","s","1",27,"f","c",238.7082,637992672385698648,637992672388085730,"blue"
"P27","s","1",27,"f","c",214.2827,637992672409014541,637992672411157368,"red"
"P27","s","1",27,"f","c",409.6294,637992672466563064,637992672470659358,"red"
