"Time","Participant","Age","Sex","Handedness","Task","Group","Condition","Trial","Event","CurrentGazeTarget","CurrentGazeArea","EyePos_X","EyePos_Y","EyePos_Z","eyeAngleX","eyeAngleY","eyeAngleZ","HeadPos_X","HeadPos_Y","HeadPos_Z","HeadRot_X","HeadRot_Y","HeadRot_Z","HandPos_X","HandPos_Y","HandPos_Z","HandRot_X","HandRot_Y","HandRot_Z","RayCast_StartPos_X","RayCast_StartPos_Y","RayCast_StartPos_Z","RayCast_EndPos_X","RayCast_EndPos_Y","RayCast_EndPos_Z","Partner_HeadPos_X","Partner_HeadPos_Y","Partner_HeadPos_Z","Partner_HeadRot_X","Partner_HeadRot_Y","Partner_HeadRot_Z","Partner_HandPos_X","Partner_HandPos_Y","Partner_HandPos_Z","Partner_HandRot_X","Partner_HandRot_Y","Partner_HandRot_Z","Partner_RayCast_StartPos_X","Partner_RayCast_StartPos_Y","Partner_RayCast_StartPos_Z","Partner_RayCast_EndPos_X","Partner_RayCast_EndPos_Y","Partner_RayCast_EndPos_Z","RightPupil","LeftPupil","xHeadRot","yHeadRot","zHeadRot","xHandRot","yHandRot","zHandRot","ModTime","ActionEvent","cubeColor","sequenceType","sequenceNum","Size","delta_t","v_x","v_y","v_z","hand_velocity","gazeDirX","gazeDirY","gazeDirZ","dir_mag","normX","normY","normZ","dotProd","theta_radians","degrees","gaze_velocity","dt","dx","dy","dz","head_rot_velocity_x","head_rot_velocity_y","head_rot_velocity_z","head_rot_velocity","head_rot_smooth_x","head_rot_smooth_y","head_rot_smooth_z","head_rot_Vel_smooth","head_a_x","head_a_y","head_a_z","head_ROT_acceleration","hand_a_x_smooth","hand_a_y_smooth","hand_a_z_smooth","head_ROT_acceleration_smooth","handDt","handDx","handDy","handDz","hand_rot_velocity_x","hand_rot_velocity_y","hand_rot_velocity_z","hand_rot_velocity","hand_rot_smooth_x","hand_rot_smooth_y","hand_rot_smooth_z","hand_rot_Vel_smooth","hand_a_x","hand_a_y","hand_a_z","hand_ROT_acceleration","hand_ROT_acceleration_smooth","gaze_velocity_filt_bf","gaze_velocity_filt","gaze_vel_dt","gaze_vel_dv","gaze_accel","gaze_accel_filt_bf","gaze_accel_filt","v_x_smooth","v_y_smooth","v_z_smooth","velocity_smooth","a_x","a_y","a_z","acceleration","a_x_smooth","a_y_smooth","a_z_smooth","acceleration_smooth"
638338370254828905,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Neutral Cube(Clone)94","play_wall",1.901499,7.561968,7.561968,-24.69464,0.3710136,-3.876528,12.34672,7.449291,0.1891068,0.1626677,0.5915251,0.1860414,12.12295,6.951374,0.3712634,0.1769956,0.7129616,0.0594781,12.12264,6.955535,0.3729471,2.784077,10.49843,-0.1160876,-10.1647,5.083956,-0.4825211,0.1464043,-0.6677613,-0.1863738,-10.01834,4.660202,0.2768174,-0.6407028,-0.1498723,-0.6490097,-10.01834,4.660202,-0.6490097,-1.874686,10.45751,-0.3805817,3.369293,3.25528,1.695756,75.6773,28.56919,0.1836402,81.77483,32.00422,68.5560901,"play_wall","none","none",0,1,0.0119991000000113,0.0275020626546684,-0.455784183813336,-0.128367960930282,0.474314156501836,-10.445221,0.112677000000001,7.3728612,12.7857115609432,-0.816944833317473,0.00881272813506899,0.576648484901073,0.999997427616132,0.00226820853151581,0.129958775911422,10.8307102958806,119991,-0.279006,0.715680000000006,-1.07196,0,0,-8.33395838021185e-06,8.33395838021185e-06,-3.63129908177732e-33,-2.03997597064921e-08,-4.55270069821953e-06,4.54757819633392e-06,5.80930692836764e-32,-7.55680979536148e-07,4.40268143542274e-05,4.40332991714729e-05,3.55151121025069e-79,-5.2281694475147e-05,-8.46086930200837e-06,5.9865441329012e-05,119991,-0.3678412,1.26515999999999,-1.01622,0,8.33395838021185e-06,-8.33395838021185e-06,1.17859969695485e-05,-6.98565675756127e-83,8.64885426816727e-06,-5.11871378225589e-06,1.08665420217307e-05,-1.35120478758365e-81,3.04037605174462e-05,-1.69282047159155e-05,3.4798746651369e-05,8.13390678001708e-05,62.4280095738033,37.8062026831904,119991,0,0,6.42157833832417e-05,0,0.0183452925113722,-0.46386893439574,-0.161977261270915,0.486700069039395,-0.285848252413608,-2.88539791717855,0.240513224668104,2.90948053355001,0.326517632135566,0.326517632135566,0.326517632135566,2.23145330895657
638338370254938905,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Neutral Cube(Clone)94","play_wall",1.901499,7.488352,7.488352,-24.63859,0.1994155,-4.229513,12.34465,7.448314,0.1876146,0.1571375,0.5983019,0.1798207,12.12283,6.945439,0.3697467,0.1855208,0.7186248,0.03978799,12.12261,6.950202,0.3713185,2.695693,10.19127,-0.4215304,-10.16503,5.083969,-0.4823074,0.1465956,-0.6670926,-0.1865256,-10.01828,4.660254,0.2763835,-0.6413224,-0.1504432,-0.648735,-10.01828,4.660254,-0.648735,-1.874425,10.45779,-0.3913842,3.397186,3.348541,1.444093,76.42253,27.59721,359.837,82.91962,30.93673,68.5670901,"play_wall","none","none",0,1,0.0109999999999957,-0.0109090909090052,-0.539545454545669,-0.137881818181876,0.556991653052802,-10.443151,0.040038,7.3007374,12.7421258993154,-0.819576818069354,0.00314217582814428,0.572960701980841,0.999973658874967,0.007258269859475,0.415868229514931,37.8062026831904,110000,-0.251663,0.745229999999992,-0.971979999999999,0,0,0,0,-1.49002645544608e-33,-3.18367016950091e-08,-3.69269021024539e-06,3.68470807632813e-06,1.94661147848371e-31,-1.0397219989565e-06,7.81827716340426e-05,7.81896847558293e-05,5.35396828157642e-79,-7.25998369118743e-05,2.61249837501614e-06,5.90998632319181e-05,110000,-0.346640200000024,1.14479,-1.06749,0,9.09090909090909e-06,-9.09090909090909e-06,1.28564869306645e-05,-8.22056869026195e-83,8.64842122014277e-06,-5.02174147613008e-06,1.10619536463259e-05,-1.12264721154651e-81,-3.93680022272167e-08,8.81566419325846e-06,8.8157520954198e-06,9.12467905646185e-05,47.9676623093466,37.8062026831904,110000,0,0,6.64538835502231e-05,0,0.0157943524519128,-0.489307620555372,-0.158474190220661,0.51171414698111,-0.231903641769126,-2.31260783269469,0.318461004568735,2.34592235556455,0.48398099987694,0.48398099987694,0.48398099987694,2.42981946570114
638338370255058902,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Neutral Cube(Clone)94","play_wall",1.901499,7.506979,7.506979,-24.6644,0.2469927,-4.072496,12.34264,7.447312,0.1860518,0.1518691,0.6052807,0.1739636,12.12259,6.940222,0.3679492,0.1958486,0.7236239,0.02060531,12.12233,6.944638,0.3694671,2.654667,9.999098,-0.6472411,-10.16535,5.083982,-0.4820862,0.1467867,-0.6664239,-0.1866771,-10.01822,4.660303,0.2759498,-0.6419404,-0.1510131,-0.6484604,-10.01822,4.660303,-0.6484604,-1.874189,10.45808,-0.4021956,3.505066,3.359039,1.191142,77.22107,26.67875,359.5107,84.12502,29.97369,68.5790898,"play_wall","none","none",0,1,0.0119997000000041,-0.0200005000124765,-0.434760869021581,-0.149795411551905,0.460277849298827,-10.441141,0.0596670000000001,7.3209272,12.7521355309795,-0.81877588068561,0.00467898101106655,0.574094212080388,0.999997855941996,0.00207077703798615,0.118646784589208,9.88747923607825,119997,-0.252951,0.798540000000003,-0.91846,0,0,0,0,2.74183977553317e-33,-4.47810196622399e-08,-2.70835713062745e-06,2.69714322140585e-06,3.52664335856548e-31,-1.07872013193883e-06,8.20298073799854e-05,8.20368998434276e-05,7.31105890367703e-79,-8.64035761718148e-05,1.59451641772567e-05,5.94052242633713e-05,119997,-0.326300000000003,1.20540000000001,-0.963039999999999,0,8.33354167187513e-06,0,8.33354167187513e-06,-8.45733283609702e-83,8.2806214788275e-06,-4.79124160430289e-06,1.09443182348457e-05,-1.97308387572176e-82,-3.06507447115469e-05,1.92088028723314e-05,3.6172451660905e-05,0.00010435897682671,42.0832132606553,37.8062026831904,119997,0,0,8.90224248092096e-05,0,0.0157397482492425,-0.504509960656607,-0.15567938871178,0.527356149454338,-0.00455046398411877,-1.26689334743616,0.232905948388706,1.28813222974014,0.640084121827755,0.640084121827755,0.640084121827755,2.90334747196483
638338370255164581,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Neutral Cube(Clone)94","play_wall",1.901499,7.59589,7.59589,-24.65188,0.4606456,-4.130527,12.3406,7.446256,0.184398,0.1464493,0.6121461,0.1682197,12.12265,6.933608,0.3667868,0.2179863,0.7229965,-0.003493533,12.12242,6.938663,0.3682339,2.62969,9.828453,-0.8716111,-10.16568,5.083996,-0.4818726,0.146978,-0.6657535,-0.1868287,-10.01815,4.660355,0.2755153,-0.6425586,-0.1515838,-0.6481895,-10.01815,4.660355,-0.6481895,-1.873972,10.45838,-0.4129954,3.428207,3.302231,0.9313262,78.01316,25.7592,359.2258,85.23334,29.01175,68.5896577,"play_wall","none","none",0,1,0.0105678999999981,0.00567757075667974,-0.625857549749818,-0.109993470793645,0.635474996365534,-10.439101,0.149634,7.411492,12.803414922911,-0.815337241107431,0.0116870382551016,0.578868375712602,0.999958135126564,0.00915042791898255,0.524280900496377,49.6106984828085,105679,-0.2598158,0.792090000000002,-0.919550000000001,0,0,0,0,9.72518048129618e-33,-5.73084008395849e-08,-1.77705339684667e-06,1.76271922306539e-06,6.60806849588308e-31,-1.18541821718102e-06,8.81257140757338e-05,8.81336865092321e-05,9.07499048577025e-79,-9.27998968818185e-05,3.29265969909287e-05,6.19653356541386e-05,105679,-0.284899999999993,1.10831999999999,-0.961940000000002,0,9.46261792787593e-06,0,9.46261792787593e-06,-6.83254223417341e-83,7.55401696386572e-06,-4.63167432701001e-06,1.06115136550274e-05,1.53747726788095e-81,-6.8755809097542e-05,1.50992417881428e-05,7.03942354687828e-05,0.000119141066005732,42.8122943215188,44.8401002621993,105679,7.03389757900898,6.62383254951315e-05,0.000129566065465457,0,0.0192662269707594,-0.508651975562582,-0.154315747861799,0.532932006650422,0.333697207725042,-0.391943045068217,0.129036123542115,0.530682106538003,0.779729123960177,0.779729123960177,0.779729123960177,3.594367124121
638338370255264580,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Neutral Cube(Clone)94","play_wall",1.901499,7.67211,7.67211,-24.60817,0.6436474,-4.360017,12.33852,7.445028,0.1827008,0.1408765,0.6193416,0.1630424,12.12223,6.928365,0.3651339,0.2346778,0.7218719,-0.02623209,12.12197,6.933846,0.3664128,2.62752,9.741341,-1.038336,-10.166,5.084009,-0.4816551,0.1471695,-0.6650814,-0.1869804,-10.01809,4.660404,0.2750798,-0.6431769,-0.152155,-0.6479149,-10.01809,4.660404,-0.6479149,-1.87378,10.45868,-0.4238098,3.520782,3.298157,0.6164305,78.86328,24.87952,358.9575,86.26086,28.02191,68.5996576,"play_wall","none","none",0,1,0.00999989999999684,-0.042000420004222,-0.524305243052607,-0.165291652916583,0.551345040511729,-10.437021,0.227082,7.4894092,12.8481214095373,-0.8123382919041,0.0176743348511196,0.582918619872361,0.999969377052697,0.00782599560425639,0.448396518611826,44.8401002621993,99999,-0.3148957,0.850120000000004,-0.87968,0,0,0,0,1.99866698390881e-32,-6.60417521751602e-08,-1.00396871669288e-06,9.87473127611402e-07,1.02615919737149e-30,-8.73343866996479e-07,7.73092411078152e-05,7.73141739280472e-05,1.00655747500319e-78,-9.1698542228771e-05,5.37999873094606e-05,6.76553804369055e-05,99999,-0.268300000000011,1.02752,-0.989840000000001,0,1.0000100001e-05,0,1.0000100001e-05,-2.23747232194263e-83,6.5035091234539e-06,-4.68123347091492e-06,1.01363126047954e-05,4.59511586339086e-81,-0.00010505183455956,-4.95596395013257e-06,0.000105168671775411,0.00013419453840019,47.6596800398434,49.6106984828085,99999,4.7705982206092,4.0000400004e-05,0.000185628297996745,0,0.0265705389690987,-0.50145275654046,-0.154457573958597,0.52815511706694,0.730438504219207,0.719929101503437,-0.0141827515073166,1.02568975332595,0.894366331583213,0.894366331583213,0.894366331583213,4.40522116526556
638338370255394585,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Neutral Cube(Clone)94","play_wall",1.683756,7.535156,7.535156,-24.54897,0.3165662,-4.714102,12.33645,7.443738,0.1809289,0.1350124,0.6264453,0.1577042,12.12276,6.922743,0.3639393,0.2440978,0.7221366,-0.04693393,12.12246,6.928126,0.3652349,2.607923,9.602575,-1.158237,-10.16632,5.084023,-0.4814377,0.1473611,-0.6644078,-0.1871322,-10.01802,4.660456,0.274642,-0.6437971,-0.1527286,-0.647644,-10.01802,4.660456,-0.647644,-1.873606,10.459,-0.4346421,3.503296,3.37381,0.3028853,79.70721,23.96202,358.6416,87.2994,27.05307,68.6126581,"play_wall","none","none",0,1,0.013000500000004,0.0407676627821479,-0.432444905965076,-0.0918887735086824,0.4439753886431,-10.652694,0.091418,7.3542271,12.9449952856977,-0.822919882540991,0.00706203424430781,0.568113540228582,0.999778109316082,0.0210665085059543,1.20702202646763,92.8442772560489,130005,-0.3135452,0.84393,-0.9175,0,0,0,0,3.36825799547249e-32,-6.57979236011977e-08,-4.33793750416817e-07,4.17394510078407e-07,1.05349102847065e-30,1.87553227923863e-08,4.38579259471471e-05,4.38579299573928e-05,9.42371897049608e-79,-8.37459310047591e-05,7.69524358236477e-05,7.63540111604821e-05,130005,-0.315899999999999,1.03854000000001,-0.968839999999997,0,7.69201184569824e-06,0,7.69201184569824e-06,6.61089260898816e-83,5.22230152922315e-06,-4.94226088659607e-06,9.55484793446609e-06,6.80617278637598e-81,-9.85506399161851e-05,-2.0078259734708e-05,0.000100575171597487,0.00014795354462703,53.9860849674257,77.7518483383565,130005,28.141149855548,0.000215376331679551,0.000252113143613657,0,0.036784923308856,-0.483681924278487,-0.155504860366715,0.513586758019394,0.785691653379039,1.36693452266976,-0.0805573945707755,1.5787054371465,0.980327175492398,0.980327175492398,0.980327175492398,5.20004036132674
638338370255494589,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Neutral Cube(Clone)94","play_wall",1.901499,7.675167,7.675167,-24.62022,0.6591834,-4.289433,12.33437,7.442372,0.1791871,0.1289421,0.6334354,0.1524993,12.12352,6.91753,0.3617205,0.2441299,0.7221588,-0.06351615,12.12288,6.922629,0.3630102,2.570234,9.396351,-1.25798,-10.16665,5.084034,-0.4812202,0.1475525,-0.6637342,-0.1872837,-10.01796,4.660505,0.2742034,-0.6444174,-0.1533028,-0.6473694,-10.01796,4.660505,-0.6473694,-1.873458,10.45933,-0.4455191,3.554764,3.347931,359.9767,80.54534,23.03941,358.4053,88.0408,25.97505,68.6226585,"play_wall","none","none",0,1,0.0100003999999956,0.0759969601215937,-0.521279148834224,-0.221871125155094,0.57160675742563,-10.432871,0.232795,7.4959799,12.8486849706836,-0.811979671367486,0.0181181965727357,0.58340444310864,0.99976213067158,0.021811866463993,1.24972789168974,124.967790457411,100004,-0.32618530000002,0.838129999999992,-0.922609999999999,0,0,0,0,5.02617751605166e-32,-4.93875253821272e-08,-7.51894151473162e-08,6.29440588119361e-08,1.65785320645164e-30,1.64097418294046e-06,3.58589991669992e-05,3.58965265384818e-05,5.99522056313852e-79,-7.00965790112454e-05,9.86114870257061e-05,8.63565052666406e-05,100004,-0.236299999999972,0.741399999999999,-1.07802,0,0,-9.99960001599936e-06,9.99960001599936e-06,2.09991804475592e-82,3.874370929177e-06,-5.28144406729824e-06,8.87396177566886e-06,1.43877123300842e-80,-0.000134787668497934,-3.39169613917763e-05,0.000138989481073786,0.000157977726707908,59.5582763373097,77.7518483383565,100004,0,0,0.000318143215420024,0,0.0481073348230644,-0.456916626689399,-0.156230948738537,0.490370015511635,1.13219586358679,2.67642270200188,-0.0726059329449507,2.90695331486643,1.03325334482883,1.03325334482883,1.03325334482883,5.80238552702476
638338370255619784,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,7.6054,7.6054,-24.61851,0.4856996,-4.320967,12.33233,7.441041,0.1774424,0.1227997,0.6402137,0.1477229,12.12438,6.912381,0.3591091,0.2366715,0.7241573,-0.07558662,12.124,6.917757,0.3616636,2.511125,9.145114,-1.260551,-10.16697,5.084047,-0.4810028,0.1477492,-0.6630409,-0.1874394,-10.01789,4.660557,0.2737596,-0.6450437,-0.1538831,-0.6470947,-10.01789,4.660557,-0.6470947,-1.87333,10.45967,-0.4564114,3.466553,3.357193,359.6291,81.36749,22.1476,358.1707,88.70863,24.88285,68.635178,"play_wall","none","none",0,1,0.0125194999999962,0.0686928391710093,-0.411278405687275,-0.208586604896423,0.46623706939738,-10.696993,0.164359,7.4279576,13.0241017820934,-0.821322896501556,0.0126196034667031,0.570323982741948,0.999855685587272,0.0169892839148737,0.973414265271762,77.7518483383565,125195,-0.3476,0.822150000000008,-0.89181,0,0,0,0,6.8028294633771e-32,-7.74003944463355e-09,8.07702007851128e-08,-8.2535981080193e-08,1.41910774977114e-30,3.32660936439204e-06,1.24573358307022e-05,1.28938569040515e-05,-1.62374313324579e-79,-5.24082346794183e-05,0.000113505482324349,9.44063666796411e-05,125195,-0.2346,0.667829999999995,-1.0922,0,0,-7.98753943847598e-06,7.98753943847598e-06,4.19082631985323e-82,2.64934534013575e-06,-5.5008628835873e-06,8.08321927120923e-06,1.67012123095806e-80,-9.78494020561221e-05,-1.75261644865312e-05,9.9406598998002e-05,0.000160803562298128,63.1736233820572,77.7518483383565,125195,0,0,0.000368402347976129,0,0.0584455221006488,-0.423033848220298,-0.15527280835055,0.459870366889218,0.82576678602081,2.70640029307168,0.076531841366458,2.8306095551977,1.04331079508494,1.04331079508494,1.04331079508494,6.02662333746292
638338370255729781,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Neutral Cube(Clone)94","play_wall",1.901499,7.788493,7.788493,-24.61815,0.9348959,-4.249647,12.33037,7.43973,0.1756959,0.1167019,0.646711,0.142966,12.12589,6.907949,0.3575736,0.2252726,0.7277727,-0.08122049,12.12501,6.91312,0.3590724,2.449765,8.863256,-1.249234,-10.16721,5.084015,-0.480011,0.1475374,-0.659958,-0.1875273,-10.01797,4.660795,0.2742159,-0.642284,-0.1546558,-0.6463699,-10.01797,4.660795,-0.6463699,-2.436406,10.0592,-0.4795181,3.567108,3.339371,359.3021,82.16613,21.25884,357.9128,89.34174,23.82741,68.6461777,"play_wall","none","none",0,1,0.0109996999999993,0.137276471176466,-0.402920079638521,-0.139594716219545,0.447968866006322,-10.428871,0.348763,7.6127971,12.9165655516696,-0.807402785073308,0.0270012178241079,0.589382453837812,0.999618087172894,0.0276382756028613,1.58355654506334,143.963612195192,109997,-0.326999999999998,0.798639999999992,-0.888760000000001,0,0,0,0,8.36286153414612e-32,6.94134860711817e-08,4.87641647237755e-08,-3.11604883790445e-08,1.41824965296246e-30,7.01414816002439e-06,-2.90971899791262e-06,7.59373024656441e-06,-1.49387404885325e-78,-3.31982547387309e-05,0.00011733617355178,9.71593975181744e-05,109997,-0.257900000000006,0.633110000000002,-1.05544,0,0,-9.09115703155541e-06,9.09115703155541e-06,6.95283056834967e-82,1.69161890553816e-06,-5.43823408930687e-06,7.17361667716653e-06,2.5109814344906e-80,-8.70684141019893e-05,5.69368203500427e-06,8.72543795425263e-05,0.000153737403498495,65.0222961880482,77.7518483383565,109997,0,0,0.000392546305090879,0,0.0661701775704365,-0.384269240071992,-0.151984046763595,0.42402805187874,0.70226055890508,3.52415139942982,0.298986480263553,3.60585716495776,0.998444905918161,0.998444905918161,0.998444905918161,5.78096163765294
638338370255799787,"nuP15",21,"m","Right","Loom","c","comp",2,"Network Neutral Cube(Clone)94 was picked up","Network Neutral Cube(Clone)94","play_wall",1.901499,7.788493,7.788493,-24.61815,0.9348959,-4.249647,12.32852,7.438519,0.1740825,0.1112611,0.6525596,0.1383151,12.12715,6.902936,0.3551815,0.2137503,0.7330781,-0.08327281,12.12599,6.907736,0.3568315,8.621046,NA,-1.250938,-10.16744,5.083982,-0.479023,0.1473229,-0.6568631,-0.1876118,-10.01805,4.661034,0.2746686,-0.6395157,-0.1554264,-0.6456413,-10.01805,4.661034,-0.6456413,-2.474469,10.06129,-0.4180055,3.567108,3.339371,359.0491,82.90061,20.42844,357.6425,90.09592,22.81195,68.6531783,"Grab","White","none",0,3,0.0070005999999978,0.179984572751001,-0.71608147873061,-0.341699282918715,0.813588059497275,-10.427021,0.349974,7.6144105,12.9160557446005,-0.80729142132721,0.02709604285707,0.589530631530696,0.99999997832485,0.000208207347922348,0.0119294022995624,1.70405426671517,70006,-0.252999999999986,0.734480000000005,-0.830400000000001,0,0,0,0,9.15272287694503e-32,1.92015643864526e-07,-1.56097808855374e-07,2.04437687509522e-07,1.12827663742986e-30,1.75130928482391e-05,-2.92634879266368e-05,3.41036676435756e-05,-3.52715494852565e-78,-1.56589115211758e-05,0.000109767476975083,9.34057239671026e-05,70006,-0.27030000000002,0.754180000000005,-1.01546,0,0,-1.42844899008656e-05,1.42844899008656e-05,1.02574164005927e-81,1.07054732357906e-06,-5.03886457383003e-06,6.17258203850138e-06,4.72043229472339e-80,-8.87169074021225e-05,5.70478981054434e-05,0.000105475837693975,0.000137412079920691,66.5984952941209,77.7518483383565,70006,0,0,0.000391963004475222,0,0.0708167729016264,-0.344047115452644,-0.147073454879447,0.386449869928417,0.663742440818114,5.74552532916625,0.70145300176412,5.82611806003946,0.893712071574048,0.893712071574048,0.893712071574048,5.15794889494766
638338370255819774,"nuP15",21,"m","Right","Loom","c","comp",2,"Network Neutral Cube(Clone)94 was picked up by P1","Network Neutral Cube(Clone)94","play_wall",1.901499,7.788493,7.788493,-24.61815,0.9348959,-4.249647,12.32852,7.438519,0.1740825,0.1112611,0.6525596,0.1383151,12.12715,6.902936,0.3551815,0.2137503,0.7330781,-0.08327281,12.12599,6.907736,0.3568315,8.621046,NA,-1.250938,-10.16744,5.083982,-0.479023,0.1473229,-0.6568631,-0.1876118,-10.01805,4.661034,0.2746686,-0.6395157,-0.1554264,-0.6456413,-10.01805,4.661034,-0.6456413,-2.474469,10.06129,-0.4180055,3.567108,3.339371,359.0491,82.90061,20.42844,357.4863,90.60234,21.83912,68.655177,"play_wall","none","none",0,1,0.00199870000000146,0,0,0,0,-10.427021,0.349974,7.6144105,12.9160557446005,-0.80729142132721,0.02709604285707,0.589530631530696,1,1.49011611938477e-08,8.53773646251594e-07,0.000427164480037509,19987,0,0,0,0,0,0,0,8.35883812762889e-32,3.67005923186634e-07,-5.1747840619521e-07,6.09639088935741e-07,-3.97200555018539e-30,8.755204849251e-05,-0.000180807823755227,0.000200890095142433,-6.33084878896431e-78,-2.56975471438709e-06,9.45773037580147e-05,8.46752433131445e-05,19987,-0.156199999999956,0.506419999999991,-0.972829999999998,0,0,0,0,1.37406092439744e-81,7.9486392998885e-07,-4.38926659767197e-06,5.18818864327418e-06,1.74272919566674e-79,-0.000137931352173917,0.000325010244737874,0.000353067581487026,0.000115794274093732,69.9431719964125,40.5307444933917,19987,-37.2211038449648,0.00185120328213339,0.00037398358436533,0,0.0736732302755138,-0.30846363121536,-0.142964681037246,0.354018601167124,1.42915763940828,17.8033142729063,2.05572314114083,17.9785007242309,0.734817957552213,0.734817957552213,0.734817957552213,4.3835915046756
638338370255839793,"nuP15",21,"m","Right","Loom","c","comp",2,"Network Neutral Cube(Clone)94 was picked up by P1","Network Neutral Cube(Clone)94","play_wall",1.901499,7.788493,7.788493,-24.61815,0.9348959,-4.249647,12.32852,7.438519,0.1740825,0.1112611,0.6525596,0.1383151,12.12715,6.902936,0.3551815,0.2137503,0.7330781,-0.08327281,12.12599,6.907736,0.3568315,8.621046,NA,-1.250938,-10.16744,5.083982,-0.479023,0.1473229,-0.6568631,-0.1876118,-10.01805,4.661034,0.2746686,-0.6395157,-0.1554264,-0.6456413,-10.01805,4.661034,-0.6456413,-2.474469,10.06129,-0.4180055,3.567108,3.339371,359.0491,82.90061,20.42844,357.4863,90.60234,21.83912,68.6571789,"play_wall","none","none",0,1,0.00200190000001044,0,0,0,0,-10.427021,0.349974,7.6144105,12.9160557446005,-0.80729142132721,0.02709604285707,0.589530631530696,1,1.49011611938477e-08,8.53773646251594e-07,0.000426481665541307,20019,0,0,0,0,0,0,0,4.89512165641925e-32,5.94211571617736e-07,-1.01140176930966e-06,1.16039690575042e-06,-1.73021453179059e-29,0.000113495003961196,-0.00024672729062984,0.000271579586614483,-9.84460049461677e-78,4.60392302800689e-06,7.68295929382588e-05,7.37192940320566e-05,20019,0,0,0,0,0,0,0,1.67011975886022e-81,8.32780336528003e-07,-3.68073904210248e-06,4.39199533385158e-06,1.47888922754006e-79,1.89402100699113e-05,0.000353927546613615,0.000354433971014948,9.35795526522935e-05,76.2500658407416,40.5307444933917,20019,0,0,0.000344362525997993,0.000245447851422234,0.0772068693492135,-0.285198962265829,-0.143013492404225,0.335481517969167,1.76514265132191,11.6212942451718,-0.0243825200954271,11.7546077356782,0.533281642788966,0.533281642788966,0.533281642788966,3.68053978186948
638338370255919784,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,7.765334,7.765334,-24.58641,0.860557,-4.444751,12.32852,7.438519,0.1740825,0.1112611,0.6525596,0.1383151,12.12715,6.902936,0.3551815,0.2137503,0.7330781,-0.08327281,12.12599,6.907736,0.3568315,2.405929,8.621046,-1.250938,-10.16744,5.083982,-0.479023,0.1473229,-0.6568631,-0.1876118,-10.01805,4.661034,0.2746686,-0.6395157,-0.1554264,-0.6456413,-10.01805,4.661034,-0.6456413,-2.474469,10.06129,-0.4180055,3.584854,3.355728,359.0491,82.90061,20.42844,357.4863,90.60234,21.83912,68.665178,"play_wall","none","none",0,1,0.00799909999999215,0,0,0,0,-10.693183,0.326815,7.5912515,13.1178531037654,-0.815162581515006,0.0249137566501786,0.578696181452208,0.999907948577853,0.0135685544127358,0.777420901943373,97.188546454493,79991,0,0,0,0,0,0,0,-2.55344713855235e-32,8.60646845733976e-07,-1.59486552815898e-06,1.8104218856437e-06,-9.31175856656238e-30,3.33081564321613e-05,-7.29411757385065e-05,8.01863355131348e-05,-1.37908068495896e-77,5.81904686139957e-06,6.04051967073937e-05,6.29340077860583e-05,79991,0,0,0,0,0,0,0,1.79986306703273e-81,1.12148999671144e-06,-3.09739448381903e-06,3.91830747192625e-06,1.62197382421311e-80,3.60927679593604e-05,7.29262739913262e-05,8.13690932555243e-05,7.41617316926293e-05,84.8900865440515,12.5520176116889,79991,-27.9787268817029,0.000337537973021965,0.000306679535885334,0.000245447851422234,0.083218930106317,-0.278334291913688,-0.148916837588805,0.335362718493625,0.7515921487554,0.858180339306632,-0.738001173205146,1.35867950028525,0.303233421297234,0.303233421297234,0.303233421297234,3.19054491631146
