"Participant","Condition","Trial","Age","Gender","Group","MovementTime","grabTime","TimeStamp","currentColor"
"P10","s",1,18,"f","e",1582.2246,637959032345926784,637959032361748969,"red"
"P10","s",1,18,"f","e",1472.6961,637959032392896000,637959032407622966,"red"
"P10","s",1,18,"f","e",1162.2624,637959032437244160,637959032448866803,"blue"
"P10","s",1,18,"f","e",1704.3863,637959032500528512,637959032517572359,"red"
"P10","s",1,18,"f","e",1796.4058,637959032534206080,637959032552170171,"red"
"P10","s",1,18,"f","e",1766.364,637959032763304448,637959032780968029,"blue"
"P10","s",1,18,"f","e",1565.8383,637959032831721600,637959032847380001,"gray"
"P10","s",1,18,"f","e",1914.4337,637959032881267712,637959032900412006,"gold"
"P10","s",1,18,"f","e",1726.3901,637959032923127168,637959032940391051,"gray"
"P10","s",1,18,"f","e",1510.343,637959032958685184,637959032973788608,"gray"
"P10","s",1,18,"f","e",1359.3084,637959033052746496,637959033066339543,"gray"
"P10","s",1,18,"f","e",1242.2819,637959033079602560,637959033092025358,"gray"
"P10","s",1,18,"f","e",1730.3924,637959033124122624,637959033141426529,"gray"
"P10","s",1,18,"f","e",1323.2988,637959033154569472,637959033167802495,"gray"
"P10","s",1,18,"f","e",1015.231,637959033216885376,637959033227037699,"blue"
"P10","s",1,18,"f","e",944.1624,637959033235996800,637959033245438375,"red"
"P10","s",1,18,"f","e",736.1681,637959033413580288,637959033420941991,"blue"
"P10","s",1,18,"f","e",1030.233,637959033441686656,637959033451989012,"blue"
"P10","s",1,18,"f","e",1250.2822,637959033463451648,637959033475954424,"red"
"P10","s",1,18,"f","e",1116.2515,637959033486466816,637959033497629326,"blue"
"P10","s",1,18,"f","e",767.1727,637959033522314880,637959033529986648,"blue"
"P10","s",1,18,"f","e",936.7246,637959033548190720,637959033557558021,"blue"
"P10","s",1,18,"f","e",939.2119,637959033579621504,637959033589013621,"blue"
"P10","s",1,18,"f","e",1167.0295,637959033612769024,637959033624439290,"blue"
"P10","s",1,18,"f","e",1659.3741,637959033655152128,637959033671745877,"blue"
"P10","s",1,18,"f","e",1375.3108,637959033687469440,637959033701222549,"red"
"P10","s",1,18,"f","e",1359.3081,637959033727558528,637959033741151584,"blue"
"P10","s",1,18,"f","e",1514.3415,637959033805656192,637959033820799607,"red"
"P10","co",2,18,"f","e",1837.738,637959034291031680,637959034309409075,"red"
"P10","co",2,18,"f","e",1707.3837,637959034320161536,637959034337235363,"red"
"P10","co",2,18,"f","e",982.8786,637959034349628160,637959034359456950,"blue"
"P10","co",2,18,"f","e",1272.2861,637959034381701760,637959034394424661,"blue"
"P10","co",2,18,"f","e",1224.2781,637959034460609664,637959034472852411,"red"
"P10","co",2,18,"f","e",1200.272,637959034500698752,637959034512701423,"red"
"P10","co",2,18,"f","e",1603.3618,637959034587618432,637959034603651989,"red"
"P10","co",2,18,"f","e",1709.3874,637959034617945216,637959034635039098,"blue"
"P10","co",2,18,"f","e",1682.653,637959034646281600,637959034663108163,"blue"
"P10","co",2,18,"f","e",1537.3481,637959034681483648,637959034696857171,"gray"
"P10","co",2,18,"f","e",1324.3005,637959034716809472,637959034730052488,"gray"
"P10","co",2,18,"f","e",1354.3066,637959034780103808,637959034793646872,"gray"
"P10","co",2,18,"f","e",1299.2942,637959034810100608,637959034823093532,"gold"
"P10","co",2,18,"f","e",1421.3237,637959034841807744,637959034856021003,"gray"
"P10","co",2,18,"f","e",1430.3248,637959034873404928,637959034887708156,"gray"
"P10","co",2,18,"f","e",1824.4162,637959034927467136,637959034945711303,"gray"
"P10","co",2,18,"f","e",1146.1257,637959035046979072,637959035058440309,"blue"
"P10","co",2,18,"f","e",1218.2749,637959035076849280,637959035089032040,"red"
"P10","co",2,18,"f","e",1355.3862,637959035134068096,637959035147621933,"red"
"P10","co",2,18,"f","e",1470.3323,637959035223130880,637959035237834225,"gray"
"P10","co",2,18,"f","e",1796.4072,637959035329314944,637959035347278983,"gold"
"P10","co",2,18,"f","e",1629.3675,637959035372934784,637959035389228478,"gray"
"P10","co",2,18,"f","e",1540.3481,637959035416204544,637959035431608054,"gray"
"P10","co",2,18,"f","e",1533.3453,637959035457363840,637959035472697344,"gray"
"P10","co",2,18,"f","e",1770.4019,637959035486590464,637959035504294519,"gray"
"P10","co",2,18,"f","e",1428.0551,637959035580960256,637959035595240844,"blue"
"P10","co",2,18,"f","e",1632.3678,637959035628306176,637959035644629868,"blue"
"P10","co",2,18,"f","e",1925.4376,637959035659403264,637959035678657582,"red"
"P10","co",2,18,"f","e",1717.3894,637959035693050880,637959035710224713,"blue"
"P10","co",2,18,"f","e",1578.3567,637959035826481024,637959035842264576,"red"
"P10","co",2,18,"f","e",1610.2966,637959040079641984,637959040095744986,"red"
"P10","co",2,18,"f","e",1415.3209,637959040143040256,637959040157193490,"red"
"P10","co",2,18,"f","e",1871.4258,637959040180418688,637959040199132999,"gray"
"P10","co",2,18,"f","e",1552.3504,637959040215836800,637959040231360270,"gray"
"P10","co",2,18,"f","e",1781.4026,637959040303079936,637959040320893942,"gray"
"P10","co",2,18,"f","e",1352.3038,637959040336627584,637959040350150564,"gray"
"P10","co",2,18,"f","e",1242.2808,637959040370955264,637959040383378087,"gray"
"P10","co",2,18,"f","e",1352.3083,637959040400481920,637959040414005024,"gray"
"P10","co",2,18,"f","e",1374.3002,637959040433583744,637959040447326749,"gray"
"P10","co",2,18,"f","e",1337.2181,637959040461609984,637959040474982174,"red"
"P10","co",2,18,"f","e",1818.411,637959040505805824,637959040523989926,"red"
"P10","co",2,18,"f","e",1889.4274,637959040556807424,637959040575701639,"red"
"P10","co",2,18,"f","e",1674.3785,637959040684166144,637959040700909958,"red"
"P10","co",2,18,"f","e",1466.3308,637959040719234048,637959040733897411,"red"
"P12","s",1,22,"m","e",1766.4002,637959113811835136,637959113829499153,"red"
"P12","s",1,22,"m","e",862.1935,637959113851844224,637959113860466153,"blue"
"P12","s",1,22,"m","e",1899.4306,637959113887472256,637959113906466562,"red"
"P12","s",1,22,"m","e",1926.0866,637959113958771968,637959113978032787,"blue"
"P12","s",1,22,"m","e",1730.3912,637959114090408192,637959114107712111,"red"
"P12","s",1,22,"m","e",1277.2889,637959114134708224,637959114147481106,"blue"
"P12","s",1,22,"m","e",1044.2367,637959114171906688,637959114182349000,"red"
"P12","s",1,22,"m","e",1776.4021,637959114304296576,637959114322060603,"gray"
"P12","s",1,22,"m","e",1904.431,637959114337273984,637959114356318351,"gray"
"P12","s",1,22,"m","e",1731.3932,637959114378593408,637959114395907325,"gray"
"P12","s",1,22,"m","e",1925.0587,637959114414458112,637959114433708729,"blue"
"P12","s",1,22,"m","e",1327.3001,637959114546222208,637959114559495188,"gray"
"P12","s",1,22,"m","e",1938.4396,637959114588281728,637959114607666098,"gray"
"P12","s",1,22,"m","e",1269.2867,637959114623779712,637959114636472604,"gray"
"P12","s",1,22,"m","e",1342.3039,637959114693195392,637959114706618494,"red"
"P12","s",1,22,"m","e",1759.3999,637959114722672128,637959114740266102,"blue"
"P12","s",1,22,"m","e",1610.3642,637959114775203968,637959114791307646,"blue"
"P12","s",1,22,"m","e",1493.337,637959115015771136,637959115030704457,"red"
"P12","s",2,22,"m","e",1536.3481,637959115563429504,637959115578792962,"blue"
"P12","s",2,22,"m","e",1411.3193,637959115600667904,637959115614781105,"red"
"P12","s",2,22,"m","e",1374.309,637959115703501184,637959115717244276,"red"
"P12","s",2,22,"m","e",1343.3034,637959115749791616,637959115763224682,"blue"
"P12","s",2,22,"m","e",987.2227,637959115787882880,637959115797755117,"red"
"P12","s",2,22,"m","e",1353.7547,637959115822900864,637959115836438369,"blue"
"P12","s",2,22,"m","e",1479.3335,637959115855426176,637959115870219482,"red"
"P12","s",2,22,"m","e",1641.3701,637959115919490688,637959115935904337,"gray"
"P12","s",2,22,"m","e",1111.2512,637959115962700416,637959115973812916,"gray"
"P12","s",2,22,"m","e",1406.3179,637959116002769536,637959116016832654,"gray"
"P12","s",2,22,"m","e",1270.2867,637959116075606016,637959116088308819,"red"
"P12","s",2,22,"m","e",1537.3487,637959116113074432,637959116128447908,"gray"
"P12","s",2,22,"m","e",1159.2625,637959116144621568,637959116156214184,"gray"
"P12","s",2,22,"m","e",1058.2392,637959116179132800,637959116189715174,"gold"
"P12","s",2,22,"m","e",1549.3507,637959116208699520,637959116224192967,"gray"
"P12","s",2,22,"m","e",1269.2871,637959116324892544,637959116337585474,"gray"
"P12","s",2,22,"m","e",1105.2495,637959116360520704,637959116371573159,"blue"
"P12","s",2,22,"m","e",1504.3396,637959116388186880,637959116403230313,"red"
"P12","s",2,22,"m","e",1198.2712,637959116423454848,637959116435437608,"blue"
"P12","s",2,22,"m","e",1336.3032,637959116505073408,637959116518436391,"blue"
"P12","s",2,22,"m","e",1304.2966,637959116539561216,637959116552604125,"red"
"P12","s",2,22,"m","e",1228.2793,637959116576105088,637959116588387924,"blue"
"P12","s",2,22,"m","e",1291.2468,637959116612653440,637959116625565898,"red"
"P12","s",2,22,"m","e",994.2223,637959116679416576,637959116689358847,"red"
"P12","co",1,22,"m","e",750.1679,637959119489962240,637959119497463899,"red"
"P12","co",1,22,"m","e",866.1955,637959119577491968,637959119586153972,"gray"
"P12","co",1,22,"m","e",1678.3864,637959119634574976,637959119651358796,"red"
"P12","co",1,22,"m","e",1152.2585,637959119888334848,637959119899857482,"red"
"P12","co",1,22,"m","e",1658.3748,637959119934675328,637959119951259108,"red"
"P12","co",1,22,"m","e",1813.407,637959119964272128,637959119982406157,"red"
"P12","co",1,22,"m","e",1888.428,637959120191012480,637959120209896744,"gray"
"P12","co",2,22,"m","e",1219.2772,637959121036794368,637959121048987135,"gray"
"P12","co",2,22,"m","e",990.0296,637959121217109376,637959121227009662,"red"
"P12","co",2,22,"m","e",1602.2264,637959121258104832,637959121274127076,"red"
"P12","co",2,22,"m","e",1893.5859,637959121288828544,637959121307764374,"red"
"P12","co",2,22,"m","e",1570.357,637959121565592704,637959121581296268,"red"
"P12","co",2,22,"m","e",1460.331,637959121733342080,637959121747945377,"red"
"P12","co",2,22,"m","e",1654.3738,637959121765549312,637959121782093102,"red"
"P12","co",2,22,"m","e",1798.4062,637959121942479360,637959121960463456,"gray"
"P12","co",2,22,"m","e",1589.3588,637959121991110400,637959122007003980,"gray"
"P13","s",1,32,"m","c",1660.3757,637959130943801216,637959130960404923,"red"
"P13","s",1,32,"m","c",1442.3261,637959131062608000,637959131077031308,"blue"
"P13","s",1,32,"m","c",1399.3153,637959131117090432,637959131131083536,"blue"
"P13","s",1,32,"m","c",1538.3459,637959131193553280,637959131208936742,"gray"
"P13","s",1,32,"m","c",1177.2654,637959131236651136,637959131248423770,"gray"
"P13","s",1,32,"m","c",1520.3434,637959131266747904,637959131281951354,"gray"
"P13","s",1,32,"m","c",1788.4039,637959131303286144,637959131321170228,"red"
"P13","s",1,32,"m","c",1754.3955,637959131340824704,637959131358368640,"blue"
"P13","s",1,32,"m","c",1739.3929,637959131402128512,637959131419522473,"red"
"P13","s",1,32,"m","c",1194.2705,637959131442557696,637959131454500397,"blue"
"P13","s",1,32,"m","c",1919.4329,637959131469663872,637959131488858165,"blue"
"P13","s",1,32,"m","c",1866.4229,637959131529407360,637959131548071562,"gray"
"P13","s",1,32,"m","c",1565.3512,637959131678642944,637959131694296474,"red"
"P13","s",1,32,"m","c",1189.2667,637959131707849600,637959131719742227,"gold"
"P13","s",1,32,"m","c",1288.291,637959131736435968,637959131749318916,"red"
"P13","s",1,32,"m","c",1303.2942,637959131775654912,637959131788687832,"blue"
"P13","s",1,32,"m","c",1439.3265,637959131807782144,637959131822175408,"gray"
"P13","s",1,32,"m","c",1325.3007,637959131836498688,637959131849751648,"gray"
"P13","s",1,32,"m","c",1275.3516,637959131862304512,637959131875058000,"gray"
"P13","s",1,32,"m","c",1361.8535,637959131898930560,637959131912549039,"blue"
"P13","s",1,32,"m","c",1144.2581,637959131929129088,637959131940571696,"red"
"P13","s",1,32,"m","c",1599.3618,637959131955004928,637959131970998578,"blue"
"P13","s",1,32,"m","c",1410.6028,637959131989993344,637959132004099415,"red"
"P13","s",1,32,"m","c",1457.3309,637959132017532416,637959132032105769,"blue"
"P13","s",1,32,"m","c",767.1731,637959132044078464,637959132051750193,"red"
"P13","s",2,32,"m","c",1535.3463,637959132589549056,637959132604902507,"blue"
"P13","s",2,32,"m","c",1639.3693,637959132622056448,637959132638450096,"blue"
"P13","s",2,32,"m","c",1621.367,637959132736342272,637959132752555917,"gray"
"P13","s",2,32,"m","c",820.1847,637959132787203712,637959132795405603,"red"
"P13","s",2,32,"m","c",1449.3285,637959132826412672,637959132840905903,"red"
"P13","s",2,32,"m","c",1597.3631,637959132855119104,637959132871092745,"red"
"P13","s",2,32,"m","c",1375.3111,637959132886496256,637959132900249324,"blue"
"P13","s",2,32,"m","c",1388.3124,637959132970016640,637959132983899791,"blue"
"P13","s",2,32,"m","c",1250.2836,637959132996672640,637959133009175519,"gray"
"P13","s",2,32,"m","c",1239.2803,637959133036701696,637959133049094541,"red"
"P13","s",2,32,"m","c",933.2098,637959133062457600,637959133071789685,"blue"
"P13","s",2,32,"m","c",975.222,637959133083192320,637959133092944480,"red"
"P13","s",2,32,"m","c",1387.3125,637959133120410752,637959133134283819,"gray"
"P13","s",2,32,"m","c",1496.3391,637959133145156224,637959133160119670,"gray"
"P13","s",2,32,"m","c",1005.2266,637959133175483136,637959133185535406,"gold"
"P13","s",2,32,"m","c",1213.2754,637959133197808128,637959133209940945,"gray"
"P13","s",2,32,"m","c",1205.2727,637959133226424704,637959133238477392,"gray"
"P13","s",2,32,"m","c",1201.2704,637959133252510592,637959133264523275,"gray"
"P13","s",2,32,"m","c",1810.9897,637959133299211136,637959133317321032,"blue"
"P13","s",2,32,"m","c",1807.4081,637959133338491776,637959133356565795,"gray"
"P13","s",2,32,"m","c",1406.9732,637959133370512640,637959133384582431,"blue"
"P13","s",2,32,"m","c",1498.6614,637959133401724032,637959133416710606,"blue"
"P13","s",2,32,"m","c",829.1876,637959133441706240,637959133449998060,"blue"
"P13","s",2,32,"m","c",1049.2373,637959133466251776,637959133476744102,"red"
"P13","s",2,32,"m","c",1165.2647,637959133488456704,637959133500109389,"red"
"P13","s",2,32,"m","c",841.1893,637959133523094528,637959133531506485,"red"
"P13","co",1,32,"m","c",1370.3095,637959135564593024,637959135578296137,"red"
"P13","co",1,32,"m","c",1665.5274,637959135620105984,637959135636761311,"gray"
"P13","co",1,32,"m","c",1768.3998,637959135822283264,637959135839967284,"red"
"P13","co",1,32,"m","c",1298.294,637959136034484096,637959136047466990,"red"
"P13","co",1,32,"m","c",1543.3486,637959136134776704,637959136150210236,"red"
"P13","co",1,32,"m","c",1693.3823,637959136311486720,637959136328420549,"red"
"P13","co",1,32,"m","c",1100.8524,637959136343634048,637959136354642521,"red"
"P13","co",1,32,"m","c",1375.3099,637959136645135360,637959136658888406,"red"
"P13","co",1,32,"m","c",846.1911,637959136671881344,637959136680343251,"red"
"P13","co",2,32,"m","c",1402.3173,637959137389272576,637959137403295751,"red"
"P13","co",2,32,"m","c",1472.2043,637959137540176000,637959137554898018,"red"
"P13","co",2,32,"m","c",1470.332,637959137581227008,637959137595930304,"gray"
"P13","co",2,32,"m","c",1027.2322,637959137704154752,637959137714427108,"red"
"P13","co",2,32,"m","c",1207.2732,637959137740312960,637959137752385693,"red"
"P13","co",2,32,"m","c",1390.317,637959137770399744,637959137784302943,"gray"
"P13","co",2,32,"m","c",1438.324,637959137801736832,637959137816120106,"red"
"P13","co",2,32,"m","c",1283.2885,637959137850047744,637959137862880688,"red"
"P13","co",2,32,"m","c",1316.886,637959137884055552,637959137897224357,"gray"
"P13","co",2,32,"m","c",1654.2368,637959137940892928,637959137957435243,"gray"
"P13","co",2,32,"m","c",1486.6317,637959137976401664,637959137991268020,"gray"
"P14","s",1,22,"m","e",1888.4262,637959144780879360,637959144799763625,"blue"
"P14","s",1,22,"m","e",1176.2657,637959144821638528,637959144833401229,"blue"
"P14","s",1,22,"m","e",1142.2567,637959144877021056,637959144888443683,"red"
"P14","s",1,22,"m","e",1254.2835,637959144908048128,637959144920590963,"red"
"P14","s",1,22,"m","e",966.218,637959145248162432,637959145257824558,"gold"
"P14","s",1,22,"m","e",1865.4218,637959145278259200,637959145296913412,"red"
"P14","s",1,22,"m","e",1609.364,637959145359527552,637959145375621216,"blue"
"P14","s",1,22,"m","e",1284.29,637959145521346176,637959145534189041,"gray"
"P14","s",1,22,"m","e",1450.327,637959145551553024,637959145566056257,"gray"
"P14","s",1,22,"m","e",1300.2948,637959145584090368,637959145597093291,"gray"
"P14","s",1,22,"m","e",1120.2539,637959145655616512,637959145666819063,"blue"
"P14","s",1,22,"m","e",1082.1154,637959145896406528,637959145907227740,"gray"
"P14","s",1,22,"m","e",1257.2839,637959146033462656,637959146046035442,"red"
"P14","s",1,22,"m","e",1545.3483,637959146172043904,637959146187497448,"gray"
"P14","s",1,22,"m","e",237.0522,637959146249525376,637959146251895866,"gray"
"P14","s",1,22,"m","e",1011.1941,637959146295532416,637959146305644327,"blue"
"P14","s",1,22,"m","e",843.6841,637959146325558656,637959146333995468,"blue"
"P14","s",1,22,"m","e",916.2078,637959146376084992,637959146385247078,"red"
"P14","s",1,22,"m","e",1114.2525,637959146420365056,637959146431507541,"gray"
"P14","s",1,22,"m","e",859.1941,637959146439509376,637959146448101296,"gray"
"P14","s",1,22,"m","e",1162.2652,637959146471486592,637959146483109225,"gray"
"P14","s",1,22,"m","e",1798.4068,637959146520357632,637959146538341696,"red"
"P14","s",1,22,"m","e",1517.343,637959146566558080,637959146581731513,"red"
"P14","s",1,22,"m","e",1488.3354,637959146605876992,637959146620760338,"gray"
"P14","s",1,22,"m","e",1756.1795,637959146660964480,637959146678526326,"blue"
"P14","s",1,22,"m","e",1881.0896,637959146744485248,637959146763296194,"blue"
"P14","s",1,22,"m","e",1146.3952,637959146792367744,637959146803831672,"red"
"P14","s",1,22,"m","e",978.221,637959146949660416,637959146959442599,"red"
"P14","s",1,22,"m","e",802.1818,637959147002822400,637959147010844213,"red"
"P14","s",1,22,"m","e",1086.2462,637959147028218112,637959147039080619,"red"
"P14","s",2,22,"m","e",1892.4272,637959147629400192,637959147648324508,"blue"
"P14","s",2,22,"m","e",809.1838,637959147665758464,637959147673850292,"blue"
"P14","s",2,22,"m","e",911.2062,637959147694965120,637959147704077131,"red"
"P14","s",2,22,"m","e",889.1997,637959147719730688,637959147728622676,"blue"
"P14","s",2,22,"m","e",1042.2361,637959147749387392,637959147759809740,"red"
"P14","s",2,22,"m","e",942.2143,637959147776383488,637959147785805627,"gray"
"P14","s",2,22,"m","e",1166.2637,637959147804919936,637959147816582581,"gray"
"P14","s",2,22,"m","e",1138.257,637959147832686208,637959147844068795,"gray"
"P14","s",2,22,"m","e",1193.2706,637959147869894656,637959147881827345,"gray"
"P14","s",2,22,"m","e",1749.3958,637959147898091008,637959147915584982,"gray"
"P14","s",2,22,"m","e",878.1993,637959147929648128,637959147938430148,"gray"
"P14","s",2,22,"m","e",1015.2291,637959148181382400,637959148191534633,"red"
"P14","s",2,22,"m","e",772.1748,637959148203747456,637959148211469148,"blue"
"P14","s",2,22,"m","e",1049.2389,637959148223301760,637959148233794202,"red"
"P14","s",2,22,"m","e",871.1975,637959148250508032,637959148259219951,"red"
"P14","s",2,22,"m","e",1237.2788,637959148287677312,637959148300050112,"blue"
"P14","s",2,22,"m","e",971.22,637959148319814528,637959148329526777,"red"
"P14","s",2,22,"m","e",1512.3413,637959148368270464,637959148383393834,"gray"
"P14","s",2,22,"m","e",1072.2425,637959148399664896,637959148410387353,"gold"
"P14","s",2,22,"m","e",810.8241,637959148463638656,637959148471746897,"blue"
"P14","s",2,22,"m","e",1250.2823,637959148493734400,637959148506237195,"gray"
"P14","s",2,22,"m","e",1256.2834,637959148520650496,637959148533213295,"gray"
"P14","s",2,22,"m","e",1233.2782,637959148556848640,637959148569181430,"gray"
"P14","s",2,22,"m","e",1261.2851,637959148588915840,637959148601528748,"gray"
"P14","s",2,22,"m","e",1226.2767,637959148624083840,637959148636346627,"gray"
"P14","s",2,22,"m","e",1662.3753,637959148652460288,637959148669084031,"gray"
"P14","s",2,22,"m","e",1460.3331,637959148683657344,637959148698260659,"gray"
"P14","s",2,22,"m","e",1653.3738,637959148736869376,637959148753403107,"blue"
"P14","s",2,22,"m","e",1173.2662,637959148777058432,637959148788791124,"red"
"P14","s",2,22,"m","e",1230.7843,637959148805934976,637959148818242839,"blue"
"P14","s",2,22,"m","e",995.2237,637959148844808704,637959148854760948,"blue"
"P14","s",2,22,"m","e",1111.0486,637959148909336960,637959148920447408,"red"
"P14","s",2,22,"m","e",1518.3432,637959148958610560,637959148973794033,"red"
"P14","s",2,22,"m","e",837.1894,637959148989527552,637959148997899480,"blue"
"P14","s",2,22,"m","e",1412.3199,637959149134940544,637959149149063692,"blue"
"P14","s",2,22,"m","e",1260.2866,637959149168888192,637959149181491027,"red"
"P14","co",1,22,"m","e",1015.2288,637959155032515584,637959155042667932,"red"
"P14","co",1,22,"m","e",1379.3108,637959155063062528,637959155076855672,"red"
"P14","co",1,22,"m","e",1391.3145,637959155091378944,637959155105292113,"gray"
"P14","co",1,22,"m","e",1510.3416,637959155119365248,637959155134468705,"gray"
"P14","co",1,22,"m","e",1232.279,637959155209765760,637959155222088528,"red"
"P14","co",1,22,"m","e",893.2002,637959155290343680,637959155299275718,"gray"
"P14","co",1,22,"m","e",1259.2839,637959155323051008,637959155335643793,"gray"
"P14","co",1,22,"m","e",920.2046,637959155350937344,637959155360139329,"red"
"P14","co",1,22,"m","e",1781.4016,637959155410430720,637959155428244742,"red"
"P14","co",1,22,"m","e",1291.2909,637959155523666304,637959155536579248,"gray"
"P14","co",1,22,"m","e",1169.265,637959155559064320,637959155570756984,"red"
"P14","co",2,22,"m","e",973.2193,637959157232794880,637959157242527089,"red"
"P14","co",2,22,"m","e",752.7311,637959157259891072,637959157267418331,"red"
"P14","co",2,22,"m","e",938.2114,637959157294590976,637959157303973140,"gray"
"P14","co",2,22,"m","e",1138.3506,637959157359634816,637959157371018342,"red"
"P14","co",2,22,"m","e",765.1733,637959157477472384,637959157485124155,"gray"
"P14","co",2,22,"m","e",1204.2717,637959157671286272,637959157683328989,"gray"
"P14","co",2,22,"m","e",983.7287,637959157701813120,637959157711650464,"gray"
"P14","co",2,22,"m","e",1425.3203,637959157739685504,637959157753938749,"gray"
"P16","s",1,18,"m","e",1060.8693,637959202279682176,637959202290290812,"blue"
"P16","s",1,18,"m","e",799.1804,637959202301613312,637959202309605180,"blue"
"P16","s",1,18,"m","e",1704.3868,637959202339932032,637959202356975873,"red"
"P16","s",1,18,"m","e",1048.2388,637959202373589632,637959202384071999,"red"
"P16","s",1,18,"m","e",964.2167,637959202393904256,637959202403546387,"blue"
"P16","s",1,18,"m","e",1021.2299,637959202420450176,637959202430662516,"blue"
"P16","s",1,18,"m","e",1068.2414,637959202462129664,637959202472812061,"gray"
"P16","s",1,18,"m","e",1088.2448,637959202484974848,637959202495857265,"blue"
"P16","s",1,18,"m","e",828.1859,637959202540307328,637959202548589196,"gray"
"P16","s",1,18,"m","e",739.1675,637959202615204224,637959202622595946,"red"
"P16","s",1,18,"m","e",1277.2882,637959202638689536,637959202651462474,"blue"
"P16","s",1,18,"m","e",946.2137,637959202673570048,637959202683032220,"red"
"P16","s",1,18,"m","e",1438.3243,637959202696215168,637959202710598451,"gray"
"P16","s",1,18,"m","e",1671.9196,637959202721092224,637959202737811467,"gray"
"P16","s",1,18,"m","e",1073.2415,637959202748103808,637959202758836211,"gold"
"P16","s",1,18,"m","e",688.155,637959202774189696,637959202781071242,"gray"
"P16","s",1,18,"m","e",832.1874,637959202806176896,637959202814498806,"gray"
"P16","s",1,18,"m","e",1463.3298,637959202835273472,637959202849906812,"red"
"P16","s",1,18,"m","e",1615.3647,637959202869711360,637959202885864962,"blue"
"P16","s",1,18,"m","e",1172.2641,637959202900578304,637959202912300929,"red"
"P16","s",1,18,"m","e",1055.2376,637959202934005888,637959202944558230,"gray"
"P16","s",1,18,"m","e",1224.2775,637959202967433344,637959202979676179,"gray"
"P16","s",1,18,"m","e",775.1728,637959203028877312,637959203036629055,"blue"
"P16","s",1,18,"m","e",975.5765,637959203055293312,637959203065049047,"blue"
"P16","s",1,18,"m","e",1102.4983,637959203125677952,637959203136702883,"red"
"P16","s",2,18,"m","e",1043.2356,637959203689560960,637959203699993329,"red"
"P16","s",2,18,"m","e",406.0925,637959203726889472,637959203730950337,"red"
"P16","s",2,18,"m","e",1004.2272,637959203747104000,637959203757146271,"blue"
"P16","s",2,18,"m","e",1420.3182,637959203777410816,637959203791614053,"gray"
"P16","s",2,18,"m","e",942.212,637959203847916800,637959203857338920,"blue"
"P16","s",2,18,"m","e",1235.2795,637959203886465536,637959203898818313,"gray"
"P16","s",2,18,"m","e",878.1987,637959203916622336,637959203925404332,"blue"
"P16","s",2,18,"m","e",1122.2541,637959203958341760,637959203969564313,"blue"
"P16","s",2,18,"m","e",1000.2265,637959203979886592,637959203989888915,"gray"
"P16","s",2,18,"m","e",1016.2312,637959204021430272,637959204031592521,"red"
"P16","s",2,18,"m","e",960.093,637959204039314304,637959204048915203,"red"
"P16","s",2,18,"m","e",748.9648,637959204077026176,637959204084515781,"blue"
"P16","s",2,18,"m","e",1008.1616,637959204092505600,637959204102587196,"blue"
"P16","s",2,18,"m","e",1058.8479,637959204119931648,637959204130520144,"gray"
"P16","s",2,18,"m","e",831.3424,637959204139823872,637959204148137253,"gray"
"P16","s",2,18,"m","e",1170.2643,637959204161260160,637959204172962849,"gray"
"P16","s",2,18,"m","e",911.204,637959204183355264,637959204192467262,"red"
"P16","s",2,18,"m","e",1332.3014,637959204230675968,637959204243998932,"gray"
"P16","s",2,18,"m","e",757.1709,637959204274765952,637959204282337601,"red"
"P16","s",2,18,"m","e",1038.2352,637959204290429440,637959204300811781,"red"
"P16","s",2,18,"m","e",994.2234,637959204339520512,637959204349462773,"gold"
"P16","s",2,18,"m","e",1304.2926,637959204392442496,637959204405485445,"blue"
"P16","s",2,18,"m","e",1207.2716,637959204422719360,637959204434792081,"gold"
"P16","s",2,18,"m","e",700.1591,637959204446614784,637959204453616355,"gray"
"P16","s",2,18,"m","e",941.2125,637959204467679488,637959204477091650,"red"
"P16","s",2,18,"m","e",793.1792,637959204488009216,637959204495941005,"blue"
"P16","co",1,18,"m","e",1693.383,637959207179719168,637959207196652985,"red"
"P16","co",1,18,"m","e",1277.2902,637959207205844992,637959207218617955,"red"
"P16","co",1,18,"m","e",1143.256,637959207227239936,637959207238672490,"red"
"P16","co",1,18,"m","e",1276.2893,637959207310298752,637959207323061595,"red"
"P16","co",1,18,"m","e",864.194,637959207335024256,637959207343666233,"red"
"P16","co",1,18,"m","e",1153.2587,637959207447983616,637959207459516165,"red"
"P16","co",1,18,"m","e",1089.2472,637959207704966528,637959207715858972,"red"
"P16","co",1,18,"m","e",1278.2869,637959207819822464,637959207832605369,"gray"
"P16","co",1,18,"m","e",1501.3395,637959207858091136,637959207873104546,"red"
"16","co",2,18,"m","e",1271.2886,637959208802940416,637959208815653296,"red"
"16","co",2,18,"m","e",982.2216,637959208825375488,637959208835197718,"red"
"16","co",2,18,"m","e",1151.2611,637959208846150144,637959208857662807,"red"
"16","co",2,18,"m","e",1153.2602,637959208885960832,637959208897493443,"gray"
"16","co",2,18,"m","e",1332.3052,637959208913347072,637959208926670095,"gray"
"16","co",2,18,"m","e",1013.4006,637959208944109696,637959208954243713,"gray"
"16","co",2,18,"m","e",1068.2397,637959208984502144,637959208995184529,"red"
"16","co",2,18,"m","e",1148.2576,637959209007417344,637959209018899901,"red"
"16","co",2,18,"m","e",1177.2658,637959209029852416,637959209041625057,"gray"
