"Participant","Group","Condition","TimeEpoch","MeanPercentChange","Meanpupil"
"nuP10","c","solo",0.1,10.52859851505,4.06252294444444
"nuP10","c","solo",0.2,9.45122699140271,4.02292372222222
"nuP10","c","solo",0.3,6.69720844722101,3.92169866666667
"nuP10","c","solo",0.4,4.82488345678909,3.85288061111111
"nuP10","c","solo",0.5,4.14414147433474,3.82785966666667
"nuP10","c","solo",0.6,3.79177753662099,3.81490838888889
"nuP10","c","solo",0,-3.44623055729159,3.5488725
"nuP10","c","solo",0.1,-4.8453416455019,3.49744761111111
"nuP10","c","solo",0.2,-3.1285599336753,3.56054861111111
"nuP10","c","solo",0.3,-1.53045598102295,3.6192875625
"nuP10","c","solo",0,6.29674303740448,3.9069794
"nuP10","c","solo",0.1,4.52727791157841,3.841942
"nuP10","c","solo",0,-1.39209706283406,3.624373
"nuP10","c","solo",0.1,-0.493222360591892,3.6574115
"nuP10","c","solo",0,-5.10149749993164,3.4880325
"nuP10","c","solo",0.1,-4.74642043108885,3.5010835
"nuP10","c","solo",0,3.6671349322084,3.8103271
"nuP10","c","solo",0.1,-0.843494391072992,3.64453711111111
"nuP10","c","solo",0.2,-3.03976874980646,3.56381216666667
"nuP10","c","solo",0,2.09556453288925,3.7525634
"nuP10","c","solo",0.1,1.32019216423864,3.72406427777778
"nuP10","c","solo",0.2,1.05313995197643,3.71424866666667
"nuP10","c","solo",0.3,2.82472812180465,3.7793641
"nuP10","c","solo",0,-1.37146063982301,3.6251315
"nuP10","c","solo",0.1,-2.38713722423888,3.5877999
"nuP10","c","solo",0.2,-3.35337734216133,3.55228535714286
"nuP10","c","solo",0,8.05558387425784,3.9716263
"nuP10","c","solo",0.1,3.91714837868148,3.81951644444444
"nuP10","c","solo",0.2,1.02453946884341,3.71319744444444
"nuP10","c","solo",0.3,0.769751894054097,3.703832625
"nuP10","c","solo",0,11.8148382092136,4.1097992
"nuP10","c","solo",0.1,9.35585627560922,4.01941833333333
"nuP10","c","solo",0.2,6.62033539090231,3.91887316666667
"nuP10","c","solo",0.3,4.81939371179706,3.85267883333333
"nuP10","c","solo",0,-1.48173286936302,3.6210784
"nuP10","c","solo",0.1,-2.82741447030072,3.57161733333333
"nuP10","c","solo",0,8.77714857992079,3.9981477
"nuP10","c","solo",0.1,4.73239818240248,3.84948127777778
"nuP10","c","solo",0.2,2.07780720301168,3.75191072222222
"nuP10","c","solo",0.3,0.0280782010945691,3.67657211111111
"nuP10","c","solo",0,-3.19138093568731,3.5582396
"nuP10","c","solo",0.1,-2.61726546005251,3.57934144444444
"nuP10","c","solo",0.2,-3.17637301278676,3.55879122222222
"nuP10","c","solo",0.3,0.429549056497179,3.69132833333333
"nuP10","c","solo",0.4,1.13111488717706,3.71711466666667
"nuP10","c","solo",0,2.95093270377087,3.7840028
"nuP10","c","solo",0,5.38857174222511,3.8735992
"nuP10","c","solo",0.1,5.60909171510776,3.8817045
"nuP10","c","solo",0.2,9.81671825159877,4.0363575
"nuP10","c","solo",0.3,8.72119671201967,3.99609116666667
"nuP10","c","solo",0.4,7.41907514931827,3.94823116666667
