"Participant","Condition","Trial","Group","startTime","endTime","Duration_Time","hand_avgVel","hand_peak_vel","hand_avg_accel","hand_peak_accel","hand_time2PeakVel","hand_time2PeakAccel","handRot_avgVel","handRot_peak_vel","handRot_avg_accel","handRot_peak_accel","handRot_time2PeakVel","handRot_time2PeakAccel","headRot_avgVel","headRot_peak_vel","headRot_avg_accel","headRot_peak_accel","headRot_time2PeakVel","headRot_time2PeakAccel","gaze_avgVel","gaze_peak_vel","gaze_avg_accel","gaze_peak_accel","gaze_time2PeakVel","gaze_time2PeakAccel"
"nuP29","comp",2,"Non-Aut",638542409515871968,638542409520911953,503.9985,0.0865738794442115,0.148321003701514,0.770153174361544,2.38329734114568,1889997,0,9.31077041765405,12.7237070090155,47.2266421613259,81.8197788634945,1209999,1759991,8.13046867485985,12.3114722184047,79.5950971346189,388.876658003159,1070014,0,74.0574188097089,260.844208859143,1120.82070448498,4081.31043813432,909982,20004
"nuP29","comp",2,"Non-Aut",638542409527981963,638542409536941964,896.0001,0.0573375925954883,0.114543143211315,0.451049599023785,1.72184686559829,1659988,0,3.04393492162916,5.40606671377832,25.369106231872,47.0988935414204,2350007,1930007,2.73690945884063,4.81469235166142,26.8744594866963,84.5058840752741,2599980,0,52.8782304914439,169.47391872801,666.370510504682,1485.89174321935,1959981,1260011
"nuP29","comp",2,"Non-Aut",638542409543751938,638542409548991944,524.0006,0.0780235801318202,0.149500923512017,0.678637394191292,2.87325823753267,1329995,0,3.30649246537542,6.08318092170804,22.8120510454451,91.0234617524804,30009,0,2.65591399840267,4.7569457202422,27.3271640100745,109.067167471716,1070002,0,66.8865453482412,303.377521590047,1107.16469798464,3127.95870552803,1060003,239991
"nuP29","comp",2,"Non-Aut",638542409626191865,638542409635131852,893.9987,0.260146898063825,0.6574949205149,1.6768217992219,3.07588899684715,3639997,2029972,174.771188711566,919.980054942145,2170.81025137145,10070.1445003701,4599968,4599968,165.290072466184,969.330284162876,2194.94650679775,10670.9816750282,4470003,4470003,84.5540121633946,178.590171489968,852.967825443333,2967.28109193231,8429963,8429963
"nuP29","comp",2,"Non-Aut",638542409644021833,638542409651961846,794.0013,0.208631803887639,0.477230463090436,1.62992092111523,3.45613291157125,3889996,0,182.352659931218,1071.69324320035,2925.14881625566,11094.4854989435,3110003,3110003,157.263808698053,877.85154516869,2253.93468775739,9456.83344233278,2990011,2990011,172.366081193942,443.496176633571,1560.24149589008,2901.12155458161,3090008,4140002
"nuP29","comp",2,"Non-Aut",638542409684941810,638542409693871797,892.9987,0.306349207594374,0.605396930495906,1.78295600270251,2.56617410578017,5059986,7089984,238.120019767843,1135.9953899534,2817.91942237278,12282.4644547479,5819981,5819981,198.110592777309,1053.06421495315,2470.65402282505,11250.400946088,5699968,5699968,91.2063206114044,222.112909511155,824.457011888559,1647.47620944879,6319990,4789997
"nuP29","solo",1,"Non-Aut",638542372636917810,638542372650687845,1377.0035,0.217217782166534,0.500219916017257,1.08533877459908,2.21743255991072,6260008,8340041,146.962631859824,1037.08746598869,1599.27681461215,10482.6558975872,7200019,7200019,129.498765188096,997.191613133506,1484.11014249713,9812.49832261893,7050010,7050010,118.963893317237,288.949315052849,572.82675345238,2533.29087208252,3380017,2630008
"nuP29","solo",1,"Non-Aut",638542372777683483,638542372791848471,1416.4988,0.243574902771458,0.585719469305196,1.1300316267515,1.92750022294842,6000007,6000007,148.464043469956,1146.90420574302,1669.13833649839,11663.9697686547,7260021,7260021,128.012472150433,1029.80474494838,1511.59916347234,10470.4465016223,7120006,7120006,93.4497697493045,296.746999402711,960.145406440305,2619.22778901149,6320007,3400021
"nuP29","solo",1,"Non-Aut",638542372863532847,638542372878528283,1499.5436,0.193140573399196,0.48564132310904,0.905990748721343,1.67032069080122,6805406,3655412,140.936693043127,1137.02337658089,1705.20922235995,12627.7261369166,8305403,8305403,112.846834444257,914.999110800296,1361.93755559096,10090.9460423379,8185400,8185400,67.3368908243085,276.993356642716,742.863233887497,2685.47611825587,3985430,4125438
"nuP29","solo",1,"Non-Aut",638542372945062345,638542372961893621,1683.1276,0.182938324859667,0.467543020067172,0.710885580839799,1.48678331837711,11001279,12001262,100.372075591361,973.693385386601,1226.29552911715,9934.42175105816,12141269,12001262,106.497778525489,1093.976995075,1356.29787177303,11212.2831519049,12001262,11881279,96.9155692007501,476.410277459068,726.549336711424,3121.47426536866,10181262,9141260
"nuP29","solo",1,"Non-Aut",638542372987668958,638542373008658985,2099.0027,0.137367950017477,0.472092073324993,0.697728114631752,2.01266965969652,6360002,8060004,102.098071034973,1116.12794738708,1131.23624675083,11538.9891752052,7550011,7550011,84.7600224431138,973.946520953418,953.400830047002,9794.67565520809,7430010,7430010,58.5835844016991,286.406726885436,584.617962378022,2763.71695241858,3220101,3349966
"nuP29","solo",1,"Non-Aut",638542373090749102,638542373106909137,1616.0035,0.187840261517939,0.489555663813884,0.839130173193805,2.39623602502692,4270015,1230024,118.960790460464,992.408912150082,1308.3190094771,9902.93742772177,6610030,6610030,114.638689011857,1014.67699782013,1336.8399676452,10201.402273457,6470025,6470025,81.091915183257,381.812342930844,547.905579686623,2603.76673065766,4610011,3230032
"nuP29","solo",1,"Non-Aut",638542373145929215,638542373153689200,775.9985,0.165281411863527,0.31617135776835,1.07958366300186,1.63812911310361,4639974,2349999,149.267825499582,947.950594518395,2525.29806001469,10047.95265879,5089992,5089992,130.631573885378,828.831087585649,2247.70879307779,8784.90233020631,4949994,4949994,102.059284742413,355.491082882135,869.462190049522,2663.80284779966,3740008,2750008
"nuP29","solo",1,"Non-Aut",638542373283839406,638542373295319605,1148.0199,0.16871600746993,0.393674655576625,0.927304646593375,1.88504765218348,5479997,2420002,129.372185526617,1104.53941262108,2032.74553635129,11580.1283903833,6270017,6270017,115.521458990062,959.632089142985,1768.70506628732,10054.7801196744,6150006,6150006,84.9111480296042,293.408475355656,569.467244985391,2395.49688734575,3950010,2860014
"nuP29","solo",1,"Non-Aut",638542373336739481,638542373351729503,1499.0022,0.125790463937101,0.420658395066053,0.816799121577264,1.75918248808239,4659997,2160007,91.5925248031372,1032.14992648727,1339.79161702007,10585.2465071234,4659997,4659997,87.4448045035609,971.80871567235,1229.39841209421,9533.40626624923,4529995,4529995,55.7345856415465,242.109325241472,436.373390057695,2165.35948092221,2899993,2219996
"nuP29","solo",1,"Non-Aut",638542373440349633,638542373451319664,1097.0031,0.259195458523743,0.493972287020077,1.21418877186409,2.56883204188887,6040001,10300036,160.102847474749,1049.35435610444,2052.48043940107,11731.2089335712,7490011,7490011,143.89053026353,1023.09468634487,1924.58825985488,11300.084952377,7360157,7360157,127.134923063079,349.46388418662,842.148863933311,3268.11878720138,3520016,2670012
"nuP29","solo",1,"Non-Aut",638542373545739802,638542373564479831,1874.0029,0.176862112284037,0.528067347421635,0.792818167743168,1.85759386327956,4830011,2319987,117.15477712367,1147.48889925169,1281.85803258973,11275.2785122191,6760009,6760009,106.1832810896,1195.6822409427,1249.43839281306,11662.9330026869,6630002,6630002,89.287238148067,325.766568753383,481.102521584076,2809.44082595924,3000014,2120013
"nuP29","solo",1,"Non-Aut",638542373695310044,638542373714330057,1902.0013,0.147892162830471,0.503669453809501,0.773769619313782,1.98770303322188,6420132,3739985,96.7373185997532,1042.07535144984,1232.36513560296,11767.5999153724,7359985,7359985,95.0325367627722,1110.43455646196,1259.14730680583,12397.4554359491,7229991,7229991,66.7054113233283,280.87580840849,572.380410552096,2650.23592396688,4069993,3450004
"nuP29","solo",1,"Non-Aut",638542373738650080,638542373752900110,1425.003,0.181753328292841,0.536839957582313,0.864670679971262,2.06727521207133,4290032,6260002,127.380368106247,1249.72252729684,1745.51948098295,13514.904992683,4160005,4160005,106.551274228609,965.445464203261,1375.95694321584,10430.1863202393,4040020,4040020,101.143024558075,432.98985463855,628.673810264638,3144.22347653532,2219998,1330004
"nuP29","solo",1,"Non-Aut",638542373768150121,638542373786730148,1858.0027,0.134294518501999,0.434059538287742,0.668885551537965,1.72376565336705,4610023,3470001,103.783359095396,1195.19941213516,1318.79563200305,12671.7346792485,5780006,5780006,91.7762555297323,1104.30589212538,1206.76019368999,11582.1815393932,5660015,5660015,89.6263118868229,481.106287864849,608.097165288461,3763.04184116402,3930010,2420001
"nuP29","solo",1,"Non-Aut",638542373849100261,638542373858940270,984.0009,0.176455196494465,0.355171275699495,0.911972904871959,1.82979641714252,3430149,5129989,166.817411390684,1117.0395414263,2843.94113748743,17091.0930428731,4889989,4889989,146.408490739219,976.714388111032,2463.1300078433,14456.0942320051,4759990,4889989,99.056343263457,285.77659308082,739.201420345944,1729.07665347766,4130004,3230006
"nuP29","solo",1,"Non-Aut",638542373913340342,638542373922230376,889.0034,0.217449281626537,0.446772825074268,1.08690702254537,1.84731036268899,5200013,5310006,190.103210539562,1196.29129812335,2639.34224714604,11415.6658063059,5200013,5200013,180.461135163301,1155.26616506008,2536.96808499937,10733.7951258103,5070012,4939998,122.715097041146,285.660741659214,853.548718251697,2196.27601356694,3790004,2710008
"nuP29","solo",1,"Non-Aut",638542373966330441,638542373978490437,1215.9996,0.211505295965954,0.418557747361556,0.91905795841549,1.76294515060553,4729988,2989987,160.148968491055,1092.55681953041,1870.40729289732,11180.1700437666,6900060,6779995,136.821818560758,933.121123810524,1598.13297006265,9660.78664555476,6779995,6779995,103.370639168008,384.828320493525,1053.0601004929,3361.16635237979,3169925,2429917
"nuP29","solo",1,"Non-Aut",638542374109860637,638542374127720663,1786.0026,0.186631502627055,0.577624437310505,1.00350354946602,3.40425315977444,6130008,6670006,103.107320672963,1075.56618016439,1898.64438082125,22269.3186479222,6260008,6530009,96.0455335055753,1039.26218256012,1643.0182012324,17059.8563938688,6130008,6390016,80.9849018481792,330.846364972836,458.798378576641,2454.27829320193,3900017,2350015
"nuP29","solo",1,"Non-Aut",638542374170460744,638542374191640760,2118.0016,0.214576513414283,0.649004938176418,0.988585304237222,2.10479850198851,6359992,7299993,90.3924009874418,1029.91883813213,1091.11900710756,10610.2164019843,7039997,7039997,79.6504269554315,959.26279249838,996.752325598621,9790.29261032595,6900005,6900005,84.2401001963613,535.875504342762,613.886639575546,3621.09069052956,4779989,3510169
"nuP29","solo",1,"Non-Aut",638542374212100797,638542374228450835,1635.0038,0.211928632107916,0.637506264181663,1.10436300511864,2.4646987531516,5400000,6629998,122.892636625492,1137.91910418601,1538.11517923258,12722.6710999778,6260054,6260054,118.442807568169,1209.93159990513,1578.86138805382,13284.4703667696,6130009,6130009,112.370530864262,404.3348904692,684.683934041887,3130.76981031957,3879995,2730005
"nuP29","solo",1,"Non-Aut",638542374348511014,638542374364131040,1562.0026,0.174181946927097,0.532930607342878,0.860823872253858,1.88937110080946,4360006,5640002,115.789997436714,1087.35579867197,1376.4189067364,11026.4415484628,5640002,5640002,115.018325283986,1167.92437606275,1425.57249792058,11527.5181323918,5509981,5509981,99.8730709417828,459.125634974505,676.821358344162,3706.09268035686,3340009,2209990
"nuP29","solo",1,"Non-Aut",638542374373871044,638542374388101068,1423.0024,0.158670274301912,0.581309186635275,0.990399655108921,3.49049443845575,5029996,5139995,120.999716835969,1180.77310155337,1705.74124186948,12250.8614984297,3579990,3579990,110.80241881265,1058.14170285015,1541.16949915112,10955.5567431997,3449988,3449988,86.9546045604095,371.366503655323,548.672117409322,2877.4184396384,3130020,2100009
"nuP29","solo",1,"Non-Aut",638542374413351150,638542374421691105,833.9955,0.309581213292282,0.532397759737781,1.59144812616214,2.22696382988041,4279953,2779942,229.711679549474,1091.80618726522,2848.47432025607,12438.8236969654,6019958,6019958,201.176974475881,1007.88942843913,2586.2841850303,11414.2869808262,5899958,5899958,177.954795639198,469.672254337475,1255.6552815358,3841.38087402685,3319980,2489990
"nuP29","solo",1,"Non-Aut",638542374447321147,638542374463521174,1620.0027,0.133910857572369,0.457670573285202,0.79804737080568,1.89712894131973,5510016,3389994,98.2237826741032,998.293303078917,1249.55241694318,9478.30008840229,5810003,5810003,88.7932609498542,977.380056773094,1204.90475197292,9183.93131803699,5660011,5510016,79.0600020827367,474.485500697001,628.298743819868,3587.41716812696,4280006,3060000
"nuP29","solo",1,"Non-Aut",638542374584271346,638542374595841372,1157.0026,0.202554621226153,0.504404585795812,1.094252175895,2.19013906568203,6030006,6680025,156.750310970619,1150.24472531826,2113.56481046821,12259.6983743537,6680025,6680025,146.573227949915,1183.74725059767,2136.30654521459,12547.0810621589,6550009,6550009,117.198032249069,375.051271343593,728.594918613869,2504.79041318523,5200005,3970003
"nuP29","solo",1,"Non-Aut",638542374622641411,638542374631521478,888.0067,0.280617369618669,0.530457229176344,1.43637268980139,2.04457733493289,4660001,1879991,224.450275529673,1080.91693959543,2641.64774170577,11381.9335585376,6200006,6069996,195.893989078752,1145.70836106388,2600.67776614817,11892.1640693576,6069996,6069996,175.45595048219,411.531004121663,901.625707544353,3363.43968482781,3229993,2060001
"nuP29","solo",1,"Non-Aut",638542374664611484,638542374675031492,1042.0008,0.175104946894607,0.465494987535,1.01516983116736,2.05680727107898,3889999,4529997,139.634564172901,1086.64711214214,2031.77313954498,10755.5769774458,5049996,4919986,130.914507092986,1061.70387767314,1962.77716061829,10618.6630899567,4919986,4789995,90.6772192288348,362.892735841361,687.465318094611,2906.23679854416,3180016,2140008
"nuP29","solo",1,"Non-Aut",638542374687671516,638542374697761522,1009.0006,0.178113076619691,0.350934624467672,1.0411352110928,1.74584567177454,3379992,6029989,124.510461593188,1007.28216180996,1964.49490722465,10389.705859253,4189998,4060004,112.049303796427,872.130695578238,1683.18756107018,9031.47498597034,4060004,4060004,88.8515754419184,357.97678878254,874.714003225503,2273.70323246959,3189998,2079993
"nuP29","solo",1,"Non-Aut",638542374711581537,638542374723241563,1166.0026,0.175347049111851,0.412951012658345,1.07360028449034,2.35960736555932,3150012,709997,117.408409388088,977.545630342457,1866.83529224165,11085.2689319018,4880009,5030027,114.654428662013,958.590674176384,1760.86904730169,10126.8126273262,4750023,4750023,100.131810277835,446.368521940057,1008.51524201656,3551.26018392511,3200001,2179984
"nuP29","solo",1,"Non-Aut",638542374730871577,638542374735851576,497.9999,0.2309377212934,0.341970492137046,1.42712123002522,2.26230299728727,2500003,3950001,217.970788886828,880.576078999669,3213.8166539558,8764.23908249326,4100016,3950001,233.369022133746,992.59833901169,3631.34358474427,9747.50316978989,3950001,3819998,156.73089314798,406.098963775265,1564.79423840501,2812.01221173628,2829998,1779991
"nuP29","solo",1,"Non-Aut",638542374789341668,638542374797051687,771.0019,0.176780518203143,0.341514386258695,1.01755737451005,1.62267047786171,3330006,1269995,205.381168606583,1193.6195192815,3253.10041347001,13126.0326757741,4760012,4639990,190.068770641704,1190.36452641533,3210.90623705959,13108.0458311808,4639990,4639990,134.153752779646,389.980785544718,1035.60798956039,3134.96036156177,3010006,2100009
"nuP29","solo",1,"Non-Aut",638542374820161708,638542374831121734,1096.0026,0.2325714976153,0.466892596166676,0.936149279980603,1.80665467853694,2950009,1340011,155.210690758758,1023.59597883191,2008.45889481285,11167.2743226593,5709999,5709999,159.210363038194,1077.24010481024,2040.87810421809,11632.5054906163,5570015,5570015,128.1799743655,346.550530731989,709.196449110764,2627.51772096923,2900004,2030008
"nuP29","solo",1,"Non-Aut",638542374842141754,638542374851251757,911.0003,0.154426834585911,0.317117148026517,0.818043420646327,1.38351431947839,3939995,5020002,145.672895352827,1018.28503771407,2159.85257688149,10202.2056856202,4889997,4889997,137.639934124782,1002.00105173887,2079.8211195185,9844.86750576807,4749994,4749994,94.0789009464899,299.472961493876,665.953504238888,2068.05456611104,3460006,2249997
"nuP29","solo",1,"Non-Aut",638542374932671875,638542374948621889,1595.0014,0.166802170363286,0.511100531264117,0.935041811376499,2.04252037663225,4500101,2859995,117.766016694735,1053.51309897257,1328.76805148252,10219.3195146767,7130003,7130003,102.294511609132,958.332625636846,1106.24170848217,8904.70042835243,7000016,7000016,102.264506605784,491.839792204998,836.859818557118,3966.93496477493,3790009,2680006
"nuP29","solo",1,"Non-Aut",638542374962091920,638542374969691939,760.0019,0.266227965140598,0.489089019221178,1.40647118282528,2.13121789506292,3290004,839994,232.347664588172,1139.72590121477,2997.42360288989,11800.4503622155,5120002,5120002,218.104577161944,1052.55446694765,2650.88869407407,10525.3065339579,4999998,4999998,182.908872464324,395.45345747607,1051.22603971323,2997.75096943749,2749986,1839969
"nuP29","solo",1,"Non-Aut",638542375069622089,638542375083732096,1411.0007,0.234572378299938,0.602584113750929,1.15920627676779,2.89159406699164,4280001,4280001,157.559586664647,1097.90977867916,1689.7248596813,10965.1592942289,6539989,6539989,139.590236740225,1125.3902549108,1553.89401696335,11008.9230049252,6400001,6400001,122.026472565058,377.527903936126,559.074904290915,2918.33291483212,3139991,2140001
"nuP29","solo",1,"Non-Aut",638542375098302118,638542375107332138,903.002,0.207829073235822,0.461205285363559,1.16484504815227,2.1407487549658,3560001,3560001,184.481274692203,1072.57596991314,2501.80950156955,11309.2418010595,4210022,4210022,156.922728154177,977.667761717419,2298.2407007815,10320.8424912517,4080019,4080019,123.926573703649,420.677092108609,949.496864852589,3468.24761859409,2580001,1679998
"nuP29","solo",1,"Non-Aut",638542375161412227,638542375175872228,1446.0001,0.224504433297572,0.550124791623878,1.07375295111721,2.20611090672748,4540005,3069988,152.301918372877,1097.61499502987,1720.29203062419,11513.6843442305,6769981,6769981,135.191438411683,1053.09707420031,1544.87443671213,10971.060953127,6639995,6639995,126.006010182844,382.275347292687,584.806340769798,3206.75798448197,3009999,2129992
"nuP29","solo",1,"Non-Aut",638542375191332239,638542375202542237,1120.9998,0.2069851848743,0.523128427177846,1.37742855719385,2.39101318717406,5489998,3979993,158.670849279602,1057.80191728978,2055.35542966096,10648.3513250904,6399993,6399993,144.618173856347,1051.91878179997,1864.61155950631,10370.7885166676,6269988,6269988,130.014379732197,408.617058732292,906.829148860382,3314.01166331014,3670000,2739987
"nuP29","solo",1,"Non-Aut",638542375219442259,638542375229272241,982.9982,0.26846444128941,0.549158516788629,1.42944028974209,2.24704503582284,4689987,6249979,203.240435933178,1019.8304572946,2530.1320627359,11379.1773013288,6119973,6119973,185.656717446453,1148.66700642173,2592.96067755695,12579.8282280718,5979979,5979979,165.238176504579,389.087369769094,817.859991196845,2869.43525059897,3290000,2110002
"nuP29","solo",1,"Non-Aut",638542375257042257,638542375266042257,900,0.270864112284477,0.567505004851219,1.61634184070332,2.77062116988954,5299991,6340005,215.376638473824,1140.35510215551,2667.5185786605,11957.3185751887,6099998,6099998,191.416985924857,1219.63680761896,2715.79551670682,12874.7108313058,5960001,5960001,148.375186464411,444.36080334592,981.320734897549,2216.59384240605,5110026,2800015
"nuP29","solo",1,"Non-Aut",638542375287992274,638542375296852266,885.9992,0.257645114887697,0.555645152873099,1.59688716497473,2.64217402213915,5020011,3510002,170.938132283474,1038.21024560093,2486.14390024959,10923.8051838429,5929992,5929992,160.790768383409,1062.59144102835,2528.40322084867,11079.8617984586,5790013,5790013,138.761866117934,468.685638101503,1078.07728857599,3584.11602969135,4410018,3319992
"nuP29","solo",1,"Non-Aut",638542375354622296,638542375365732292,1110.9996,0.181587545907188,0.51010550162984,1.10330252561987,2.08308104183593,3479992,1880011,139.398835269114,1080.73258909671,1947.85026915763,11383.7854868994,4530009,4530009,133.238821188661,1069.43148934333,1914.95814142967,11096.8015325722,4399997,4399997,92.1091896601646,286.070955849327,584.123321407575,1657.78500695616,4350002,2089995
"nuP29","solo",1,"Non-Aut",638542375462072337,638542375472452334,1037.9997,0.209210291084288,0.481604246893069,1.1730835022742,2.12196750697802,3739998,4950020,169.095827010954,1155.32699320775,2961.81201152167,12170.2538787641,4820010,4820010,137.008730137033,997.060449254002,2019.36006361542,10271.9846276423,4690009,4690009,107.938660548884,269.071651896698,547.48791035057,2094.08299798,3419984,2329982
"nuP29","solo",1,"Non-Aut",638542375518292361,638542375526282371,799.001,0.258595871810607,0.496950229840535,1.70929052984046,3.07976694584034,3889995,4640011,562.384166111574,4878.02386726187,3442.99024929805,20133.0106436353,4700001,4700001,496.454301443811,4314.14958370786,9894.69360787972,74715.4048389445,4640011,4700001,139.809837857061,411.40100436207,1496.32131233468,6236.01122242831,3149981,4569995
"nuP29","solo",2,"Non-Aut",638542376197727887,638542376205447884,771.9997,0.279303682987187,0.544021752554544,1.51157845425175,2.23570873178519,3540008,969990,201.611585946641,1020.33422651995,2826.50327494172,10988.2866352207,4090023,4090023,198.82983271334,1088.37914702915,3017.52688578342,11645.553113913,3950008,3950008,152.469455570182,390.063469762384,1135.13756737613,2819.33044098382,2810000,1659995
"nuP29","solo",2,"Non-Aut",638542376250987912,638542376257467912,648,0.180556922800008,0.34288604503137,1.04841631683399,1.56476130320204,3039994,1649980,202.183811207746,1030.10339783271,3089.08999765958,10379.5922561237,4879981,4749991,204.088005317657,1053.69496517645,3126.78818719591,10576.654586674,4749991,4619989,133.106923065177,360.863873209939,1056.62903515694,2556.40025259775,2980004,1849998
"nuP29","solo",2,"Non-Aut",638542376272017929,638542376282137917,1011.9988,0.175415742339205,0.406331973519256,0.928236779248438,1.7270205555786,3639975,3759978,157.267268789454,1011.50722858918,2148.23941457216,10233.2966694459,6009999,5879978,146.384301250068,1036.67667162752,2087.80565822553,10513.1195275408,5879978,5749973,94.6374823835965,254.319500392876,736.629518676742,2125.69615803713,2550002,1909987
"nuP29","solo",2,"Non-Aut",638542376321567929,638542376330407941,884.0012,0.200740587236817,0.399719601568138,1.06958450043753,1.7914425044234,3310002,1600003,197.526476958809,992.218718757657,2504.7971775103,10325.498960146,5930003,5800003,176.75492931432,942.698383663446,2296.67079256615,9836.27520309342,5800003,5660000,101.821373221306,318.971465735701,1179.85225740435,3031.75241155408,2609992,2609992
"nuP29","solo",2,"Non-Aut",638542376382317947,638542376391617973,930.0026,0.287723562280063,0.494254643465702,1.40129979221889,2.07249546041252,4460007,4720010,211.031252517068,984.822984088315,2442.65312012757,10603.5762611984,7400016,7400016,183.307667617294,920.899920500273,2154.99416209296,9805.0370599359,7270011,7270011,128.911551306485,324.604588048999,1249.12869760562,3032.00568709008,3090004,3090004
"nuP29","solo",2,"Non-Aut",638542376404737968,638542376412847965,810.9997,0.197344541815349,0.389417464661962,1.08778267142917,1.6097363123219,3569997,3569997,186.147342350113,984.942408792208,2639.95465775815,10385.7149322349,5850004,5719996,183.616465170861,1072.53851901598,2757.58854135781,11317.3784203269,5719996,5599995,152.680383835869,420.74161334561,1011.75491869235,2933.97671154834,3120011,1930003
"nuP29","solo",2,"Non-Aut",638542376438287985,638542376447537979,924.9994,0.189218612113707,0.359797145388673,1.04393624313282,1.57868684409629,3299994,3299994,171.361747355753,1010.01479593943,2738.19392671979,14419.9894783894,5799999,5939991,168.447690494539,1098.00812265698,2786.94083865118,14651.5063283874,5660017,5799999,138.509923238129,368.715644120543,860.238279496761,3049.73669832966,2990008,1970010
"nuP29","solo",2,"Non-Aut",638542376459197987,638542376469448005,1025.0018,0.176469563744634,0.427024518963456,1.03350878265007,1.92466775840282,3590011,4669990,145.365428446205,937.067761020698,2187.82591907235,12699.9328868474,4809993,4809993,138.145320409403,1025.78804214119,2362.78091890048,14340.0547936234,4669990,4669990,93.8849929726667,365.457736801694,723.919535609171,2992.98083013771,2470002,1650000
"nuP29","solo",2,"Non-Aut",638542376512068021,638542376524498012,1242.9991,0.158039186515182,0.338759615382765,1.00330989393379,2.5988189132422,4709998,3149996,147.573181794714,905.205399328162,1567.06601328892,9410.20089658103,6609984,6609984,143.830894965266,1055.42050014058,1748.53267170075,10859.2902552408,6459982,6459982,146.475545042614,480.537337381401,790.490150369964,3684.91763696556,3220012,1970015
"nuP29","solo",2,"Non-Aut",638542376597218057,638542376608898047,1167.999,0.181225304343875,0.359157982459158,0.838355901045311,2.07007754533737,4309975,5959975,144.631497865051,1141.10570919269,2055.40775980963,12128.662837672,5189981,5189981,144.143565957517,1144.59286925402,2032.96249756915,11925.2458680009,5069993,5069993,122.359923954524,437.179780379361,805.597940178317,3274.13381270295,2969984,2059989
"nuP29","solo",2,"Non-Aut",638542376624148051,638542376635448057,1130.0006,0.215326300492635,0.487696322406317,1.08646801532807,1.80842779961289,4100029,3190007,160.226257932675,1065.4102643226,2026.19207068735,10701.1637121715,6419999,6419999,139.549383522827,959.617943080918,1713.4303846719,9531.96018595927,6300004,6300004,88.7042345130953,314.348219215993,848.380878203156,2667.20927809155,2739987,2039990
"nuP29","solo",2,"Non-Aut",638542376956467071,638542377046110111,8964.304,0.137525577001209,0.779829606167419,0.615247041143078,5.15331604138071,6120130,7010108,29.870830041555,1238.81078069749,386.261495778209,13583.8250668258,5000118,5000118,28.0198931519367,1174.4521889567,362.349030702048,12581.7056876506,4870123,4870123,29.7826467302222,259.626267719929,307.29228338675,2141.81381404072,18430135,17100135
"nuP29","solo",2,"Non-Aut",638542377102578590,638542377140498622,3792.0032,0.119689843531079,0.484244521754032,0.626292149271021,1.8682432328982,31250011,33540022,37.849013325991,917.6574186188,584.283113037877,9901.1232516717,1980003,1980003,35.4567368607584,847.288045194975,546.096685925019,9173.90446085961,1840008,1840008,44.835201281112,429.813980481218,411.508216070681,3416.34926715108,2580007,1639995
"nuP29","solo",2,"Non-Aut",638542377169168612,638542377177878622,871.001,0.269681897955925,0.533059859212922,1.6199594296323,2.89341761183923,4320008,5360010,192.095401138518,1066.7398561613,2606.73807880034,11357.4006717462,4190019,4190019,179.266541730238,1052.97937177766,2600.34977801356,11269.1724829638,4050015,4050015,156.002176183038,435.129698920425,1286.27572438061,3263.07388761729,3200008,1889997
"nuP29","solo",2,"Non-Aut",638542377260318656,638542377272458676,1214.002,0.147053364965806,0.471967468473265,1.21435758538479,3.76050417032232,7820002,3199996,144.962237817111,1007.46246525343,2255.24170172146,10733.8790768021,8209998,8209998,151.085549076129,1097.03902961523,2405.94153729286,11447.5131319191,8080028,8080028,93.697716652679,211.633356848252,694.209517670289,1547.71664294109,2659995,2659995
"nuP29","solo",2,"Non-Aut",638542377304918676,638542377316508688,1159.0012,0.220680221773738,0.493640018210524,1.25870796822101,2.14887913706268,6739994,8420010,170.936036715004,1101.98458680074,1879.16429488634,10755.5801330741,7529999,7529999,152.188635224764,1097.25744740603,1861.37378740537,10822.874732964,7399997,7399997,96.7144559238262,273.265621671717,1013.25562703972,2747.64213467225,3720007,3850023
"nuP29","solo",2,"Non-Aut",638542377349458685,638542377359858702,1040.0017,0.23990666062049,0.600619919531443,1.39725769998759,2.62821947152053,4070003,5829999,189.365941918004,1162.09451442881,2144.11569174577,11267.318990892,5420018,5420018,164.415998366739,1146.50691655996,2041.93627421185,10959.6855088183,5290009,5290009,138.550806945499,387.092317579468,836.673874860002,2776.79856612198,3070009,1679999
"nuP29","solo",2,"Non-Aut",638542377418838716,638542377427658728,882.0012,0.236344080373336,0.434658349740055,1.32595964875877,2.3197249788149,4009994,3630021,174.630984028137,990.100270494974,2133.19964693754,9335.01234564242,4710028,4710028,150.969688782995,971.696111504185,2107.80564357296,9227.30260522864,4570010,4430013,117.033652545084,332.11080939982,889.636227941198,2651.03332014552,2759983,1779996
"nuP29","solo",2,"Non-Aut",638542377461708740,638542377473418741,1171.0001,0.207347790531264,0.472157522231097,1.22931272178769,2.28115372757443,6660012,4749999,179.317633367443,1102.45954606349,2150.39948744663,11978.9414432557,7859991,7859991,161.305210165162,1182.62255623105,2084.57268706254,12376.8087071843,7730011,7730011,89.1969907986271,269.005234742817,897.250795322898,2346.64333565119,3770012,3030005
"nuP29","solo",2,"Non-Aut",638542377488758745,638542377498508755,975.001,0.255896340453882,0.551185405342488,1.38785890475399,2.1372923082277,5150004,2490003,161.75651237819,902.716173189319,2323.37014072988,13165.435105871,5150004,5280009,172.525499165754,1093.11484476937,2707.65956772266,15274.4907679723,4990001,5150004,144.146681736924,383.859439295091,830.055239464932,2997.83032559551,2940012,2050023
