Participant,Group,Rank,Timestamp,Frame,Trial_Num,GazePoint_X,GazePoint_Y,Gaze_Strat,Winner,CGP_X,CGP_Y,Distance
P06,Expert,Champion,526.1189934961974,1564,1,966.9549333333334,549.6591,Looking at target,Ball,,,
P06,Expert,Champion,526.1481758961996,1565,1,960.6516,551.15605,Looking at target,Ball,,,
P06,Expert,Champion,526.1785628962019,1566,1,956.4926666666668,553.4726333333333,Looking at target,Ball,,,
P06,Expert,Champion,526.2130334962044,1567,1,954.9929666666668,555.3149666666667,Looking at target,Ball,,,
P06,Expert,Champion,526.2461604962069,1568,1,954.44135,558.1067499999999,Looking at target,Ball,,,
P06,Expert,Champion,526.2910783962102,1569,1,955.3345333333332,562.1536333333333,Looking at target,Ball,,,
P06,Expert,Champion,526.3243952962126,1570,1,955.9326666666666,559.6976333333333,Looking at target,Ball,,,
P06,Expert,Champion,526.3570596962151,1571,1,955.7821,558.0369,Looking at target,Ball,,,
P06,Expert,Champion,526.383406096217,1572,1,957.6395,552.8006,Looking at target,Ball,,,
P06,Expert,Champion,526.4052662962187,1573,1,958.69935,549.21335,Looking at target,Ball,,,
P06,Expert,Champion,526.4344334962209,1574,1,961.14515,549.3522499999999,Looking at target,Ball,,,
P06,Expert,Champion,526.4561847962225,1575,1,965.7577666666666,544.5313333333334,Looking at target,Ball,,,
P06,Expert,Champion,526.4848597962246,1576,1,967.1674,542.7513,Looking at target,Ball,,,
P06,Expert,Champion,526.5136858962267,1577,1,972.34335,534.4947,Looking at target,Ball,,,
P06,Expert,Champion,526.5346410962283,1578,1,974.7922,533.3821499999999,Looking at target,Ball,,,
P06,Expert,Champion,526.5564069962298,1579,1,974.1224,532.3868,Looking at target,Ball,,,
P06,Expert,Champion,526.5838134962319,1580,1,969.9132,514.67475,Looking at target,Ball,,,
P06,Expert,Champion,526.6061861962335,1581,1,969.9688333333334,489.70790000000005,Looking at target,Ball,,,
P06,Expert,Champion,526.6343722962356,1582,1,971.3166,482.1023,Looking at target,Ball,,,
P06,Expert,Champion,526.653600596237,1583,1,968.6189,469.6956,No Winner,,,,
P06,Expert,Champion,526.6834732962393,1584,1,965.885,469.8764,No Winner,,,,
P06,Expert,Champion,526.7048824962409,1585,1,949.3314333333332,443.7963333333333,No Winner,,,,
P06,Expert,Champion,526.732776596243,1586,1,938.1494,410.73423333333335,No Winner,,,,
P06,Expert,Champion,526.7643740962452,1587,1,947.2169,422.4585,No Winner,,,,
P06,Expert,Champion,526.7832050962467,1588,1,953.2044,429.55193333333335,No Winner,,,,
P06,Expert,Champion,526.813748596249,1589,1,959.0048,430.76105,No Winner,,,,
P06,Expert,Champion,526.8332078962503,1590,1,960.0427,432.1933,No Winner,,,,
P06,Expert,Champion,526.8536611962519,1591,1,963.0044,435.07805,No Winner,,,,
P06,Expert,Champion,526.8811350962538,1592,1,966.8323,438.8501,No Winner,,,,
P06,Expert,Champion,526.8987087962552,1593,1,956.9354,441.05915,No Winner,,,,
P06,Expert,Champion,526.9205719962567,1594,1,972.83745,445.06475,No Winner,,,,
P06,Expert,Champion,526.9503979962591,1595,1,974.526,448.54175,No Winner,,,,
P06,Expert,Champion,526.9804791962612,1596,1,958.05325,445.53925,No Winner,,,,
P06,Expert,Champion,527.0001347962627,1597,1,972.0287666666668,454.8955,No Winner,,,,
P06,Expert,Champion,527.0318367962651,1598,1,975.1794,462.031,No Winner,,,,
P06,Expert,Champion,527.0525441962666,1599,1,976.0302666666666,465.5160666666666,No Winner,,,,
P06,Expert,Champion,527.0836544962689,1600,1,973.7528,465.5798,No Winner,,,,
P06,Expert,Champion,527.1040625962704,1601,1,972.1145333333334,464.3828333333333,No Winner,,,,
P06,Expert,Champion,527.1335476962726,1602,1,973.15125,469.7685,No Winner,,,,
P06,Expert,Champion,527.1576653962744,1603,1,973.0353,469.9274,No Winner,,,,
P06,Expert,Champion,527.1843286962763,1604,1,977.97675,457.81755,No Winner,,,,
P06,Expert,Champion,527.2035965962777,1605,1,975.0705666666668,455.8915666666667,No Winner,,,,
P06,Expert,Champion,527.23475319628,1606,1,973.7592,457.9946,No Winner,,,,
P06,Expert,Champion,527.2671730962825,1607,1,970.4495333333332,458.6251,No Winner,,,,
P06,Expert,Champion,527.300445496285,1608,1,968.8930333333334,454.6274,No Winner,,,,
P06,Expert,Champion,527.3349461962874,1609,1,964.2766666666666,457.1189,No Winner,,,,
P06,Expert,Champion,527.3673084962899,1610,1,963.1453,461.3326,No Winner,,,,
P06,Expert,Champion,527.3883112962915,1611,1,964.0434666666666,453.9301333333333,No Winner,,,,
P06,Expert,Champion,527.4174958962936,1612,1,980.4838,412.1258,No Winner,,,,
P06,Expert,Champion,527.438243196295,1613,1,970.1580333333332,413.3592,No Winner,,,,
P06,Expert,Champion,527.4681775962973,1614,1,961.7174666666666,419.13146666666665,No Winner,,,,
P06,Expert,Champion,527.5015736962997,1615,1,942.0610666666666,427.0221,No Winner,,,,
P06,Expert,Champion,527.5338484963023,1616,1,911.1969,426.2035,No Winner,,,,
P06,Expert,Champion,527.5548150963037,1617,1,912.3162,427.4451,No Winner,,,,
P06,Expert,Champion,527.5846434963061,1618,1,919.9971,432.708,No Winner,,,,
P06,Expert,Champion,527.6083324963078,1619,1,868.0010000000001,347.8666333333333,No Winner,,,,
P06,Expert,Champion,527.6339513963096,1620,1,748.2216,156.8772,No Winner,,,,
P06,Expert,Champion,527.6547028963112,1621,1,854.8051999999999,325.9273666666666,No Winner,,,,
P06,Expert,Champion,527.6838367963132,1622,1,859.5714499999999,324.27605,No Winner,,,,
P06,Expert,Champion,527.707253096315,1623,1,827.6338499999999,253.293,No Winner,,,,
P06,Expert,Champion,527.734469496317,1624,1,906.4830666666668,402.2774666666666,No Winner,,,,
P06,Expert,Champion,527.7572249963188,1625,1,908.3312,400.0371,No Winner,,,,
P06,Expert,Champion,527.7844785963208,1626,1,995.97185,393.83475,No Winner,,,,
P06,Expert,Champion,527.8049657963222,1627,1,1010.2175,375.0673000000001,No Winner,,,,
P06,Expert,Champion,527.8333198963244,1628,1,1014.191,364.3745,No Winner,,,,
P06,Expert,Champion,527.8521670963258,1629,1,1048.909,379.26313333333337,No Winner,,,,
P06,Expert,Champion,527.8841175963282,1630,1,1022.084,412.2341,No Winner,,,,
P06,Expert,Champion,527.9178296963307,1631,1,971.5194,466.4586,Looking at target,Ball,,,
P06,Expert,Champion,527.949463496333,1632,1,861.2400500000001,433.91695,No Winner,,,,
P06,Expert,Champion,527.9694279963344,1633,1,676.8847000000001,350.56775000000005,No Winner,,,,
P06,Expert,Champion,527.9994354963367,1634,1,495.9101333333333,362.7988,No Winner,,,,
P06,Expert,Champion,528.0297410963389,1635,1,384.90565,436.54575,No Winner,,,,
P06,Expert,Champion,528.0521650963406,1636,1,378.2716,444.9956,No Winner,,,,
P06,Expert,Champion,528.1079262963447,1637,1,383.485,447.31195,No Winner,,,,
P06,Expert,Champion,528.1331576963466,1638,1,393.9680666666666,453.0918,No Winner,,,,
P06,Expert,Champion,528.166473796349,1639,1,398.2305,448.3089,No Winner,,,,
P06,Expert,Champion,528.1993361963515,1640,1,412.481,429.8243,No Winner,,,,
P06,Expert,Champion,528.2176738963528,1641,1,478.2873,383.0090666666667,No Winner,,,,
P06,Expert,Champion,528.2532894963555,1642,1,522.2211666666666,333.5828333333333,No Winner,,,,
P06,Expert,Champion,528.2849505963578,1643,1,536.7539,302.8703333333333,No Winner,,,,
P06,Expert,Champion,528.3181654963603,1644,1,538.6113,292.8728,No Winner,,,,
P06,Expert,Champion,528.3516168963628,1645,1,527.4953,361.5078666666666,No Winner,,,,
P06,Expert,Champion,528.3842329963651,1646,1,534.1874,419.4881666666667,No Winner,,,,
P06,Expert,Champion,528.4194194963677,1647,1,563.2177333333333,476.05733333333336,No Winner,,,,
P06,Expert,Champion,528.4541286963704,1648,1,576.4037,480.3312,No Winner,,,,
P06,Expert,Champion,528.4851235963727,1649,1,683.1516333333333,480.4950666666667,No Winner,,,,
P06,Expert,Champion,528.5196995963752,1650,1,747.5479666666666,494.86263333333335,No Winner,,,,
P06,Expert,Champion,528.5519532963775,1651,1,806.1091666666666,495.5559333333333,No Winner,,,,
P06,Expert,Champion,528.58430079638,1652,1,841.3649999999999,496.0882666666666,No Winner,,,,
P06,Expert,Champion,528.6189007963825,1653,1,877.8450000000001,517.1891666666667,No Winner,,,,
P06,Expert,Champion,528.652024896385,1654,1,908.2269,515.8546,No Winner,,,,
P06,Expert,Champion,528.6855627963874,1655,1,943.4348333333334,501.9395666666667,No Winner,,,,
P06,Expert,Champion,528.71908759639,1656,1,945.5460333333334,481.5332666666666,No Winner,,,,
P06,Expert,Champion,528.7521984963925,1657,1,954.1383,483.6502,No Winner,,,,
P06,Expert,Champion,528.7839800963948,1658,1,959.2145,488.1638,No Winner,,,,
P06,Expert,Champion,528.8177485963973,1659,1,962.15085,499.82205,No Winner,,,,
P06,Expert,Champion,528.8508067963996,1660,1,951.7314,496.2265,No Winner,,,,
P06,Expert,Champion,528.8837827964022,1661,1,1032.93,560.4963333333334,No Winner,,,,
P06,Expert,Champion,528.9167716964046,1662,1,1092.9605,567.961,No Winner,,,,
P06,Expert,Champion,528.9384224964061,1663,1,1112.8546666666668,583.9376666666667,Looking at CGP,Ball-Self,1109.3155707603664,572.4997380000001,11.972945001867592
P06,Expert,Champion,528.9663595964082,1664,1,1125.867,592.4556,No Winner,,,,
P06,Expert,Champion,528.9866737964098,1665,1,1133.441,595.0764,No Winner,,,,
P06,Expert,Champion,529.0051214964112,1666,1,1134.1373333333331,597.0022,No Winner,,,,
P06,Expert,Champion,529.0340193964132,1667,1,1117.7179999999998,604.20295,No Winner,,,,
P06,Expert,Champion,529.055872796415,1668,1,1113.403,607.1666,No Winner,,,,
P06,Expert,Champion,529.083874596417,1669,1,1086.0700000000002,634.6857,No Winner,,,,
P06,Expert,Champion,529.1049590964186,1670,1,1085.4013333333337,640.5734666666667,No Winner,,,,
P06,Expert,Champion,529.1359466964209,1671,1,1069.5839999999998,644.7235499999999,No Winner,,,,
P06,Expert,Champion,529.1563655964223,1672,1,1028.373,630.64015,No Winner,,,,
P06,Expert,Champion,529.1844040964244,1673,1,1049.922,640.09295,No Winner,,,,
P06,Expert,Champion,529.205637596426,1674,1,1040.907,640.6266999999999,No Winner,,,,
P06,Expert,Champion,529.2356272964282,1675,1,1052.5680000000002,651.88385,No Winner,,,,
P06,Expert,Champion,529.2568513964297,1676,1,1056.8295,656.35005,No Winner,,,,
P06,Expert,Champion,529.2837506964318,1677,1,1072.7910000000002,648.59085,No Winner,,,,
P06,Expert,Champion,529.3046549964333,1678,1,1121.0936666666666,625.279,No Winner,,,,
P06,Expert,Champion,529.3385231964359,1679,1,1137.423,617.0808,No Winner,,,,
P06,Expert,Champion,529.368661996438,1680,1,1158.9995,624.9074,No Winner,,,,
P06,Expert,Champion,529.3910224964397,1681,1,1161.669,622.9809,No Winner,,,,
P06,Expert,Champion,529.4179528964416,1682,1,1055.41,695.9749,No Winner,,,,
P06,Expert,Champion,529.4403232964434,1683,1,1056.955,695.6640666666667,No Winner,,,,
P06,Expert,Champion,529.4694273964456,1684,1,1143.917,631.26045,No Winner,,,,
P06,Expert,Champion,529.4906319964471,1685,1,1101.1840000000002,665.14955,No Winner,,,,
P06,Expert,Champion,529.5184533964491,1686,1,1063.207,694.02775,No Winner,,,,
P06,Expert,Champion,529.5415128964509,1687,1,1142.9113333333337,643.3241666666667,No Winner,,,,
P06,Expert,Champion,529.5707863964531,1688,1,1068.2006666666668,673.0604333333334,No Winner,,,,
P06,Expert,Champion,529.6009315964553,1689,1,1042.119,672.48885,No Winner,,,,
P06,Expert,Champion,529.6216041964568,1690,1,1051.502,691.5166,No Winner,,,,
P06,Expert,Champion,529.6533096964591,1691,1,1048.077,707.7435,Looking at target,Self,,,
P06,Expert,Champion,529.6743985964606,1692,1,1065.0686666666668,676.6151,Looking at target,Self,,,
P06,Expert,Champion,529.7032664964628,1693,1,1068.3615,669.1973,Looking at target,Self,,,
P06,Expert,Champion,529.7229779964642,1694,1,1042.582,659.0404,Looking at target,Self,,,
P06,Expert,Champion,529.760424896467,1695,1,1033.92,670.4165499999999,Looking at target,Self,,,
P06,Expert,Champion,529.7839262964688,1696,1,1023.1795,687.79485,Looking at target,Self,,,
P06,Expert,Champion,529.8093846964706,1697,1,1025.7753333333333,675.6833333333333,Looking at target,Self,,,
P06,Expert,Champion,529.8375502964728,1698,1,1031.53,669.0161499999999,Looking at target,Self,,,
P06,Expert,Champion,529.8587474964743,1699,1,1022.602,683.20355,No Winner,,,,
P06,Expert,Champion,529.8841188964763,1700,1,1035.5459999999998,690.6372,No Winner,,,,
P06,Expert,Champion,529.9098833964781,1701,1,1045.035,689.5401999999999,No Winner,,,,
P06,Expert,Champion,529.9336265964798,1702,1,1040.412,689.462,No Winner,,,,
P06,Expert,Champion,529.9599918964818,1703,1,1032.0395,687.54905,No Winner,,,,
P06,Expert,Champion,529.9833354964836,1704,1,1006.305,723.9218,No Winner,,,,
P06,Expert,Champion,530.002836096485,1705,1,1002.2635,715.367,Looking at target,Self,,,
P06,Expert,Champion,530.0267936964867,1706,1,1001.3416,669.9894,No Winner,,,,
P06,Expert,Champion,530.0513871964886,1707,1,992.888,690.43095,No Winner,,,,
P06,Expert,Champion,530.0760346964904,1708,1,989.0682,700.12605,Looking at target,Self,,,
P06,Expert,Champion,530.1008221964922,1709,1,983.7697666666668,696.2613666666666,No Winner,,,,
P06,Expert,Champion,530.126031896494,1710,1,993.9064,696.9368999999999,No Winner,,,,
P06,Expert,Champion,530.1504592964959,1711,1,1019.864,685.5254,No Winner,,,,
P06,Expert,Champion,530.1762457964978,1712,1,994.9154,647.46205,No Winner,,,,
P06,Expert,Champion,530.2024827964998,1713,1,974.1182666666668,613.0207,No Winner,,,,
P06,Expert,Champion,530.2285340965017,1714,1,991.3063,613.46615,No Winner,,,,
P06,Expert,Champion,530.2535695965036,1715,1,989.0941,618.7112500000001,No Winner,,,,
P06,Expert,Champion,530.2783015965055,1716,1,998.9972333333334,617.1611999999999,No Winner,,,,
P06,Expert,Champion,530.3032144965073,1717,1,992.5406,622.6232,No Winner,,,,
P06,Expert,Champion,530.3290565965092,1718,1,990.8217,620.4797,No Winner,,,,
P06,Expert,Champion,530.3522158965109,1719,1,1001.7389,599.4364,No Winner,,,,
P06,Expert,Champion,530.3793707965128,1720,1,995.1377333333334,584.5033666666667,No Winner,,,,
P06,Expert,Champion,530.4065574965149,1721,1,992.0843,561.2571499999999,No Winner,,,,
P06,Expert,Champion,530.4296947965165,1722,1,990.0774,558.8035,No Winner,,,,
P06,Expert,Champion,530.4538270965184,1723,1,993.47935,556.259,No Winner,,,,
P06,Expert,Champion,530.4773045965201,1724,1,1002.689,556.7359,No Winner,,,,
P06,Expert,Champion,530.502654996522,1725,1,1000.0071666666668,555.4092999999999,No Winner,,,,
P06,Expert,Champion,530.5304972965241,1726,1,993.8823,556.4856500000001,No Winner,,,,
P06,Expert,Champion,530.5545823965259,1727,1,987.49345,553.99775,No Winner,,,,
P06,Expert,Champion,530.5778071965276,1728,1,986.0321,550.94925,No Winner,,,,
P06,Expert,Champion,530.6021793965294,1729,1,992.03885,555.7142,No Winner,,,,
P06,Expert,Champion,530.6272873965312,1730,1,999.43675,559.74875,No Winner,,,,
P06,Expert,Champion,530.6539935965332,1731,1,998.2717,574.76415,No Winner,,,,
P06,Expert,Champion,530.6779152965349,1732,1,991.4437,583.54595,No Winner,,,,
P06,Expert,Champion,530.7039808965369,1733,1,990.09945,591.45335,No Winner,,,,
P06,Expert,Champion,530.7281847965387,1734,1,995.91705,595.35575,No Winner,,,,
P06,Expert,Champion,530.7567593965408,1735,1,996.3868,598.5656,No Winner,,,,
P06,Expert,Champion,530.7797104965425,1736,1,998.7587,601.6384,No Winner,,,,
P06,Expert,Champion,530.8049563965444,1737,1,1002.4563333333332,597.1828,No Winner,,,,
P06,Expert,Champion,530.8287313965461,1738,1,999.13095,594.96985,No Winner,,,,
P06,Expert,Champion,530.8535807965479,1739,1,982.30075,569.2353,No Winner,,,,
P06,Expert,Champion,530.8767906965496,1740,1,955.9442,531.7048,No Winner,,,,
P06,Expert,Champion,530.9028115965516,1741,1,953.9995,553.04645,No Winner,,,,
P06,Expert,Champion,530.9282295965535,1742,1,941.1503333333334,522.1296000000001,No Winner,,,,
P06,Expert,Champion,530.9524628965553,1743,1,949.61845,571.2246,No Winner,,,,
P06,Expert,Champion,530.9780732965571,1744,1,965.4552,538.8982,No Winner,,,,
P06,Expert,Champion,531.001448496559,1745,1,967.8051,543.2914000000001,No Winner,,,,
P06,Expert,Champion,531.0276485965609,1746,1,967.6893,544.0914,No Winner,,,,
P06,Expert,Champion,531.0524365965628,1747,1,965.8161,560.8866,No Winner,,,,
P06,Expert,Champion,531.0786274965646,1748,1,937.55985,585.38995,No Winner,,,,
P06,Expert,Champion,531.1016947965663,1749,1,901.8193,548.317,Looking at target,Ball,,,
P06,Expert,Champion,531.1270090965681,1750,1,875.8991000000001,481.9279,Looking at target,Ball,,,
P06,Expert,Champion,531.15130419657,1751,1,895.99785,497.091125,Looking at target,Ball,,,
P06,Expert,Champion,531.1951079965733,1752,1,910.5104333333334,499.4814,Looking at target,Ball,,,
P06,Expert,Champion,531.2206245965751,1753,1,926.41615,513.7253000000001,Looking at target,Ball,,,
P06,Expert,Champion,531.2509878965774,1754,1,935.3272666666668,512.1451000000001,Looking at target,Ball,,,
P06,Expert,Champion,531.2831344965798,1755,1,939.45672,486.12768,Looking at target,Ball,,,
P06,Expert,Champion,531.3370454965838,1756,1,969.0303333333331,469.91516666666666,Looking at target,Ball,,,
P06,Expert,Champion,531.368392396586,1757,1,983.216,465.23455,Looking at target,Ball,,,
P06,Expert,Champion,531.3961470965882,1758,1,989.383,468.806,Looking at target,Ball,,,
P06,Expert,Champion,531.4203469965898,1759,1,991.34775,476.96255,No Winner,,,,
P06,Expert,Champion,531.4474850965919,1760,1,999.41305,465.8959,No Winner,,,,
P06,Expert,Champion,531.4714271965937,1761,1,1005.6255,455.0484,No Winner,,,,
P06,Expert,Champion,531.4966368965955,1762,1,1008.985,439.1673333333333,No Winner,,,,
P06,Expert,Champion,531.5204164965972,1763,1,1010.14,423.49865,No Winner,,,,
P06,Expert,Champion,531.5454611965993,1764,1,1011.8765,417.22665,No Winner,,,,
P06,Expert,Champion,531.5715402966011,1765,1,1014.2405,416.4056,No Winner,,,,
P06,Expert,Champion,531.596881596603,1766,1,1019.442,414.7167,No Winner,,,,
P06,Expert,Champion,531.6201896966047,1767,1,1020.8423333333334,402.6652666666666,No Winner,,,,
P06,Expert,Champion,531.6473920966067,1768,1,1016.651,379.33975,No Winner,,,,
P06,Expert,Champion,531.6718255966085,1769,1,1020.516,355.1341,No Winner,,,,
P06,Expert,Champion,531.6965807966103,1770,1,1023.294,349.90835,No Winner,,,,
P06,Expert,Champion,531.7194350966121,1771,1,1019.5223333333332,353.07716666666664,No Winner,,,,
P06,Expert,Champion,531.746193696614,1772,1,1021.9785,351.86524999999995,No Winner,,,,
P06,Expert,Champion,531.7712595966159,1773,1,1028.938,357.60875,No Winner,,,,
P06,Expert,Champion,531.7958492966177,1774,1,1027.683,363.8620666666666,No Winner,,,,
P06,Expert,Champion,531.8218948966197,1775,1,1024.0865,368.38585,No Winner,,,,
P06,Expert,Champion,531.8462456966215,1776,1,1022.763,369.31895,No Winner,,,,
P06,Expert,Champion,531.8712886966233,1777,1,1022.325,369.0111,No Winner,,,,
P06,Expert,Champion,531.8968567966252,1778,1,1014.209,376.91095,No Winner,,,,
P06,Expert,Champion,531.9203045966269,1779,1,1013.23,377.9442,No Winner,,,,
P06,Expert,Champion,531.9462830966289,1780,1,1012.1215,384.4162,No Winner,,,,
P06,Expert,Champion,531.9706264966308,1781,1,1009.765,387.83125,No Winner,,,,
P06,Expert,Champion,531.9949186966325,1782,1,1007.3415,387.60495,No Winner,,,,
P06,Expert,Champion,532.0200900966344,1783,1,1000.0777333333332,387.3333333333333,No Winner,,,,
P06,Expert,Champion,532.0461226966363,1784,1,993.17635,389.2525,No Winner,,,,
P06,Expert,Champion,532.0709681966381,1785,1,995.8173,389.268,No Winner,,,,
P06,Expert,Champion,532.0968070966401,1786,1,992.0929,385.5453,No Winner,,,,
P06,Expert,Champion,532.1198093966417,1787,1,991.3694,384.5653,No Winner,,,,
P06,Expert,Champion,532.1453120966436,1788,1,993.4489333333336,357.1441333333334,No Winner,,,,
P06,Expert,Champion,532.1689681966453,1789,1,984.28295,359.05679999999995,No Winner,,,,
P06,Expert,Champion,532.1965569966475,1790,1,984.11185,377.3727,No Winner,,,,
P06,Expert,Champion,532.2194458966492,1791,1,985.3760666666668,390.0673,No Winner,,,,
P06,Expert,Champion,532.2465000966511,1792,1,987.74145,401.0376,No Winner,,,,
P06,Expert,Champion,532.271539096653,1793,1,989.6548,405.4896,No Winner,,,,
P06,Expert,Champion,532.2959880966547,1794,1,989.32715,413.63485,No Winner,,,,
P06,Expert,Champion,532.3224039966567,1795,1,987.4883,421.5903333333333,No Winner,,,,
P06,Expert,Champion,532.3490863966587,1796,1,981.85125,422.38945,No Winner,,,,
P06,Expert,Champion,532.3722940966604,1797,1,977.3703,424.6759,No Winner,,,,
P06,Expert,Champion,532.3992669966624,1798,1,970.0442,431.8429,No Winner,,,,
P06,Expert,Champion,532.4253604966643,1799,1,963.63985,429.34005,No Winner,,,,
P06,Expert,Champion,532.4497709966662,1800,1,966.80465,425.58755,No Winner,,,,
