"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
637988485531427022,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485531527013,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485531637015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485531757014,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485531867017,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485531977021,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485533967016,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485534197014,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485534307010,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485534427012,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485534757008,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485534867015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485534977009,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485535097014,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485535217018,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485535337013,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485535437014,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485535557015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485535657011,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485535767017,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
