TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637955607862649272,P3,s,1,0,m,,looking at red cube,1.389999,12.3823,2.336
637955607862759314,P3,s,1,0,m,,looking at red cube,1.389999,12.36077,2.336
637955607866320102,P3,s,1,0,m,,looking at red cube,1.389999,14.67605,0.944
637955607866440130,P3,s,1,0,m,,looking at red cube,1.389999,14.65357,0.944
637955607866550156,P3,s,1,0,m,,looking at red cube,1.389999,14.63123,0.944
637955607866660182,P3,s,1,0,m,,looking at red cube,1.389999,14.60831,0.944
637955607866770205,P3,s,1,0,m,,looking at red cube,1.389999,14.58688,0.944
637955607866880229,P3,s,1,0,m,,looking at red cube,1.389999,14.56411,0.944
637955607866990254,P3,s,1,0,m,,looking at red cube,1.389999,14.54186,0.944
637955607867100272,P3,s,1,0,m,,looking at red cube,1.389999,14.52065,0.944
637955607867210298,P3,s,1,0,m,,looking at red cube,1.389999,14.49747,0.944
637955607867320336,P3,s,1,0,m,,looking at red cube,1.389999,14.47578,0.944
637955607867430352,P3,s,1,0,m,,looking at red cube,1.389999,14.45362,0.944
637955607867880451,P3,s,1,0,m,,looking at red cube,1.389999,11.3371,2.336
637955607868090496,P3,s,1,0,m,,looking at red cube,1.389999,11.29342,2.336
637955607868430577,P3,s,1,0,m,,looking at red cube,1.389999,11.22673,2.336
637955607868650623,P3,s,1,0,m,,looking at red cube,1.389999,11.18153,2.336
637955607868770661,P3,s,1,0,m,,looking at red cube,1.389999,11.15939,2.336
637955607868990701,P3,s,1,0,m,,looking at red cube,1.389999,11.11526,2.336
637955607869100724,P3,s,1,0,m,,looking at red cube,1.389999,11.09275,2.336
637955607869210754,P3,s,1,0,m,,looking at red cube,1.389999,11.07026,2.336
637955607869320776,P3,s,1,0,m,,looking at red cube,1.389999,11.04737,2.336
637955607869430800,P3,s,1,0,m,,looking at red cube,1.389999,11.02589,2.336
637955607869540826,P3,s,1,0,m,,looking at red cube,1.389999,11.00413,2.336
637955607869650847,P3,s,1,0,m,,looking at red cube,1.389999,10.9814,2.336
637955607869770877,P3,s,1,0,m,,looking at red cube,1.389999,10.95916,2.336
637955607869880911,P3,s,1,0,m,,looking at red cube,1.389999,10.93719,2.336
637955607869990935,P3,s,1,0,m,,looking at red cube,1.389999,10.91435,2.336
637955607870100954,P3,s,1,0,m,,looking at red cube,1.389999,10.89239,2.336
637955607870210980,P3,s,1,0,m,,looking at red cube,1.389999,10.87012,2.336
637955607870331018,P3,s,1,0,m,,looking at red cube,1.389999,10.84713,2.336
637955607870441028,P3,s,1,0,m,,looking at red cube,1.389999,10.82353,2.336
637955607870552052,P3,s,1,0,m,,looking at red cube,1.389999,10.80284,2.336
637955607870662078,P3,s,1,0,m,,looking at red cube,1.389999,10.78124,2.336
637955607870772102,P3,s,1,0,m,,looking at red cube,1.389999,10.75878,2.336
637955607871392246,P3,s,1,0,m,,looking at red cube,1.389999,10.63452,2.336
637955607871492264,P3,s,1,0,m,,looking at red cube,1.389999,10.61308,2.336
637955607871612294,P3,s,1,0,m,,looking at red cube,1.389999,10.59074,2.336
637955607871722313,P3,s,1,0,m,,looking at red cube,1.389999,10.56871,2.336
637955607871842346,P3,s,1,0,m,,looking at red cube,1.389999,10.54466,2.336
637955607871952370,P3,s,1,0,m,,looking at red cube,1.389999,10.52241,2.336
637955607872052391,P3,s,1,0,m,,looking at red cube,1.389999,10.50137,2.336
637955607872172417,P3,s,1,0,m,,looking at red cube,1.389999,10.47912,2.336
637955607872272441,P3,s,1,0,m,,looking at red cube,1.389999,10.45714,2.336
637955607872382466,P3,s,1,0,m,,looking at red cube,1.389999,10.43553,2.336
637955607872492485,P3,s,1,0,m,,looking at red cube,1.389999,10.41299,2.336
637955607872612511,P3,s,1,0,m,,looking at red cube,1.389999,10.39102,2.336
637955607872722555,P3,s,1,0,m,,looking at red cube,1.389999,10.36848,2.336
637955607872832568,P3,s,1,0,m,,looking at red cube,1.389999,10.34649,2.336
637955607872952595,P3,s,1,0,m,,looking at red cube,1.389999,10.32372,2.336
637955607872992605,P3,s,1,0,m,,Regular Red Cube(Clone) was picked up,1.389999,10.32372,2.336
637955607894357555,P3,s,1,0,m,,Regular Red Cube(Clone)was placed in dropzone,13,7,10.41
637955607902747606,P3,s,1,0,m,,looking at gold cube,1.390015,10.43362,-1.813
637955607903307729,P3,s,1,0,m,,looking at gold cube,1.390015,10.32277,-1.813
637955607903417755,P3,s,1,0,m,,looking at gold cube,1.390015,10.29991,-1.813
637955607903527780,P3,s,1,0,m,,looking at gold cube,1.390015,10.278,-1.813
637955607903637802,P3,s,1,0,m,,looking at gold cube,1.390015,10.2558,-1.813
637955607903747833,P3,s,1,0,m,,looking at gold cube,1.390015,10.23379,-1.813
637955607903857854,P3,s,1,0,m,,looking at gold cube,1.390015,10.21104,-1.813
637955607903977884,P3,s,1,0,m,,looking at gold cube,1.390015,10.18864,-1.813
637955607904087905,P3,s,1,0,m,,looking at gold cube,1.390015,10.16656,-1.813
637955607904197929,P3,s,1,0,m,,looking at gold cube,1.390015,10.14451,-1.813
637955607904307956,P3,s,1,0,m,,looking at gold cube,1.390015,10.12203,-1.813
637955607904417983,P3,s,1,0,m,,looking at gold cube,1.390015,10.09979,-1.813
637955607904528005,P3,s,1,0,m,,looking at gold cube,1.390015,10.07791,-1.813
637955607904638035,P3,s,1,0,m,,looking at gold cube,1.390015,10.05572,-1.813
637955607904748056,P3,s,1,0,m,,looking at gold cube,1.390015,10.03339,-1.813
637955607904868088,P3,s,1,0,m,,looking at gold cube,1.390015,10.01088,-1.813
637955607904998114,P3,s,1,0,m,,looking at gold cube,1.390015,9.984396,-1.813
637955607905118142,P3,s,1,0,m,,looking at gold cube,1.390015,9.959792,-1.813
637955607905238164,P3,s,1,0,m,,looking at gold cube,1.390015,9.937683,-1.813
637955607905358194,P3,s,1,0,m,,looking at gold cube,1.390015,9.913417,-1.813
637955607905468213,P3,s,1,0,m,,looking at gold cube,1.390015,9.890246,-1.813
637955607905578570,P3,s,1,0,m,,looking at gold cube,1.390015,9.867829,-1.813
637955607905678595,P3,s,1,0,m,,looking at gold cube,1.390015,9.846869,-1.813
637955607905788615,P3,s,1,0,m,,looking at gold cube,1.390015,9.825397,-1.813
637955607905928644,P3,s,1,0,m,,looking at gold cube,1.390015,9.797319,-1.813
637955607906038676,P3,s,1,0,m,,looking at gold cube,1.390015,9.776044,-1.813
637955607906148694,P3,s,1,0,m,,looking at gold cube,1.390015,9.754405,-1.813
637955607906258720,P3,s,1,0,m,,looking at gold cube,1.390015,9.732232,-1.813
637955607906378747,P3,s,1,0,m,,looking at gold cube,1.390015,9.709047,-1.813
637955607906858003,P3,s,1,0,m,,looking at red cube,1.390015,15.69832,-3.12
637955607906968023,P3,s,1,0,m,,looking at red cube,1.390015,15.67835,-3.12
637955607907078051,P3,s,1,0,m,,looking at red cube,1.390015,15.65573,-3.12
637955607907198086,P3,s,1,0,m,,looking at red cube,1.390015,15.63176,-3.12
637955607907298097,P3,s,1,0,m,,looking at red cube,1.390015,15.60975,-3.12
637955607907408121,P3,s,1,0,m,,looking at red cube,1.390015,15.58984,-3.12
637955607907518147,P3,s,1,0,m,,looking at red cube,1.390015,15.56701,-3.12
637955607907628172,P3,s,1,0,m,,looking at red cube,1.390015,15.54519,-3.12
637955607907738197,P3,s,1,0,m,,looking at red cube,1.390015,15.52339,-3.12
637955607907848227,P3,s,1,0,m,,looking at red cube,1.390015,15.50117,-3.12
637955607907968263,P3,s,1,0,m,,looking at red cube,1.390015,15.47773,-3.12
637955607908088275,P3,s,1,0,m,,looking at red cube,1.390015,15.45342,-3.12
637955607908198324,P3,s,1,0,m,,looking at red cube,1.390015,15.43057,-3.12
637955607908328343,P3,s,1,0,m,,looking at red cube,1.390015,15.4052,-3.12
637955607908458371,P3,s,1,0,m,,looking at red cube,1.390015,15.38007,-3.12
637955607908578908,P3,s,1,0,m,,looking at red cube,1.390015,15.35454,-3.12
637955607908688938,P3,s,1,0,m,,looking at red cube,1.390015,15.33218,-3.12
637955607908798961,P3,s,1,0,m,,looking at red cube,1.390015,15.31066,-3.12
637955607908918987,P3,s,1,0,m,,looking at red cube,1.390015,15.28692,-3.12
637955607909039018,P3,s,1,0,m,,looking at red cube,1.390015,15.26357,-3.12
637955607909159044,P3,s,1,0,m,,looking at red cube,1.390015,15.23974,-3.12
637955607909269064,P3,s,1,0,m,,looking at red cube,1.390015,15.21683,-3.12
637955607909389099,P3,s,1,0,m,,looking at red cube,1.390015,15.19385,-3.12
637955607909499117,P3,s,1,0,m,,looking at red cube,1.390015,15.17055,-3.12
637955607909619144,P3,s,1,0,m,,looking at red cube,1.390015,15.14718,-3.12
637955607909739178,P3,s,1,0,m,,looking at red cube,1.390015,15.12307,-3.12
637955607909849200,P3,s,1,0,m,,looking at red cube,1.390015,15.10113,-3.12
637955607909959224,P3,s,1,0,m,,looking at red cube,1.390015,15.0787,-3.12
637955607910079251,P3,s,1,0,m,,looking at red cube,1.390015,15.05586,-3.12
637955607910189292,P3,s,1,0,m,,looking at red cube,1.390015,15.03259,-3.12
637955607917465606,P3,s,1,0,m,,looking at red cube,1.390015,13.57632,-3.12
637955607917585636,P3,s,1,0,m,,looking at red cube,1.390015,13.55367,-3.12
637955607917695660,P3,s,1,0,m,,looking at red cube,1.390015,13.53103,-3.12
637955607917805683,P3,s,1,0,m,,looking at red cube,1.390015,13.50945,-3.12
637955607917915712,P3,s,1,0,m,,looking at red cube,1.390015,13.48724,-3.12
637955607918035737,P3,s,1,0,m,,looking at red cube,1.390015,13.46477,-3.12
637955607918145762,P3,s,1,0,m,,looking at red cube,1.390015,13.44173,-3.12
637955607918255793,P3,s,1,0,m,,looking at red cube,1.390015,13.42002,-3.12
637955607918365813,P3,s,1,0,m,,looking at red cube,1.390015,13.39672,-3.12
637955607918475834,P3,s,1,0,m,,looking at red cube,1.390015,13.37332,-3.12
637955607918585873,P3,s,1,0,m,,looking at red cube,1.390015,13.35096,-3.12
637955607918715892,P3,s,1,0,m,,looking at red cube,1.390015,13.32754,-3.12
637955607918835913,P3,s,1,0,m,,looking at red cube,1.390015,13.30386,-3.12
637955607918955942,P3,s,1,0,m,,looking at red cube,1.390015,13.28007,-3.12
637955607919065972,P3,s,1,0,m,,looking at red cube,1.390015,13.2578,-3.12
637955607919185996,P3,s,1,0,m,,looking at red cube,1.390015,13.2338,-3.12
637955607919296025,P3,s,1,0,m,,looking at red cube,1.390015,13.2111,-3.12
637955607919416047,P3,s,1,0,m,,looking at red cube,1.390015,13.18815,-3.12
637955607919526074,P3,s,1,0,m,,looking at red cube,1.390015,13.16525,-3.12
637955607919646099,P3,s,1,0,m,,looking at red cube,1.390015,13.14265,-3.12
637955607919766131,P3,s,1,0,m,,looking at red cube,1.390015,13.11867,-3.12
637955607919886154,P3,s,1,0,m,,looking at red cube,1.390015,13.09446,-3.12
637955607919996178,P3,s,1,0,m,,looking at red cube,1.390015,13.07216,-3.12
637955607922096668,P3,s,1,0,m,,Regular Red Cube(Clone) was picked up,1.390015,12.66154,-3.12
637955607924957299,P3,s,1,0,m,,looking at blue cube,1.389999,15.1225,0.944
637955607925297374,P3,s,1,0,m,,looking at blue cube,1.389999,15.05435,0.944
637955607925637447,P3,s,1,0,m,,looking at blue cube,1.389999,14.98851,0.944
637955607925747467,P3,s,1,0,m,,looking at blue cube,1.389999,14.96472,0.944
637955607925857499,P3,s,1,0,m,,looking at blue cube,1.389999,14.94197,0.944
637955607926177565,P3,s,1,0,m,,looking at blue cube,1.389999,14.87698,0.944
637955607946882217,P3,s,1,0,m,,Regular Red Cube(Clone)was placed in dropzone,15,7,10.41
637955607958274777,P3,s,1,0,m,,looking at blue cube,1.389999,8.45687,0.944
637955607959044950,P3,s,1,0,m,,looking at blue cube,1.389999,8.301108,0.944
637955607959725105,P3,s,1,0,m,,looking at blue cube,1.389999,8.167887,0.944
637955607960055178,P3,s,1,0,m,,looking at blue cube,1.389999,8.101346,0.944
637955607960165204,P3,s,1,0,m,,looking at blue cube,1.389999,8.07888,0.944
637955607960285225,P3,s,1,0,m,,looking at blue cube,1.389999,8.056541,0.944
637955607960395255,P3,s,1,0,m,,looking at blue cube,1.389999,8.033702,0.944
637955607960505286,P3,s,1,0,m,,looking at blue cube,1.389999,8.012279,0.944
637955607960615303,P3,s,1,0,m,,looking at blue cube,1.389999,7.989834,0.944
637955607960735330,P3,s,1,0,m,,looking at blue cube,1.389999,7.967044,0.944
637955607960845355,P3,s,1,0,m,,looking at blue cube,1.389999,7.944487,0.944
637955607960885385,P3,s,1,0,m,,Regular Blue Cube(Clone) was picked up,1.389999,7.944487,0.944
637955607976878953,P3,s,1,0,m,,Regular Blue Cube(Clone)was placed in dropzone,14,7,10.41
637955607986601147,P3,s,1,0,m,,looking at gold cube,1.390015,14.94895,-1.813
637955607986721180,P3,s,1,0,m,,looking at gold cube,1.390015,14.92518,-1.813
637955607986941219,P3,s,1,0,m,,looking at gold cube,1.390015,14.88192,-1.813
637955607987051243,P3,s,1,0,m,,looking at gold cube,1.390015,14.85926,-1.813
637955607987161273,P3,s,1,0,m,,looking at gold cube,1.390015,14.8371,-1.813
637955607987311306,P3,s,1,0,m,,looking at gold cube,1.390015,14.8076,-1.813
637955607987431329,P3,s,1,0,m,,looking at gold cube,1.390015,14.78628,-1.813
637955607987531353,P3,s,1,0,m,,looking at gold cube,1.390015,14.76289,-1.813
637955607987641376,P3,s,1,0,m,,looking at gold cube,1.390015,14.74135,-1.813
637955607987751398,P3,s,1,0,m,,looking at gold cube,1.390015,14.71909,-1.813
637955607987861422,P3,s,1,0,m,,looking at gold cube,1.390015,14.69733,-1.813
637955607987971447,P3,s,1,0,m,,looking at gold cube,1.390015,14.67495,-1.813
637955607988081473,P3,s,1,0,m,,looking at gold cube,1.390015,14.65334,-1.813
637955607988191497,P3,s,1,0,m,,looking at gold cube,1.390015,14.63149,-1.813
637955607988991675,P3,s,1,0,m,,looking at invis cube,1.390015,5.369583,-3.12
637955607989871873,P3,s,1,0,m,,looking at invis cube,1.390015,5.19189,-3.12
637955607989991900,P3,s,1,0,m,,looking at invis cube,1.390015,5.169344,-3.12
637955607990101924,P3,s,1,0,m,,looking at invis cube,1.390015,5.147,-3.12
637955607990211951,P3,s,1,0,m,,looking at invis cube,1.390015,5.124504,-3.12
637955607990331974,P3,s,1,0,m,,looking at invis cube,1.390015,5.102201,-3.12
637955607990442001,P3,s,1,0,m,,looking at invis cube,1.390015,5.080012,-3.12
637955607990552030,P3,s,1,0,m,,looking at invis cube,1.390015,5.058434,-3.12
637955607990662054,P3,s,1,0,m,,looking at invis cube,1.390015,5.036075,-3.12
637955607990772077,P3,s,1,0,m,,looking at invis cube,1.390015,5.013847,-3.12
637955607990882101,P3,s,1,0,m,,looking at invis cube,1.390015,4.991539,-3.12
637955607991002128,P3,s,1,0,m,,looking at invis cube,1.390015,4.96919,-3.12
637955607991102152,P3,s,1,0,m,,looking at invis cube,1.390015,4.946641,-3.12
637955607991212179,P3,s,1,0,m,,looking at invis cube,1.390015,4.924968,-3.12
637955607991332205,P3,s,1,0,m,,looking at invis cube,1.390015,4.902654,-3.12
637955607991442231,P3,s,1,0,m,,looking at invis cube,1.390015,4.879869,-3.12
637955607991552251,P3,s,1,0,m,,looking at invis cube,1.390015,4.858397,-3.12
637955607991662275,P3,s,1,0,m,,looking at invis cube,1.390015,4.835649,-3.12
637955607991782306,P3,s,1,0,m,,looking at invis cube,1.390015,4.812284,-3.12
637955607991902342,P3,s,1,0,m,,looking at invis cube,1.390015,4.787984,-3.12
637955607992022360,P3,s,1,0,m,,looking at invis cube,1.390015,4.764009,-3.12
637955607994692959,P3,s,1,0,m,,looking at invis cube,1.390015,4.229278,-3.12
637955607994812984,P3,s,1,0,m,,looking at invis cube,1.390015,4.206326,-3.12
637955607995063044,P3,s,1,0,m,,looking at invis cube,1.390015,4.156228,-3.12
637955607995183068,P3,s,1,0,m,,looking at invis cube,1.390015,4.131289,-3.12
637955607995303102,P3,s,1,0,m,,looking at invis cube,1.390015,4.107215,-3.12
637955607995413120,P3,s,1,0,m,,looking at invis cube,1.390015,4.08554,-3.12
637955607995523153,P3,s,1,0,m,,looking at invis cube,1.390015,4.063315,-3.12
637955607995633169,P3,s,1,0,m,,looking at invis cube,1.390015,4.041846,-3.12
637955607995743195,P3,s,1,0,m,,looking at invis cube,1.390015,4.019516,-3.12
637955607995853221,P3,s,1,0,m,,looking at invis cube,1.390015,3.998236,-3.12
637955607995963249,P3,s,1,0,m,,looking at invis cube,1.390015,3.975362,-3.12
637955607996073264,P3,s,1,0,m,,looking at invis cube,1.390015,3.953836,-3.12
637955607996183295,P3,s,1,0,m,,looking at invis cube,1.390015,3.931761,-3.12
637955607996293313,P3,s,1,0,m,,looking at invis cube,1.390015,3.910153,-3.12
637955607996403337,P3,s,1,0,m,,looking at invis cube,1.390015,3.887576,-3.12
637955607996513367,P3,s,1,0,m,,looking at invis cube,1.390015,3.865645,-3.12
637955607996623390,P3,s,1,0,m,,looking at invis cube,1.390015,3.844962,-3.12
637955607996743416,P3,s,1,0,m,,looking at invis cube,1.390015,3.82007,-3.12
637955607996853446,P3,s,1,0,m,,looking at invis cube,1.390015,3.798363,-3.12
637955607996963476,P3,s,1,0,m,,looking at invis cube,1.390015,3.77537,-3.12
637955607997073490,P3,s,1,0,m,,looking at invis cube,1.390015,3.753739,-3.12
637955607997183513,P3,s,1,0,m,,looking at invis cube,1.390015,3.731634,-3.12
637955607997293538,P3,s,1,0,m,,looking at invis cube,1.390015,3.710416,-3.12
637955607997403564,P3,s,1,0,m,,looking at invis cube,1.390015,3.687616,-3.12
637955607997513591,P3,s,1,0,m,,looking at invis cube,1.390015,3.664987,-3.12
637955607997623612,P3,s,1,0,m,,looking at invis cube,1.390015,3.64447,-3.12
637955607997733644,P3,s,1,0,m,,looking at invis cube,1.390015,3.62253,-3.12
637955607997843667,P3,s,1,0,m,,looking at invis cube,1.390015,3.5989,-3.12
637955607997953690,P3,s,1,0,m,,looking at invis cube,1.390015,3.578036,-3.12
637955607998063715,P3,s,1,0,m,,looking at invis cube,1.390015,3.55625,-3.12
637955607998183742,P3,s,1,0,m,,looking at invis cube,1.390015,3.532716,-3.12
637955607998293767,P3,s,1,0,m,,looking at invis cube,1.390015,3.510431,-3.12
637955607998343785,P3,s,1,0,m,,Regular Neutral Cube(Clone) was picked up,1.390015,3.510431,-3.12
637955608021969083,P3,s,1,0,m,,Regular Neutral Cube(Clone)was placed in dropzone,12,7,10.41
637955608035982233,P3,s,1,0,m,,looking at blue cube,1.390015,11.14047,-1.813
637955608036092255,P3,s,1,0,m,,looking at blue cube,1.390015,11.11851,-1.813
637955608036222491,P3,s,1,0,m,,looking at blue cube,1.390015,11.09573,-1.813
637955608036332313,P3,s,1,0,m,,looking at blue cube,1.390015,11.07326,-1.813
637955608036442338,P3,s,1,0,m,,looking at blue cube,1.390015,11.05126,-1.813
637955608036562374,P3,s,1,0,m,,looking at blue cube,1.390015,11.0284,-1.813
637955608036672385,P3,s,1,0,m,,looking at blue cube,1.390015,11.00527,-1.813
637955608036782414,P3,s,1,0,m,,looking at blue cube,1.390015,10.98384,-1.813
637955608036892439,P3,s,1,0,m,,looking at blue cube,1.390015,10.96063,-1.813
637955608037002459,P3,s,1,0,m,,looking at blue cube,1.390015,10.94031,-1.813
637955608037112483,P3,s,1,0,m,,looking at blue cube,1.390015,10.91817,-1.813
637955608037232512,P3,s,1,0,m,,looking at blue cube,1.390015,10.89371,-1.813
637955608037352539,P3,s,1,0,m,,looking at blue cube,1.390015,10.87038,-1.813
637955608037462563,P3,s,1,0,m,,looking at blue cube,1.390015,10.84816,-1.813
637955608037572590,P3,s,1,0,m,,looking at blue cube,1.390015,10.82556,-1.813
637955608037682615,P3,s,1,0,m,,looking at blue cube,1.390015,10.80389,-1.813
637955608037792641,P3,s,1,0,m,,looking at blue cube,1.390015,10.78193,-1.813
637955608037892659,P3,s,1,0,m,,looking at blue cube,1.390015,10.76068,-1.813
637955608046684641,P3,s,1,0,m,,looking at blue cube,1.390015,9.002435,-1.813
637955608046804661,P3,s,1,0,m,,looking at blue cube,1.390015,8.9796,-1.813
637955608046914694,P3,s,1,0,m,,looking at blue cube,1.390015,8.956882,-1.813
637955608047024713,P3,s,1,0,m,,looking at blue cube,1.390015,8.935352,-1.813
637955608047134734,P3,s,1,0,m,,looking at blue cube,1.390015,8.912907,-1.813
637955608047244762,P3,s,1,0,m,,looking at blue cube,1.390015,8.890908,-1.813
637955608047364790,P3,s,1,0,m,,looking at blue cube,1.390015,8.867818,-1.813
637955608047474816,P3,s,1,0,m,,looking at blue cube,1.390015,8.845615,-1.813
637955608047584838,P3,s,1,0,m,,looking at blue cube,1.390015,8.822878,-1.813
637955608047694865,P3,s,1,0,m,,looking at blue cube,1.390015,8.800691,-1.813
637955608047804888,P3,s,1,0,m,,looking at blue cube,1.390015,8.779352,-1.813
637955608047914916,P3,s,1,0,m,,looking at blue cube,1.390015,8.757477,-1.813
637955608048034940,P3,s,1,0,m,,looking at blue cube,1.390015,8.733977,-1.813
637955608048154972,P3,s,1,0,m,,looking at blue cube,1.390015,8.708714,-1.813
637955608048325009,P3,s,1,0,m,,looking at blue cube,1.390015,8.676871,-1.813
637955608048375018,P3,s,1,0,m,,Regular Blue Cube(Clone) was picked up,1.390015,8.676871,-1.813
637955608062728249,P3,s,1,0,m,,Regular Blue Cube(Clone)was placed in dropzone,11,7,10.41
637955608071010101,P3,s,1,0,m,,looking at blue cube,1.390015,7.168798,-3.12
637955608074560900,P3,s,1,0,m,,looking at invis cube,1.390015,9.500509,-3.12
637955608075791171,P3,s,1,0,m,,looking at invis cube,1.390015,9.255934,-3.12
637955608075901200,P3,s,1,0,m,,looking at invis cube,1.390015,9.23315,-3.12
637955608076021228,P3,s,1,0,m,,looking at invis cube,1.390015,9.211099,-3.12
637955608076121254,P3,s,1,0,m,,looking at invis cube,1.390015,9.188716,-3.12
637955608076241276,P3,s,1,0,m,,looking at invis cube,1.390015,9.166542,-3.12
637955608076351301,P3,s,1,0,m,,looking at invis cube,1.390015,9.143474,-3.12
637955608076451325,P3,s,1,0,m,,looking at invis cube,1.390015,9.122564,-3.12
637955608076571351,P3,s,1,0,m,,looking at invis cube,1.390015,9.099534,-3.12
637955608076681375,P3,s,1,0,m,,looking at invis cube,1.390015,9.076572,-3.12
637955608076791400,P3,s,1,0,m,,looking at invis cube,1.390015,9.054646,-3.12
637955608076911427,P3,s,1,0,m,,looking at invis cube,1.390015,9.031116,-3.12
637955608077021454,P3,s,1,0,m,,looking at invis cube,1.390015,9.009192,-3.12
637955608077131477,P3,s,1,0,m,,looking at invis cube,1.390015,8.987198,-3.12
637955608077241501,P3,s,1,0,m,,looking at invis cube,1.390015,8.965537,-3.12
637955608077351526,P3,s,1,0,m,,looking at invis cube,1.390015,8.943167,-3.12
637955608077451547,P3,s,1,0,m,,looking at invis cube,1.390015,8.922417,-3.12
637955608077571574,P3,s,1,0,m,,looking at invis cube,1.390015,8.900236,-3.12
637955608077681599,P3,s,1,0,m,,looking at invis cube,1.390015,8.87719,-3.12
637955608077791625,P3,s,1,0,m,,looking at invis cube,1.390015,8.855762,-3.12
637955608077901651,P3,s,1,0,m,,looking at invis cube,1.390015,8.83308,-3.12
637955608082562698,P3,s,1,0,m,,looking at invis cube,1.390015,7.900952,-3.12
637955608082672716,P3,s,1,0,m,,looking at invis cube,1.390015,7.87865,-3.12
637955608082782749,P3,s,1,0,m,,looking at invis cube,1.390015,7.856456,-3.12
637955608082892771,P3,s,1,0,m,,looking at invis cube,1.390015,7.83401,-3.12
637955608083012797,P3,s,1,0,m,,looking at invis cube,1.390015,7.811844,-3.12
637955608083122824,P3,s,1,0,m,,looking at invis cube,1.390015,7.788929,-3.12
637955608083242845,P3,s,1,0,m,,looking at invis cube,1.390015,7.766057,-3.12
637955608083362872,P3,s,1,0,m,,looking at invis cube,1.390015,7.741683,-3.12
637955608083502906,P3,s,1,0,m,,looking at invis cube,1.390015,7.720336,-3.12
637955608083612929,P3,s,1,0,m,,looking at invis cube,1.390015,7.692073,-3.12
637955608083662942,P3,s,1,0,m,,Regular Neutral Cube(Clone) was picked up,1.390015,7.692073,-3.12
637955608104377610,P3,s,1,0,m,,Regular Neutral Cube(Clone)was placed in dropzone,13,7,10.41
637955608120661256,P3,s,1,0,m,,looking at gold cube,1.389999,9.388796,-0.46
637955608120771283,P3,s,1,0,m,,looking at gold cube,1.389999,9.366359,-0.46
637955608120881307,P3,s,1,0,m,,looking at gold cube,1.389999,9.344573,-0.46
637955608120991329,P3,s,1,0,m,,looking at gold cube,1.389999,9.322542,-0.46
637955608121111353,P3,s,1,0,m,,looking at gold cube,1.389999,9.299085,-0.46
637955608121271394,P3,s,1,0,m,,looking at gold cube,1.389999,9.276048,-0.46
637955608121391420,P3,s,1,0,m,,looking at gold cube,1.389999,9.243853,-0.46
637955608121501454,P3,s,1,0,m,,looking at gold cube,1.389999,9.221411,-0.46
637955608121611465,P3,s,1,0,m,,looking at gold cube,1.389999,9.199404,-0.46
637955608121721493,P3,s,1,0,m,,looking at gold cube,1.389999,9.177043,-0.46
637955608121831518,P3,s,1,0,m,,looking at gold cube,1.389999,9.155348,-0.46
637955608121941544,P3,s,1,0,m,,looking at gold cube,1.389999,9.133181,-0.46
637955608122051572,P3,s,1,0,m,,looking at gold cube,1.389999,9.111034,-0.46
637955608122161592,P3,s,1,0,m,,looking at gold cube,1.389999,9.089763,-0.46
637955608122271615,P3,s,1,0,m,,looking at gold cube,1.389999,9.066805,-0.46
637955608122391642,P3,s,1,0,m,,looking at gold cube,1.389999,9.043567,-0.46
637955608122501676,P3,s,1,0,m,,looking at gold cube,1.389999,9.021518,-0.46
637955608122611695,P3,s,1,0,m,,looking at gold cube,1.389999,8.999359,-0.46
637955608122711717,P3,s,1,0,m,,looking at gold cube,1.389999,8.978285,-0.46
637955608122821740,P3,s,1,0,m,,looking at gold cube,1.389999,8.956463,-0.46
637955608122941769,P3,s,1,0,m,,looking at gold cube,1.389999,8.935586,-0.46
637955608123051790,P3,s,1,0,m,,looking at gold cube,1.389999,8.910375,-0.46
637955608123171817,P3,s,1,0,m,,looking at gold cube,1.389999,8.887233,-0.46
637955608123281848,P3,s,1,0,m,,looking at gold cube,1.389999,8.864057,-0.46
637955608123391871,P3,s,1,0,m,,looking at gold cube,1.389999,8.84289,-0.46
637955608123501898,P3,s,1,0,m,,looking at gold cube,1.389999,8.820992,-0.46
637955608123621926,P3,s,1,0,m,,looking at gold cube,1.389999,8.797921,-0.46
637955608123731946,P3,s,1,0,m,,looking at gold cube,1.389999,8.77529,-0.46
637955608123841970,P3,s,1,0,m,,looking at gold cube,1.389999,8.75291,-0.46
637955608132763978,P3,s,1,0,m,,looking at gold cube,1.389999,6.969026,-0.46
637955608132874001,P3,s,1,0,m,,looking at gold cube,1.389999,6.945737,-0.46
637955608132994027,P3,s,1,0,m,,looking at gold cube,1.389999,6.923575,-0.46
637955608133114054,P3,s,1,0,m,,looking at gold cube,1.389999,6.898901,-0.46
637955608133224082,P3,s,1,0,m,,looking at gold cube,1.389999,6.876943,-0.46
637955608133334098,P3,s,1,0,m,,looking at gold cube,1.389999,6.854362,-0.46
637955608133444128,P3,s,1,0,m,,looking at gold cube,1.389999,6.832742,-0.46
637955608133554152,P3,s,1,0,m,,looking at gold cube,1.389999,6.81062,-0.46
637955608133664179,P3,s,1,0,m,,looking at gold cube,1.389999,6.788642,-0.46
637955608133774199,P3,s,1,0,m,,looking at gold cube,1.389999,6.767465,-0.46
637955608133874224,P3,s,1,0,m,,looking at gold cube,1.389999,6.745077,-0.46
