"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
-1,5.47179770794485,3.95695062316384,"solo","e","P4"
-0.9,5.99843487579603,3.95290569896313,"solo","e","P4"
-0.8,6.02575171512761,3.93969332063492,"solo","e","P4"
-0.7,5.62693748988529,3.93265328173953,"solo","e","P4"
-0.6,6.30826372947383,3.94501855405786,"solo","e","P4"
-0.5,5.88195569071278,3.93533546018945,"solo","e","P4"
-0.4,5.13523309876689,3.90279356591711,"solo","e","P4"
-0.3,3.75988615600236,3.85213344281305,"solo","e","P4"
-0.2,2.30014327253071,3.79778457583774,"solo","e","P4"
-0.1,1.59755559089952,3.77061269135802,"solo","e","P4"
0,0.836619678881683,3.74170675069745,"solo","e","P4"
0.1,1.15563162529102,3.75242816380071,"solo","e","P4"
0.2,1.51898049837957,3.75704071296072,"solo","e","P4"
0.3,7.47373919350903,3.91573297379708,"solo","e","P4"
0.4,10.3351709079478,4.09595665186416,"solo","e","P4"
0.5,11.8734342974242,4.14587347606269,"solo","e","P4"
0.6,9.85214261767703,4.07190151154882,"solo","e","P4"
0.7,8.47900706111727,4.0226835436382,"solo","e","P4"
0.8,7.54032869489097,3.9887528793605,"solo","e","P4"
0.9,7.75492210687132,3.9968018786223,"solo","e","P4"
1,7.81353228835925,3.99930109933862,"solo","e","P4"
-1,10.6275649087871,3.96545743083333,NA,NA,NA
-0.9,9.40235206692792,3.92149905609127,NA,NA,NA
-0.8,8.85938097971188,3.92144124093567,NA,NA,NA
-0.7,6.60366832946394,3.90648200925926,NA,NA,NA
-0.6,9.30860832097233,3.90141751888889,NA,NA,NA
-0.5,7.81973577774857,3.85296381388889,NA,NA,NA
-0.4,6.60546101016905,3.81070234444444,NA,NA,NA
-0.3,6.06186712297378,3.79170485867063,NA,NA,NA
-0.2,5.38731125749668,3.77217990555556,NA,NA,NA
-0.1,5.03413871825209,3.7608502,NA,NA,NA
0,5.36954582872326,3.77469713454545,NA,NA,NA
0.1,5.79697215217621,3.79295955833333,NA,NA,NA
0.2,6.44484300254358,3.81735389511905,NA,NA,NA
0.3,7.10330064435802,3.8219663287037,NA,NA,NA
0.4,13.5478745076677,3.97809891666667,NA,NA,NA
0.5,17.2289198656222,4.18346124537037,NA,NA,NA
0.6,16.3783725519711,4.17635123238095,NA,NA,NA
0.7,14.2222492017861,4.09661727525252,NA,NA,NA
0.8,13.5446960843182,4.07169467087121,NA,NA,NA
