"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
-1.4,28.9265306842363,5.64917340330808,"comp","e","P3"
-1.3,30.6558160899076,5.70778116001056,"comp","e","P3"
-1.2,31.8663948472431,5.74648934838739,"comp","e","P3"
-1.1,28.6290121632551,5.69053086280754,"comp","e","P3"
-1,27.6472179437226,5.67979557907109,"comp","e","P3"
-0.9,27.8351149459064,5.63848874657225,"comp","e","P3"
-0.8,27.5789677710769,5.6822478534688,"comp","e","P3"
-0.7,27.1631148223985,5.67073278812831,"comp","e","P3"
-0.6,31.4550545243168,5.71636289578544,"comp","e","P3"
-0.5,30.9206763507633,5.70553598163752,"comp","e","P3"
-0.4,30.1373533928879,5.65740040966652,"comp","e","P3"
-0.3,31.5687575726588,5.6752436030849,"comp","e","P3"
-0.2,31.9573776968556,5.69463968923003,"comp","e","P3"
-0.1,33.6108584599947,5.74810579025743,"comp","e","P3"
0,33.1338226697765,5.72892432893357,"comp","e","P3"
0.1,33.4599017392926,5.73259927506325,"comp","e","P3"
0.2,32.66990029946,5.7019259898502,"comp","e","P3"
0.3,33.0091333194492,5.67950780075132,"comp","e","P3"
0.4,33.6942514998651,5.71379032797239,"comp","e","P3"
0.5,33.5383257957529,5.73992012127038,"comp","e","P3"
0.6,35.6007426147987,5.80106102558065,"comp","e","P3"
0.7,35.3245004030166,5.79098572043754,"comp","e","P3"
0.8,35.2637940242208,5.78927980329172,"comp","e","P3"
0.9,33.9590272982954,5.80914282609002,"comp","e","P3"
1,35.9451576177429,5.83382473826104,"comp","e","P3"
1.1,35.6480097799612,5.79770978622255,"comp","e","P3"
1.2,35.2435398620157,5.77676641569112,"comp","e","P3"
1.3,35.2153663606399,5.76724102206573,"comp","e","P3"
1.4,34.9385306861707,5.75623507870646,"comp","e","P3"
1.5,34.1130055243923,5.72572632702097,"comp","e","P3"
1.6,32.7589535840448,5.72388054720095,"comp","e","P3"
1.7,30.7873969520472,5.6654670545135,"comp","e","P3"
1.8,29.998282886214,5.66845671999903,"comp","e","P3"
1.9,30.6004028203267,5.67700632590157,"comp","e","P3"
2,28.1762220483069,5.6378209195867,"comp","e","P3"
-2,24.9491868650952,4.2539784513254,"comp","e","P9"
-1.9,24.8136578740321,4.2596109031387,"comp","e","P9"
-1.8,24.7030239220657,4.26303627091657,"comp","e","P9"
-1.7,25.2256289186571,4.28000296044832,"comp","e","P9"
-1.6,24.4371140628688,4.25951045731978,"comp","e","P9"
-1.5,23.1142956045812,4.23736440616567,"comp","e","P9"
-1.4,22.8238401806771,4.23672845565358,"comp","e","P9"
-1.3,21.7072380385668,4.22450129449974,"comp","e","P9"
-1.2,22.325313031313,4.2105441735039,"comp","e","P9"
-1.1,21.7845813278799,4.16783329875272,"comp","e","P9"
-1,22.5090487034539,4.17887799959232,"comp","e","P9"
-0.9,22.3893664151511,4.18779223502791,"comp","e","P9"
